feat,q,side,h,dec,n,n_fill,n_touch,sum_pnl,sum_pnl_touch,sum_ret,sum_ret_fill,sum_retc,sum_retc_fill,sum_mmend_fill,sum_spr,sum_tau,sum_q,fill_rate,touch_rate,pnl,pnl_touch,ret,ret_fill,retc,spread,tau,q_ahead,per_order,adverse,pnl_micro
ofi_10s,4,-1,1.0,2,194062,22822,58762,-22442.274430348392,-13081.26708577944,-21440.445218801375,-34802.85120081336,-14493.948896190015,-32423.28486157426,-1839.5249132266756,307940.8347539147,925387.4641396443,1510105.038,0.11760159124403541,0.30280013603899786,-1.0713614245179386,-0.31061439511554134,-0.11048245003556273,-1.5249693804580389,-0.07468720767687655,1.586816763477212,4.768514516699015,7.78155969741629,-0.1259938083207861,-1.7767698062565445,-1.1519645668028686
ofi_10s,4,-1,1.0,3,171664,15264,49254,-16234.459859792038,-7651.346833550166,-11719.429622308448,-24068.882044658047,-14698.076126143036,-23064.582483595652,-1352.9330903167747,273894.5865200383,1813197.8078552003,2039093.385,0.0889178861030851,0.2869209618790195,-1.151578345112162,-0.2433446792859497,-0.06826958257006971,-1.5768397565944736,-0.0856211909669065,1.5955272306368156,10.56248140469289,11.878398412014167,-0.10239591212946245,-1.8613419604305697,-1.2402138987230618
ofi_10s,4,-1,1.0,4,153092,10656,41343,-11247.03361218791,-3461.9091180670075,-5895.90489400476,-16590.628030554722,-15140.417730309324,-16235.267070684393,-1022.614205878396,250026.08720439635,3177387.6616591425,2517998.617,0.0696052047135056,0.27005330128288874,-1.1434648660086253,-0.17173628227431506,-0.038512168460825905,-1.556928306170676,-0.09889751084517365,1.6331753926031167,20.754759632502957,16.447617230162255,-0.07959110608123163,-1.8720525623101836,-1.2394309138575739
ofi_10s,4,-1,1.0,5,133226,7125,33978,-7830.9725037100625,-706.3919241795256,-691.0687142473028,-11377.223833854097,-12608.148080203155,-11268.232139575583,-714.300094536453,215416.65433714123,6027328.562496749,2987374.479,0.05348055184423461,0.25504030744749523,-1.1870838601698335,-0.1087896852133594,-0.005187191045646516,-1.5968033451023294,-0.09463729362289008,1.6169265333879366,45.24138353246925,22.423359396814433,-0.06348589992726693,-1.9075471268638018,-1.2873365050170549
ofi_10s,4,-1,1.0,6,109376,4864,26425,-5272.034066751276,-107.06052922146891,1384.8378635845381,-7577.421832644751,-10205.458828355133,-7483.113693328267,-445.3088262053395,168965.74335104716,9661749.506327314,3243265.676,0.044470450555880635,0.2415977911059099,-1.171888582802483,-0.09205148644168283,0.0126612589926907,-1.5578581070404505,-0.09330619905971267,1.5448155294675903,88.33518785041795,29.652443643943826,-0.052114413278518845,-1.856296347536278,-1.2634405618743045
ofi_10s,4,-1,1.0,7,97207,3564,21441,-3872.4515919162127,985.7891416161676,1658.8350821702136,-5691.161422961502,-8553.52910538052,-5618.227552570998,-356.8208573895504,155935.73856556622,21379411.791419256,3317613.786,0.036664026253253365,0.22057053504377258,-1.1745464623782864,-0.042023173284074074,0.01706497558992885,-1.596846639439254,-0.08799293369181767,1.6041616196937074,219.93695712674247,34.1293711975475,-0.04306360233230336,-1.88862727222514,-1.27466454806559
ofi_10s,4,-1,1.0,8,82979,2571,16184,-2560.6934348558148,1439.4651535747876,1063.88570266704,-3951.6022141167095,-8736.423900937887,-3890.065305848669,-264.63052502227134,134955.6597702342,49594520.406757124,3551271.856,0.03098374287470324,0.19503729859362007,-1.0839912232033508,0.0009437193261732368,0.01282114393602044,-1.5369903594386267,-0.10528475760057228,1.626383299030287,597.6755613680223,42.797236119982166,-0.03358610533816767,-1.8091828727184942,-1.1869202488829584
ofi_10s,4,-1,1.0,9,252483,8880,32020,-6841.412548180122,2941.3644833139106,-8939.868935362229,-12127.653603809706,-14904.039763141822,-10562.394799839296,-1152.955953716983,430769.83151627897,176514067946.4977,4692878.658,0.03517068475897387,0.12682041959260623,-0.858429341011275,0.0038602274613963317,-0.035407805418036974,-1.3657267571857776,-0.05902987434061629,1.7061340031458712,699112.6846025187,18.586909447368733,-0.030191547740561233,-1.6234963425842106,-0.9882667231866109
ofi_10s,4,-1,3.0,0,311391,137896,178750,-193093.31804699427,-168083.79077536636,-160564.15740037602,-291069.4359423785,-46545.29300418506,-234508.09652838446,-6050.925099536437,511458.48424369347,95924.71978183584,396608.169,0.44283874614230984,0.574037143013125,-1.4882822275265002,-1.028328899442609,-0.5156351898429178,-2.1107895511282306,-0.1494753958983563,1.642496039524885,0.3080523193728651,1.273666127152037,-0.6590690355437192,-2.2215302472889427,-1.532162580107695
ofi_10s,4,-1,3.0,1,227123,64785,114039,-93606.26622863856,-79004.31395162606,-58338.623745628414,-135243.18885880095,-25456.2850893571,-121763.39550803039,-2655.983098934875,367877.286713974,401608.5518645685,968084.364,0.28524191737516674,0.5021023850512718,-1.5328756074498504,-0.7807832930105144,-0.25685916329754543,-2.0875694814972747,-0.11208149368120843,1.619727137779855,1.7682425463936655,4.262379257054548,-0.43724037736661875,-2.2547391763397777,-1.5738724909712656
ofi_10s,4,-1,3.0,2,194059,43369,94290,-67113.32269412013,-59366.75168605106,-37835.90184396847,-93043.74815827777,-27565.397565847416,-86877.49681175906,-1784.6723205512128,307938.3981776261,925384.5154108183,1510080.625,0.22348357973605965,0.4858831592453841,-1.6354952775973652,-0.7176187473332385,-0.19497112653352058,-2.1453975917885533,-0.14204647847225543,1.5868287385672712,4.768573039183023,7.781554192281729,-0.36550633927887977,-2.3409096468810007,-1.6766461531202321
ofi_10s,4,-1,3.0,3,171661,30272,80408,-48530.72361245142,-45133.867982150834,-25178.675249389278,-65838.42872885485,-26513.88951546469,-62904.428809284385,-1336.756515231441,273894.25048404845,1813188.5176107967,2039081.085,0.17634756875469676,0.46841157863463456,-1.6911555104536014,-0.6493106653834299,-0.14667673641298418,-2.1748952407787674,-0.15445494035025248,1.5955531570015813,10.56261187812489,11.878534349677562,-0.29823116265460076,-2.400932088954392,-1.7353136934356126
ofi_10s,4,-1,3.0,4,153090,21435,68915,-35008.12056966058,-33295.11514222771,-15263.196815689034,-47035.31160437369,-24241.542505832214,-45555.74904034213,-947.7921892615182,250022.26837870455,3177345.3664785633,2517970.73,0.1400156770527141,0.45016003657978965,-1.7212223265528614,-0.5711330645320716,-0.09970080877711826,-2.194322911330706,-0.15834830822282459,1.6331717837788526,20.754754500480523,16.447649944477106,-0.24099810941054664,-2.449808218442288,-1.7654393636072827
ofi_10s,4,-1,3.0,5,133221,14833,57578,-24738.805977666016,-25362.570961102472,-6823.840934547514,-32889.60511549481,-20040.562732754195,-32053.73268214732,-538.6844754518627,215408.58823632478,6027161.11135007,2987333.225,0.11134130504950421,0.43219912776514213,-1.7558221518011203,-0.5284906554778296,-0.051221961511679945,-2.217326576922727,-0.15043095857825864,1.6169266724940121,45.24182457232771,22.423891315933673,-0.19549552981636542,-2.476285488048126,-1.7921387752388513
ofi_10s,4,-1,3.0,6,109373,10196,45518,-16838.45387060093,-19024.754743682206,-3411.604562840251,-22272.046147585308,-16313.61322573806,-21657.53702285378,-332.4653233127517,168962.6146147698,9661473.306739718,3243237.907,0.09322227606447661,0.4161721814341748,-1.7394764486662349,-0.5059611306226593,-0.031192383520980967,-2.1843905597867113,-0.14915576262640742,1.5448292962135974,88.33508550318376,29.653003090342224,-0.16215795370521913,-2.4238910967730334,-1.7720838754328838
ofi_10s,4,-1,3.0,7,97206,7630,38146,-12854.812068952688,-14499.780027517378,-1920.745389094316,-17139.310032322133,-13580.750535507064,-16570.961449915707,-310.54124847387675,155933.23743733988,21379370.62353603,3317613.222,0.07849309713392177,0.39242433594634074,-1.7727722239780719,-0.4681127255155817,-0.01975953530743283,-2.2463053777617477,-0.13971103157734158,1.6041523922117964,219.93879620122246,34.129716498981544,-0.13915038237302932,-2.48684842008397,-1.8134722565434556
ofi_10s,4,-1,3.0,8,82977,5577,30096,-8302.552996787126,-9764.093892664348,-1291.3961875621371,-11546.627424965887,-12963.61839898096,-11138.971286549273,-224.40072361361808,134952.16591547016,49593182.60675713,3551257.866,0.06721139592899238,0.3627029176759825,-1.5767131068293216,-0.41243161525333427,-0.015563302934091822,-2.0704011879085327,-0.15623146653869097,1.626380393548455,597.6738446407694,42.798099063595934,-0.10597308888953719,-2.3019033036035492,-1.616949922969472
ofi_10s,4,-1,3.0,9,252479,18571,66452,-21366.5030128399,-17565.58520583529,-19616.91963415226,-33206.75819049146,-24269.64909241959,-29310.368916931646,-1440.927999388606,430760.77939004963,176512062178.4977,4692703.328,0.07355463226644592,0.2631981273690089,-1.2385305590888969,-0.3523349365833277,-0.07769723277639827,-1.7880974740450952,-0.09612541673731118,1.7061251802726152,699115.8162797608,18.58650948395708,-0.09109965982453948,-2.003593149225204,-1.3161207803687744
ofi_10s,4,-1,5.0,0,311377,163697,205274,-277098.1768319207,-236311.639605874,-189570.88414741933,-396811.82663131,-71825.30653601808,-328557.0060474042,-6341.918958979766,511442.32922747143,95919.02384934183,396593.233,0.5257196260481667,0.6592458659438558,-1.7807504892082366,-1.239201026948732,-0.6088146656542369,-2.4240629127675524,-0.230669916326569,1.642518006235115,0.3080478771692894,1.2736754256094702,-0.9361754812716441,-2.514009492325794,-1.8194923046292875
ofi_10s,4,-1,5.0,1,227116,82455,134884,-148660.2584873333,-120812.86688020363,-69520.73080076528,-203997.2512995825,-33992.51873637986,-186397.73053089518,-2829.411986171504,367867.9141863313,401603.34171495604,968059.379,0.36305236090808224,0.5938991528558094,-1.8909259412689747,-0.983679746153759,-0.30610230367197944,-2.474043433382845,-0.1496702950755555,1.6197357922221742,1.7682741053688689,4.262400619066908,-0.686505127280039,-2.6127938373800617,-1.9252405611970749
ofi_10s,4,-1,5.0,2,194055,57158,113033,-109884.34925715887,-93143.26081209282,-46933.86397441799,-145934.4720018305,-36045.43904414631,-138445.65724283978,-2443.4027502484755,307936.56220845494,925375.0347179472,1510046.508,0.29454536085130506,0.582479194042926,-2.010466658335821,-0.912035996674359,-0.24185856573867198,-2.553176668214957,-0.18574857150883156,1.5868519863361157,4.768622476709939,7.781538780242714,-0.5921736273590419,-2.715892651503879,-2.0532148781869086
ofi_10s,4,-1,5.0,3,171656,40947,97046,-83712.59461795512,-77070.87961998758,-34523.90951832211,-108580.51412775864,-35071.85813984819,-104628.70003703253,-1344.3953067717373,273892.67067896517,1813164.3482946088,2039041.403,0.23854103555949108,0.5653516334995573,-2.132413378707967,-0.8821685347153677,-0.2011226494752418,-2.6517330726978443,-0.20431478153893945,1.5955904289915015,10.562778745249853,11.878649176259495,-0.5086680955979116,-2.8422085932037175,-2.1652459502460952
ofi_10s,4,-1,5.0,4,153087,29584,83734,-60840.44327786076,-59260.65772152839,-21334.098804253783,-78352.62038303797,-29972.083000644023,-76157.4232253633,-829.656294209391,250017.88388389786,3177273.2613283773,2517946.893,0.1932495901023601,0.5469700235813623,-2.144532019938506,-0.7957251501364845,-0.13935931074652833,-2.6484795965061507,-0.1957846388043663,1.6331751480132073,20.75469021751277,16.44781655529209,-0.41442993381450255,-2.8731195939451095,-2.172576107763323
ofi_10s,4,-1,5.0,5,133219,20728,70430,-43679.90287766868,-45894.220541219984,-10475.202237679638,-55643.91635182478,-23660.946370522193,-54758.450041223135,-691.944794525261,215406.0136167781,6027132.394261828,2987309.194,0.15559342135881518,0.5286783416779889,-2.195289795333302,-0.739628859026267,-0.07863144324518002,-2.6844807194049007,-0.17760939783756216,1.6169316209908353,45.24228821911159,22.424047575796248,-0.3415726501300016,-2.9157556058287195,-2.2286719255207426
ofi_10s,4,-1,5.0,6,109373,14488,56401,-30693.42611621555,-36774.93097064987,-6862.427698459425,-38895.38477546874,-20754.604716933365,-38248.444642201786,-518.0904809404651,168962.6146147698,9661473.306739718,3243237.907,0.1324641364870672,0.5156757152130782,-2.2065412835598806,-0.7400262224189263,-0.06274334340705133,-2.6846621186822706,-0.18975985587789826,1.5448292962135974,88.33508550318376,29.653003090342224,-0.2922875857498245,-2.8909559316666793,-2.2423012560157383
ofi_10s,4,-1,5.0,7,97203,10918,47908,-23258.879161272358,-29767.804271030956,-5211.293065188806,-29811.98286442095,-17387.91920981022,-29104.392426441067,-409.49016017065355,155930.31157548082,21379170.5644728,3317560.443,0.1123216361634929,0.49286544653971587,-2.2183241583872833,-0.7093535165532052,-0.05361247147916017,-2.730535158858852,-0.17888253664815099,1.6041718010296064,219.9435260688744,34.13022687571371,-0.24916579901106303,-2.9324100589020863,-2.255830126528944
ofi_10s,4,-1,5.0,8,82975,8138,38427,-15719.656688872843,-21318.09831176766,-2463.2984030806165,-20742.137536996575,-14355.149277002787,-20235.86199946872,-305.0602491497312,134948.29931324688,49592284.45007512,3551238.376,0.09807773425730641,0.4631153962036758,-2.019636358917774,-0.642768738433072,-0.0296872359515591,-2.548800385475126,-0.17300571590241381,1.6263729956402155,597.6774263341382,42.79889576378427,-0.19808135810633135,-2.7448228567378816,-2.0571222582971953
ofi_10s,4,-1,5.0,9,252477,26335,89948,-38716.564226478054,-41829.43641975748,-28157.492424284435,-56169.52305591429,-31886.148896087176,-50600.94778570065,-1743.5959434583026,430755.9743312811,176510062178.4977,4692695.46,0.10430653089192282,0.3562621545724957,-1.5581562265607767,-0.5530402056716934,-0.11152498019338171,-2.1328848701695193,-0.12629328174878177,1.7061196636972125,699113.4328215945,18.586625554010862,-0.16252587058020354,-2.3232160584093826,-1.624364540343131
ofi_10s,4,-1,10.0,0,311350,197787,235756,-409509.142921065,-330501.2297472901,-232003.50000286286,-558585.7234723102,-109989.58310427713,-475379.1983214053,-7219.097942582211,511400.64476907515,95899.4255096172,396561.527,0.6352561426047856,0.7572057170387024,-2.158455302527795,-1.4898783392460428,-0.7451533643901168,-2.8241781485755393,-0.35326668734310945,1.6425265610055408,0.30801164448247054,1.273684043680745,-1.3711719894686525,-2.891718583030565,-2.1949546576046313
ofi_10s,4,-1,10.0,1,227097,109876,160739,-254841.31000110126,-183262.59389367784,-90853.95694204912,-332583.848559248,-53754.60139385528,-309631.5290561527,-3947.473875388532,367829.38019476173,401575.51498310245,968014.856,0.48382849619325663,0.7077988700863508,-2.4073537260284437,-1.2281252582987194,-0.4000667421500465,-3.0269016760643637,-0.23670326509753664,1.619701626154294,1.7682995151107344,4.262561178703374,-1.164746333069575,-3.1292045391055905,-2.443280351273161
ofi_10s,4,-1,10.0,2,194042,79583,135921,-204967.35989807683,-149824.3155470839,-66864.57780107879,-258640.12023075315,-54768.10309930426,-248624.0782284795,-3088.9359916282187,307910.15459263156,925328.3179341037,1509956.421,0.4101328578349017,0.7004720627493017,-2.6635168804653864,-1.1902896796454112,-0.34458817060780034,-3.2499418246453784,-0.2822487044006156,1.586822206494633,4.76870119836996,7.781595845229384,-1.0923957900767711,-3.3689279837127026,-2.7023308984293766
ofi_10s,4,-1,10.0,3,171649,59580,117722,-161770.99061246458,-124291.28387332404,-47892.6199495348,-200826.09518930042,-47414.30829854227,-195686.7359601992,-1703.5551357110369,273884.12935310986,1813070.70404808,2038914.478,0.3471036825148996,0.6858298038438907,-2.803189503398197,-1.1438033661789984,-0.2790148497779468,-3.370696461720383,-0.2762282815428128,1.5956057381814626,10.56266394822038,11.878394153184695,-0.9729973994166269,-3.5129923724889283,-2.8317822381365496
ofi_10s,4,-1,10.0,4,153078,44486,102563,-126115.75211824478,-100083.62225893045,-34886.74141949946,-154721.23219646403,-43920.75234838341,-152459.1965770018,-1241.071131465592,250001.79322188214,3177176.7055689534,2517801.329,0.29061001580893403,0.6700048341368453,-2.9229537409127544,-1.0638258071519988,-0.227901732577506,-3.477975817031516,-0.2869174691881486,1.633166054050106,20.75527969772896,16.447832667006363,-0.8494396328554384,-3.6515367679378072,-2.9508517567259447
ofi_10s,4,-1,10.0,5,133213,32373,87104,-93024.34181307642,-81387.30613256284,-17879.64710473422,-113279.33085017954,-31616.71500670038,-112406.4669852837,-822.6411545608237,215394.2179139384,6026971.852088579,2987279.381,0.24301682268247093,0.6538701177812977,-2.9615162577789027,-1.0223693301405543,-0.1342184854686421,-3.499191636554522,-0.23733956150451066,1.61691590095515,45.24312080719283,22.424833769977404,-0.7196982712879105,-3.6819742082564777,-2.986927592982956
ofi_10s,4,-1,10.0,6,109370,23066,70551,-67727.95038914387,-65221.567446656314,-12363.033265043112,-81731.84941362859,-26427.867470359797,-80926.5881218121,-535.4546792464632,168961.40345120005,9661413.697542273,3243217.162,0.2108987839444089,0.6450672030721405,-3.0242676835664555,-1.0124598580694295,-0.1130386144741987,-3.543390679512208,-0.24163726314674772,1.544860596609674,88.33696349586059,29.653626789796107,-0.6378143767865398,-3.7086979818712926,-3.04748170763853
ofi_10s,4,-1,10.0,7,97196,17694,60721,-50790.96932484335,-54942.442803473095,-11770.717752066728,-62276.878804062515,-24556.231866629874,-61570.55610626901,-708.4895772453415,155913.5745043569,21378478.52714963,3317508.285,0.18204452858142312,0.6247273550351866,-2.9585193469449163,-0.992834288030057,-0.12110290291850208,-3.5196608344106766,-0.2526465272915539,1.6041151333836463,219.95224625652938,34.13214828799539,-0.5385822598136071,-3.6725769136367394,-2.998560579975624
