cov,bin_lab,tbin,tau_end_s,n_risk,d_fill,d_cancel,d_cens,S,h_fill,h_cancel,cif_fill,cif_cancel
near_queue,先頭 0,14,17.78279410038923,1757502.0,34202,674430,8,0.01741858176913826,0.0025004669703865214,0.0493067638979528,0.038476359494668155,0.9441050587361935
near_queue,先頭 0,15,31.622776601683793,1048862.0,22588,419474,2,0.010077196119344056,0.0015560526975372138,0.028896920898119585,0.038851481579483295,0.9510713223011726
near_queue,先頭 0,16,56.2341325190349,606798.0,11777,238746,17,0.0059166603760485124,0.0007886078157467465,0.01598683549106502,0.03904706693271949,0.955036272691232
near_queue,先頭 0,17,100.0,356258.0,6068,147242,21,0.0033704440454019892,0.00038918689305287375,0.00944374695235518,0.03914784601232528,0.9574817099422728
near_queue,先頭 0,18,177.82794100389228,202927.0,3576,77483,5,0.0020241067432219184,0.00022642662047470965,0.004906100065503895,0.03920724104794866,0.9587686522088295
near_queue,先頭 0,19,316.22776601683796,121863.0,2555,47731,24,0.0011887895797217634,0.00015150475581052084,0.002830322309037953,0.03924968298711151,0.9595615274331668
near_queue,先頭 0,20,562.3413251903492,71553.0,1688,28832,26,0.0006816347296643379,0.00009587115630887823,0.0016375338736360054,0.039277732704899745,0.960040632565436
near_queue,先頭 0,21,1000.0,41007.0,1089,18044,35,0.00036346258112220455,0.000060704336695383115,0.001005830166511931,0.03929584222613334,0.9603406951927446
near_queue,先頭 0,22,1778.2794100389228,21839.0,710,10318,6,0.0001799003286668248,0.00004177819975523937,0.0006071372747529012,0.039307660252905496,0.9605124394184278
near_queue,先頭 0,23,3162.2776601683795,10805.0,411,5134,4,0.00008756048580303294,0.000027489187576582997,0.00034338075186904403,0.0393145045586615,0.9605979349555356
near_queue,先頭 0,24,5623.413251903491,5256.0,271,2291,9,0.00004484317367747446,0.000020967680003336518,0.0001772581361167674,0.039319023056548316,0.9606361337697743
near_queue,先頭 0,25,10000.0,2685.0,179,1194,1,0.00002190792411175554,0.000015235407742628804,0.0001016261276240156,0.03932201315827611,0.9606560789176122
near_queue,先頭 0,26,17782.794100389227,1311.0,102,631,2,9.649520772887745e-6,0.000010004452695973716,0.00006189029069764131,0.039323718966107715,0.9606666315131195
near_queue,先頭 0,27,31622.776601683792,576.0,40,262,4,4.572595209452033e-6,5.0351516805247e-6,0.00003298024350743679,0.039324391406579694,0.9606710359982109
near_queue,先頭 0,28,56234.13251903491,270.0,18,116,0,2.303233142538802e-6,2.708776667589711e-6,0.00001745656074668925,0.039324696246260324,0.9606730005205972
near_queue,先頭 0,29,100000.0,136.0,10,43,0,1.4056496384611806e-6,1.6800629348129734e-6,7.224270619695785e-6,0.039324865601638455,0.9606737287487231
near_queue,先頭 0,30,1000000.0,83.0,15,22,46,5.388323614101192e-7,2.7777777777777776e-7,4.074074074074074e-7,0.03932521701404807,0.9606742441535906
near_queue,0-1,0,1e-9,13072220.0,40629,1764231,0,0.8619316382374226,3108041.327333842,134960320.43524358,0.0031080413273338425,0.13496032043524359
near_queue,0-1,1,0.01,11267360.0,6,182,0,0.8619172565945188,0.0000532511662004237,0.0016152853747461854,0.0031085003159371555,0.1349742430895441
near_queue,0-1,2,0.017782794100389226,11267172.0,6,215,0,0.8619003505142968,0.00006842279099026679,0.002451816677151227,0.0031089593045404685,0.1349906901811628
near_queue,0-1,3,0.03162277660168379,11266951.0,31,719,0,0.8618429769388827,0.0001988015413470258,0.004610913168661663,0.0031113307456575854,0.13504569231545982
near_queue,0-1,4,0.056234132519034905,11266201.0,1319,39586,0,0.8587138221357964,0.004756984751848687,0.14276724669195007,0.003212231740285889,0.13807394612391777
near_queue,0-1,5,0.1,11225296.0,24684,840855,0,0.7925017326819775,0.050243767234980585,1.7115428171434777,0.005100510854315487,0.20239775646370706
near_queue,0-1,6,0.17782794100389226,10359757.0,25434,794750,0,0.7297592145787021,0.03154492922014011,0.9857015214950992,0.007046163543759209,0.26319462187753884
near_queue,0-1,7,0.31622776601683794,9539573.0,49949,1454354,1,0.6146828863922571,0.03783226507287491,1.1015537055355646,0.010867167368510431,0.37444994623923256
near_queue,0-1,8,0.5623413251903491,8035269.0,52300,2583327,0,0.4130624040147081,0.026446349160483964,1.3063014882926491,0.014868018486041785,0.5720695774992501
near_queue,0-1,9,1.0,5399642.0,48889,1654249,1,0.28277555503615986,0.02068762744254358,0.7000038251794939,0.018607934898987915,0.6986165100648523
near_queue,0-1,10,1.7782794100389228,3696503.0,39742,1164516,0,0.19065207390906871,0.013814116523443528,0.40477982279236985,0.021648123452398277,0.787699802638533
near_queue,0-1,11,3.1622776601683795,2492245.0,32177,823497,0,0.12519461579798075,0.00932866024491128,0.23874580370151674,0.024109603676923597,0.8506957805250956
near_queue,0-1,12,5.623413251903491,1636571.0,24203,577347,0,0.07917716764982505,0.006008953019973509,0.14333970992119346,0.02596108783872197,0.894861744511453
near_queue,0-1,13,10.0,1035021.0,17340,388018,3,0.04816799504563954,0.00382793910201049,0.08565797430703036,0.027287567279010744,0.9245444376753497
near_queue,0-1,14,17.78279410038923,629660.0,12673,253501,4,0.027806039963232807,0.0025860634025333343,0.05172963454632706,0.02825703483316457,0.9439369252036026
near_queue,0-1,15,31.622776601683793,363482.0,8093,157017,0,0.015175276243628069,0.0016087593735026216,0.03121247628188078,0.028876141918033813,0.9559485818383381
near_queue,0-1,16,56.2341325190349,198372.0,4271,83253,2,0.008479736684179848,0.0008748142480964196,0.017052425801163947,0.029202871151825727,0.9623173921639944
near_queue,0-1,17,100.0,110846.0,1926,51361,0,0.004403272682863684,0.0003970093326716083,0.010587121669442614,0.02935021045909645,0.9662465168580399
near_queue,0-1,18,177.82794100389228,57559.0,1106,23360,1,0.002531603520899024,0.00024689376269852097,0.005214682004192993,0.029434820370529986,0.968033576108571
near_queue,0-1,19,316.22776601683796,33092.0,703,13046,8,0.0014796506434558213,0.00015351445209960468,0.0028488613685511274,0.0294886077640017,0.9690317415925425
near_queue,0-1,20,562.3413251903492,19335.0,434,7761,4,0.0008524465352925534,0.00009121262145558898,0.0016311086523429171,0.029521823942518215,0.9696257295221892
near_queue,0-1,21,1000.0,11136.0,284,4693,8,0.0004713266640968079,0.00005829208659200169,0.0009632562055502252,0.02954357159038231,0.9699851017455208
near_queue,0-1,22,1778.2794100389228,6151.0,156,2775,3,0.0002466810095772951,0.00003259486986745595,0.0005798125889883991,0.029555528165648447,0.9701977908247742
near_queue,0-1,23,3162.2776601683795,3217.0,106,1475,0,0.00012544921718012273,0.00002380779987953411,0.0003312877813425737,0.02956365629341195,0.9703108944894079
near_queue,0-1,24,5623.413251903491,1636.0,80,711,6,0.00006468355227536028,0.000019905278635074418,0.0001769081638692239,0.02956980199909132,0.9703655144486333
near_queue,0-1,25,10000.0,839.0,37,387,0,0.00003199484409329501,0.000010076372691273996,0.00010539341166278475,0.029572654551456263,0.9703953506044504
near_queue,0-1,26,17782.794100389227,415.0,30,213,0,0.000013260513696498172,9.288329575992606e-6,0.0000659471399895475,0.029574967431752162,0.9704117720545513
near_queue,0-1,27,31622.776601683792,172.0,15,86,1,5.451114959784963e-6,6.319629150046308e-6,0.0000362325404602655,0.029576127243445733,0.9704184216415944
near_queue,0-1,28,56234.13251903491,70.0,6,42,0,1.71320755878956e-6,3.4827128583296284e-6,0.0000243789900083074,0.029576594481870857,0.9704216923105703
near_queue,0-1,29,100000.0,22.0,2,11,0,7.008576376866381e-7,2.0771687194051307e-6,0.000011424427956728218,0.029576750228012566,0.9704225489143496
near_queue,0-1,30,1000000.0,9.0,1,4,4,2.0024503933903946e-7,1.5873015873015874e-7,6.34920634920635e-7,0.029576850350532237,0.9704229494044283
near_queue,1-3,0,1e-9,15602292.0,15314,1713539,0,0.8891923699415445,981522.4583670143,109826107.60008849,0.0009815224583670143,0.1098261076000885
near_queue,1-3,1,0.01,13873439.0,8,188,0,0.8891798076846659,0.00005766415090014868,0.001355107546153494,0.0009820352035457356,0.10983815711178845
near_queue,1-3,2,0.017782794100389226,13873243.0,8,263,0,0.8891624384417367,0.00007409287598267506,0.0024358032979304427,0.000982547948724457,0.1098550136095389
near_queue,1-3,3,0.03162277660168379,13872972.0,22,893,0,0.8891037932119205,0.00011458232493669332,0.004651000734930325,0.00098395799796594,0.10991224879011366
near_queue,1-3,4,0.056234132519034905,13872057.0,964,47294,0,0.8860107861075797,0.0028235834536541496,0.1385254728808292,0.001045743792001842,0.11294347010041858
near_queue,1-3,5,0.1,13823799.0,17551,1057583,0,0.8171020642351778,0.02900941124339799,1.7480405772335808,0.0021706426209687655,0.1807272931438535
near_queue,1-3,6,0.17782794100389226,12748665.0,17767,1051607,0,0.7485625188914553,0.017906629675686084,1.0598715097292293,0.0033093855697611608,0.24812809553878368
near_queue,1-3,7,0.31622776601683794,11679291.0,33558,2055756,0,0.614651808849623,0.020760798308424176,1.2718021243021889,0.0054602234082018215,0.37988796774217537
near_queue,1-3,8,0.5623413251903491,9589977.0,39325,3213879,1,0.40614371467892,0.01666155946048961,1.3616843244073464,0.007980686558764435,0.5858755987623158
near_queue,1-3,9,1.0,6336772.0,39118,1964508,0,0.2777250014180885,0.014104997712125181,0.7083537206772231,0.010487882624965018,0.7117871159569467
near_queue,1-3,10,1.7782794100389228,4333146.0,33621,1430600,1,0.18387844599976821,0.009969464091762413,0.42420854018843307,0.012642758862718297,0.8034787951375136
near_queue,1-3,11,3.1622776601683795,2868924.0,27595,996881,1,0.11821651571683854,0.006949857333092136,0.25106652393804024,0.014411410315907482,0.8673720739672541
near_queue,1-3,12,5.623413251903491,1844447.0,21168,679366,3,0.07331701143699955,0.00466314004665947,0.1496588624782151,0.015768136337193574,0.910914852225807
near_queue,1-3,13,10.0,1143910.0,15608,440031,3,0.04411354824554409,0.0031176002547164228,0.08789343655068697,0.016768506484376403,0.9391179452700796
near_queue,1-3,14,17.78279410038923,688268.0,11500,278893,8,0.02550111810875314,0.0021468774046695597,0.052065137393087615,0.01750558673966181,0.9569932951515852
near_queue,1-3,15,31.622776601683793,397867.0,7408,171019,1,0.01406490017939619,0.0013453276221241102,0.031057854293742332,0.017980399982168136,0.9679546998384357
near_queue,1-3,16,56.2341325190349,219439.0,4379,92901,4,0.00782970060297261,0.0008108295110242584,0.017201843435410966,0.018261073696653734,0.9739092257003737
near_queue,1-3,17,100.0,122155.0,1958,58546,3,0.003951561988178479,0.00036624460108427263,0.010951050263064263,0.01838657606687334,0.9776618619449483
near_queue,1-3,18,177.82794100389228,61648.0,1104,26054,2,0.0022107389071696526,0.0002301026315709752,0.005430338734556329,0.018457342275041602,0.9793319188177889
near_queue,1-3,19,316.22776601683796,34488.0,687,14405,8,0.0012432040624009368,0.00014394731204288576,0.0030182838864305232,0.01850138524074238,0.9802554106968568
near_queue,1-3,20,562.3413251903492,19388.0,422,8041,1,0.0007005226449877,0.00008844129622613988,0.0016852048885175137,0.018528445569012307,0.9807710317860001
near_queue,1-3,21,1000.0,10924.0,264,4716,5,0.0003810974037627084,0.00005523140558670969,0.0009866337452534958,0.018545378955294112,0.9810735236409432
near_queue,1-3,22,1778.2794100389228,5939.0,141,2764,2,0.0001946561848454521,0.000030510082246503154,0.0005980841654562746,0.01855442825369939,0.9812509155614553
near_queue,1-3,23,3162.2776601683795,3032.0,92,1411,1,0.0000981467849369202,0.000021927782446408414,0.00033630544599872034,0.018560335682037105,0.9813415175330261
near_queue,1-3,24,5623.413251903491,1528.0,65,693,3,0.0000494109428260879,0.000017301390441532708,0.00018445943963049487,0.01856451487694107,0.9813860741802329
near_queue,1-3,25,10000.0,767.0,46,385,2,0.00002160922434300189,0.000013721245065522144,0.0001148408554396962,0.018567482113716526,0.9814109086619406
near_queue,1-3,26,17782.794100389227,334.0,16,161,1,0.000010140460598740017,6.164368654132024e-6,0.0000620289595822035,0.018568518838122786,0.9814213407012786
near_queue,1-3,27,31622.776601683792,156.0,3,98,0,3.575162390581416e-6,1.3895082041447972e-6,0.00004539060133539671,0.018568713846980455,0.9814277109906291
near_queue,1-3,28,56234.13251903491,55.0,3,26,0,1.6900767664566695e-6,2.2162718189370365e-6,0.000019207689097454314,0.018568908855838125,0.9814294010673955
near_queue,1-3,29,100000.0,26.0,3,13,0,6.500295255602574e-7,2.6364064515526658e-6,0.00001142442795672822,0.018569103864695794,0.9814302461057788
near_queue,1-3,30,1000000.0,10.0,5,4,1,3.421208029264516e-8,5.847953216374269e-7,4.6783625730994155e-7,0.01856944598549872,0.9814305198024211
near_queue,3-10,0,1e-9,22902173.0,15752,2336912,0,0.8972733286051066,687794.9965708493,102038876.39832255,0.0006877949965708494,0.10203887639832256
near_queue,3-10,1,0.01,20549509.0,8,407,0,0.8972552080538383,0.00003893037444349682,0.0019805827998129006,0.0006881443084025259,0.1020566476377591
near_queue,3-10,2,0.017782794100389226,20549094.0,6,419,0,0.8972366508627805,0.00003751656179135617,0.0026199065650963724,0.0006884062922762832,0.10207494284494315
near_queue,3-10,3,0.03162277660168379,20548669.0,19,1606,0,0.8971656968969712,0.00006680890648903148,0.0056471107274412916,0.0006892359078765146,0.10214506719515218
near_queue,3-10,4,0.056234132519034905,20547044.0,989,75260,0,0.8938363621652844,0.001955741266904055,0.1488261756796756,0.0007324195830675106,0.105431218251648
near_queue,3-10,5,0.1,20470795.0,17215,1664120,0,0.8204225861013276,0.019214840193072742,1.857438272558595,0.0014840949808561832,0.1780933189178162
near_queue,3-10,6,0.17782794100389226,18789460.0,17964,1736981,0,0.7437947045461581,0.012284378988503738,1.187805215978079,0.0022684746988855596,0.25393682075495627
near_queue,3-10,7,0.31622776601683794,17034515.0,33182,3648176,0,0.5830519662915828,0.014074638367787391,1.547428060455703,0.003717332848721385,0.4132307008596957
near_queue,3-10,8,0.5623413251903491,13353157.0,39587,4838064,1,0.3700743076807439,0.012045729630279613,1.4721502230022256,0.0054458588485166316,0.6244798334707394
near_queue,3-10,9,1.0,8475505.0,40311,2514969,2,0.25850059160079736,0.010867321055212086,0.6780029164968789,0.007205997881772762,0.7342934105174298
near_queue,3-10,10,1.7782794100389228,5920223.0,34821,1830296,1,0.17706212405929797,0.007557317512348001,0.39723523200311583,0.008726422004368047,0.8142114539363339
near_queue,3-10,11,3.1622776601683795,4055105.0,29275,1355818,0,0.1165834167016179,0.0052162603413959075,0.2415815427344395,0.010004685743984148,0.8734118975543979
near_queue,3-10,12,5.623413251903491,2670012.0,23161,966628,1,0.07336525699193962,0.0035245902348011587,0.14709933118109644,0.01101598794782341,0.9156187550602368
near_queue,3-10,13,10.0,1680222.0,16982,645346,4,0.04444531559560022,0.002309336105523784,0.08775885162850972,0.011757491318951666,0.943797193085448
near_queue,3-10,14,17.78279410038923,1017890.0,12341,413308,8,0.025859634941822057,0.0015578142427341163,0.05217219747475506,0.012296352880821367,0.9618440121773564
near_queue,3-10,15,31.622776601683793,592233.0,8347,256167,2,0.01430970944471768,0.0010183639164378562,0.03125329212676845,0.012660822164580754,0.9730294683907014
near_queue,3-10,16,56.2341325190349,327717.0,5205,138920,3,0.008016485981927743,0.0006453394432734085,0.017223929963408626,0.012888098682352283,0.9790954153357198
near_queue,3-10,17,100.0,183589.0,2564,90451,2,0.003954927254728748,0.000319108365264082,0.011257281882410876,0.013000057361882877,0.9830450153833882
near_queue,3-10,18,177.82794100389228,90572.0,1384,39068,1,0.002188535869930138,0.00019634009135571022,0.005542351653963069,0.013060491596940754,0.9847509725331289
near_queue,3-10,19,316.22776601683796,50119.0,967,21489,3,0.0012079250753942736,0.00013941244183611907,0.003098070281919713,0.013102718647097335,0.9856893562775082
near_queue,3-10,20,562.3413251903492,27660.0,592,11182,1,0.0006937397199940612,0.00008696446721089186,0.0016426295141084336,0.013128572030008574,0.9861776882499972
near_queue,3-10,21,1000.0,15885.0,365,6768,11,0.00038211495707850105,0.00005251948996134387,0.0009738408439955488,0.01314451806091621,0.9864733669820052
near_queue,3-10,22,1778.2794100389228,8741.0,218,3871,3,0.00020333264007020642,0.00003205046729370677,0.0005691163252015546,0.013154049620003471,0.9866426177399262
near_queue,3-10,23,3162.2776601683795,4649.0,129,2209,0,0.0001010758724891906,0.000020049088047759307,0.00034332120540697913,0.013159691674331082,0.9867392324531796
near_queue,3-10,24,5623.413251903491,2311.0,95,1151,1,0.000046567957699521056,0.000016706369839062267,0.00020241085983958601,0.013163847574736393,0.9867895844675639
near_queue,3-10,25,10000.0,1064.0,49,539,0,0.00002083303370768047,0.000010522499433828622,0.00011574749377211484,0.013165992151735714,0.9868131748145564
near_queue,3-10,26,17782.794100389227,476.0,24,245,1,9.047363744765546e-6,6.485226959473282e-6,0.00006620335854462309,0.013167043661323484,0.9868239089749316
near_queue,3-10,27,31622.776601683792,206.0,7,118,1,3.544101126295019e-6,2.4612213445679133e-6,0.000041489159808430536,0.013167351844030117,0.9868291040548434
near_queue,3-10,28,56234.13251903491,80.0,3,48,0,1.2847366582819446e-6,1.5236868755192124e-6,0.0000243789900083074,0.013167484747822353,0.9868312305155191
near_queue,3-10,29,100000.0,29.0,4,13,0,5.31615168944253e-7,3.151566332890543e-6,0.000010242590581894266,0.013167661952878667,0.9868318064319521
near_queue,3-10,30,1000000.0,12.0,6,3,3,7.594502413489332e-8,6.34920634920635e-7,3.174603174603175e-7,0.013167965732975207,0.9868319583220004
