scope,kind,defn,lv,h,h_ms,n_day,n,slope,ci_lo,ci_hi,bonf_lo,bonf_hi,r,sd_x,slope_per_sd,mean_y
閉場日,実測,水準ごと,4,2s,2000,31,17366011.0,0.07261124429992619,0.06010759249570875,0.08645350480412453,0.053480282002313397,0.09788276080581304,0.05258178839595323,0.8157865283996847,0.059235274910218176,0.0032797287591229637
全日,実測,水準ごと,4,500ms,500,98,55809615.0,0.14253682921931388,0.12179161917820877,0.16514962195512542,0.11156904356562163,0.18062299808460433,0.10942109908082094,0.824231172345509,0.11748329784984668,0.00026749925689131154
立会日,実測,水準ごと,4,500ms,500,67,38443294.0,0.18904087081944118,0.17068670772060313,0.21097102183511102,0.1614940262862607,0.2232951115168817,0.12578783977895786,0.8277601570936168,0.15648050092661475,0.000018193020783429743
閉場日,実測,水準ごと,4,500ms,500,31,17366321.0,0.036780907295258534,0.02964480194954102,0.0449094155871981,0.025042692078547212,0.051437404546596836,0.05681325859265201,0.8157877216667591,0.03000541256323524,0.0008193808517742295
全日,実測,水準ごと,4,50s,50000,98,55777614.0,0.33165916111957944,0.29086495025811093,0.37303743721005245,0.27364026147313175,0.38370736093006963,0.021559290630785984,0.8242253387043504,0.2733618844081861,-0.00024293999089987234
立会日,実測,水準ごと,4,50s,50000,67,38420957.0,0.41787840945594407,0.3711767108183915,0.4630162476183189,0.3495053344019854,0.481863244502841,0.023367107511035944,0.8277521274109149,0.34589974242624705,-0.023797925317443673
閉場日,実測,水準ごと,4,50s,50000,31,17356657.0,0.13853908713878513,0.10486113505451931,0.17028948454963283,0.08487270284076871,0.18443031910912133,0.020106766662487355,0.8157839254377993,0.11301796033264747,0.051898729822980195
全日,実測,水準ごと,4,5s,5000,98,55806849.0,0.2633343865587053,0.23137597297738133,0.29569758867803614,0.2224952830752784,0.309865910151544,0.0571492880859657,0.8242308342069993,0.21704832110867006,0.0006025277781039289
立会日,実測,水準ごと,4,5s,5000,67,38441414.0,0.33640236948419316,0.306013817567468,0.3680181125192619,0.29546770099176733,0.3806236883682213,0.06303440316878157,0.8277602555313451,0.2784605113255857,-0.002222264210539267
閉場日,実測,水準ごと,4,5s,5000,31,17365435.0,0.09752310797023689,0.08182693531673488,0.11685544606346837,0.07460673839733027,0.12799265744564958,0.04479472306474814,0.8157859937020276,0.07955798554440983,0.006855696690907807
全日,実測,水準ごと,5,100ms,100,98,56189094.0,0.03931814460089458,0.033421676733863606,0.04613087404141555,0.03045134264453781,0.050113566863724,0.07339930195026997,0.8143872907449137,0.0320201972586393,-0.000010491422187238177
立会日,実測,水準ごと,5,100ms,100,67,38543200.0,0.053169692676732605,0.047845874469090964,0.05976629083324496,0.04524921961358139,0.061430480755213825,0.08714043162714753,0.8175562842278356,0.043469216378325466,-0.00006853761880057553
閉場日,実測,水準ごと,5,100ms,100,31,17645894.0,0.00832702646455006,0.0065669469540352585,0.010141163264130152,0.0056947940861937305,0.011865230036230271,0.026870202663263575,0.8064831422930127,0.006715606469087408,0.00011629649602802387
全日,実測,水準ごと,5,10s,10000,98,56182855.0,0.2610757634562106,0.229508755068588,0.2946516332777754,0.22053651837511448,0.3043214605049112,0.03890748450815764,0.8143867957389961,0.21261665444621544,-0.000818956235415387
立会日,実測,水準ごと,5,10s,10000,67,38538879.0,0.3334887780717168,0.30303937728271435,0.36687749597411484,0.292580424937009,0.3880008116720497,0.04280732200990131,0.817553542220679,0.27264493180337795,-0.006245125414806168
閉場日,実測,水準ごと,5,10s,10000,31,17643976.0,0.10000250612655252,0.08594403049172243,0.1161023297467468,0.08059357125836616,0.12918410000522088,0.031672034680337,0.8064870381782403,0.08065072497640467,0.01103316130532887
全日,実測,水準ごと,5,1s,1000,98,56188516.0,0.16667841288396593,0.1434823214123474,0.1927970120329606,0.13209182170544884,0.2062654344848755,0.08396067526584786,0.8143874310928962,0.13574080448721412,0.00023417793340915917
立会日,実測,水準ごと,5,1s,1000,67,38542781.0,0.22052876942865843,0.20027037511010173,0.24486386882992844,0.18929661909308787,0.25405613086250756,0.09654586576663508,0.8175561837704195,0.18029465914568074,-0.0003389240391428901
閉場日,実測,水準ごと,5,1s,1000,31,17645735.0,0.04628245844454822,0.03779313401262735,0.05549246682556117,0.03417370631771722,0.06445137447972926,0.04443488766850647,0.8064837006097291,0.037326048359675255,0.0014859786557220376
全日,実測,水準ごと,5,200ms,200,98,56189028.0,0.07233729428893534,0.06152309265548691,0.08471858317111576,0.055902027109491444,0.09227322291727467,0.0922110335632537,0.8143873052923055,0.05891057416810254,-0.00002382661108212256
立会日,実測,水準ごと,5,200ms,200,67,38543152.0,0.09758448064997512,0.08764909170811172,0.10991051614790658,0.0825977838569405,0.11314005345386362,0.10883500461268616,0.8175562693703442,0.0797808039486362,-0.0001476400116417502
閉場日,実測,水準ごと,5,200ms,200,31,17645876.0,0.015854287430029444,0.01251230833221418,0.019263915810571963,0.010909272283684459,0.022555695232535748,0.03602964614286862,0.8064832113473805,0.012786216640194555,0.0002466138429597517
全日,実測,水準ごと,5,20s,20000,98,56176211.0,0.27484614345893144,0.23962069731481236,0.3100830456381581,0.22912203848833484,0.3235011601859838,0.02848970663352172,0.8143853263629055,0.22383066624038783,-0.002118277309993302
立会日,実測,水準ごと,5,20s,20000,67,38534360.0,0.34908968587105715,0.31343198121078836,0.384769697252824,0.30401043873339334,0.4079731633898242,0.03111747806436317,0.817552394253628,0.28539910849312966,-0.012064767543993228
閉場日,実測,水準ごと,5,20s,20000,31,17641851.0,0.1104097001962027,0.09188011570362664,0.1296605624714066,0.08702931244075868,0.15068750130464834,0.02487874421308711,0.8064841738846062,0.08904367585158159,0.019607426835985303
全日,実測,水準ごと,5,2s,2000,98,56187905.0,0.200472769901085,0.17343507224358468,0.22965024629174677,0.16242881165060025,0.24309612711967685,0.06979797026429392,0.8143874408365618,0.16326250603716153,0.00022211010859987318
立会日,実測,水準ごと,5,2s,2000,67,38542346.0,0.262633235684794,0.24002402947122822,0.28848770981552446,0.22941176926363502,0.3020433536380513,0.07929427212673451,0.8175560391417367,0.21471738791343842,-0.0010003092996421312
閉場日,実測,水準ごと,5,2s,2000,31,17645559.0,0.06160521004968171,0.051257896699037866,0.07414223096118919,0.04632587910676287,0.08469599595770547,0.041902433869677354,0.8064839988583123,0.049683616151373594,0.0028921820394227256
全日,実測,水準ごと,5,500ms,500,98,56188836.0,0.13076230429246843,0.11212119817729795,0.15205538015889686,0.10141833137418539,0.16545612920074396,0.0980182069856033,0.8143873209303777,0.10649116267142619,0.00014600741017161006
立会日,実測,水準ごと,5,500ms,500,67,38543010.0,0.17517858119424187,0.15809535731615915,0.19592676629261527,0.14844646702913447,0.20436104446305542,0.11425436124537647,0.8175562054207784,0.14321833611216012,-0.00012693651142832354
閉場日,実測,水準ごと,5,500ms,500,31,17645826.0,0.03141121948787869,0.025135867956766464,0.0380206096147089,0.02230525304235366,0.04431159519944987,0.04433433409388414,0.8064833974963851,0.02533262701208907,0.0007421869429214772
全日,実測,水準ごと,5,50s,50000,98,56156910.0,0.283383346861559,0.24717036171443676,0.3251907780463345,0.229493671589793,0.3462779676920808,0.01824308797314076,0.8143839445290655,0.2307828478309648,-0.0012074961295007298
立会日,実測,水準ごと,5,50s,50000,67,38521434.0,0.36046022236480385,0.31353220081426414,0.403433234945729,0.30228242921141646,0.4286409832098873,0.019914162695879773,0.8175493729754625,0.2946940287769412,-0.023896876419012187
閉場日,実測,水準ごと,5,50s,50000,31,17635476.0,0.11461727835436988,0.0839617974347509,0.14977429813740473,0.07338997077697243,0.16992293081905543,0.016534093892344785,0.806486382814618,0.09243727422807198,0.04835325660114947
全日,実測,水準ごと,5,5s,5000,98,56186028.0,0.23711843663347457,0.20719138665632741,0.26842654193694415,0.19789913022812358,0.2801293945940594,0.05079415714318592,0.8143871672859494,0.19310621192120825,0.0000769035585398035
立会日,実測,水準ごと,5,5s,5000,67,38541051.0,0.3059972374736737,0.27749171096875275,0.3350520971372155,0.2731058445443619,0.35368387731210454,0.05658045282877256,0.8175549532985432,0.2501695571922725,-0.0026801919501349717
閉場日,実測,水準ごと,5,5s,5000,31,17644977.0,0.08349945814499868,0.07100273374734761,0.09795726217032172,0.06542472334476467,0.11087630224855305,0.03694926283389363,0.8064854146540974,0.06734109512546171,0.006099090983987028
全日,実測,水準ごと,6,100ms,100,98,57485550.0,0.03582185676806754,0.030146258003999105,0.04208966310538506,0.027780436591017973,0.04598039360887776,0.06786083344634045,0.8088314121030147,0.028973842993868,5.596958249366974e-6
立会日,実測,水準ごと,6,100ms,100,67,39301888.0,0.04882489989566354,0.04389690036186656,0.05489562503434173,0.0410977936178127,0.056474816994792953,0.08129266218996752,0.8108175135791843,0.039588083934154486,-0.00005895640629297307
閉場日,実測,水準ごと,6,100ms,100,31,18183662.0,0.007317156872112272,0.005596783031644894,0.009170222404907042,0.004885796746650157,0.010753509271384474,0.023274136298250963,0.8029599635193249,0.0058753840150964475,0.000145121609734102
全日,実測,水準ごと,6,10s,10000,98,57479360.0,0.2310305254100333,0.19847476533498612,0.262928204620132,0.18895292516100087,0.2735234121109401,0.034439665168173435,0.8088316225861509,0.1868647947343282,-0.0008435694425309458
立会日,実測,水準ごと,6,10s,10000,67,39297600.0,0.3019442908117449,0.2723741939548534,0.33243948210920515,0.2596902129051092,0.3526047023349102,0.03866712651940139,0.8108161379917521,0.24482130376463748,-0.0065819113958938726
閉場日,実測,水準ごと,6,10s,10000,31,18181760.0,0.07681196957096559,0.06198232512058399,0.09486267956941626,0.05825495727566017,0.09895293351929738,0.02433209522065161,0.8029642525707602,0.06167726573503836,0.011559138917191934
全日,実測,水準ごと,6,1s,1000,98,57484993.0,0.15176129728038085,0.12887526561223345,0.17673521206823095,0.12106146459397847,0.18911664350118867,0.07726191783851254,0.8088313195881184,0.12274929034169516,0.00028532499130639065
立会日,実測,水準ごと,6,1s,1000,67,39301511.0,0.20297019067551936,0.18446805668130314,0.226624458551582,0.1743183802923734,0.2330434695173283,0.0898131751327116,0.8108171898762653,0.16457171963217435,-0.0001695276090216981
閉場日,実測,水準ごと,6,1s,1000,31,18183482.0,0.039585961409636924,0.030884425370880535,0.049775689360553314,0.027051693380507093,0.05717275685550451,0.03739344095428092,0.8029603475565319,0.03178595733184152,0.001268436722886347
全日,実測,水準ごと,6,200ms,200,98,57485488.0,0.06606059658875478,0.0558111678217319,0.0772845999363319,0.051194206628202434,0.08436084524984314,0.08566201893789391,0.8088314242424877,0.05343188642519095,0.00003893857315373934
立会日,実測,水準ごと,6,200ms,200,67,39301847.0,0.08983822647364909,0.08073204820062688,0.10110464382497603,0.07608291357244926,0.10372915751031124,0.10204087804750335,0.8108175292999614,0.07284240882605454,-0.00008496697883981865
閉場日,実測,水準ごと,6,200ms,200,31,18183641.0,0.013939670437193331,0.010722797997913777,0.01746102400538942,0.009394562230707873,0.02044056346061987,0.03121570305123929,0.8029599525016311,0.011192997112137148,0.0003067461616835262
全日,実測,水準ごと,6,20s,20000,98,57472813.0,0.24392385367485822,0.21151509153181575,0.27493254249351406,0.19668223467956022,0.29290736461098904,0.025262672494352947,0.808832645928639,0.19729357597294575,-0.0018852932196030674
立会日,実測,水準ごと,6,20s,20000,67,39293114.0,0.3167048350141969,0.28238178409652,0.35106000198814974,0.2632956336693461,0.3732816586231245,0.028125256025246726,0.8108160974307926,0.25678937836367416,-0.013009461605561625
閉場日,実測,水準ごと,6,20s,20000,31,18179699.0,0.08673615550004608,0.0670805233538872,0.10715115963753505,0.055095320988782094,0.11071974921820817,0.019588261868367377,0.8029672387203584,0.06964629127909162,0.022158186078083102
全日,実測,水準ごと,6,2s,2000,98,57484401.0,0.18153308271220098,0.15544390565896707,0.20915202517609463,0.1470147671144981,0.2223102069979696,0.06363037409968243,0.8088313506499101,0.14682964847775135,0.00019909364893091358
立会日,実測,水準ごと,6,2s,2000,67,39301117.0,0.24110018802709332,0.21995044591750926,0.2668140168760401,0.21101279429811795,0.2781138443285292,0.0731720559027649,0.8108171238126468,0.19548816100681615,-0.0009038016732622646
閉場日,実測,水準ごと,6,2s,2000,31,18183284.0,0.051184753330646135,0.04006705781839853,0.06462594844860647,0.03443951879144364,0.07244662939418181,0.03465480833577386,0.8029605806924975,0.04109933925697787,0.0025828774635744504
全日,実測,水準ごと,6,500ms,500,98,57485304.0,0.11937497845241585,0.10078211074660542,0.13898949394161475,0.09318595210669983,0.1515214703003485,0.090771985952247,0.8088313781904067,0.09655422834311762,0.00011244313320674288
立会日,実測,水準ごと,6,500ms,500,67,39301723.0,0.16130226950718,0.14567214256313843,0.18141883130327788,0.13701979070767656,0.1858419893335502,0.10675324905456451,0.8108174527609143,0.1307866952863662,-0.00015012613276675738
閉場日,実測,水準ごと,6,500ms,500,31,18183581.0,0.02748993841479658,0.021353834743127974,0.03449553674656305,0.018813134403978932,0.040098488275353276,0.038259476202239316,0.8029599674562261,0.022073320054918723,0.0006799564607302836
全日,実測,水準ごと,6,50s,50000,98,57452904.0,0.2518656927512644,0.2118740945730865,0.29125035809333316,0.19430043674003603,0.3195575184519722,0.01619174607376582,0.8088350395677075,0.20371779756221703,-0.002200899473106928
立会日,実測,水準ごと,6,50s,50000,67,39279713.0,0.31540935957188104,0.26966435964189667,0.3597686590750479,0.25290275548452584,0.3899814853964049,0.017353686820875108,0.8108155380732536,0.25573880959461504,-0.02515505378722629
閉場日,実測,水準ごと,6,50s,50000,31,18173191.0,0.117476239603842,0.07842371906467624,0.15240571668074948,0.07141656223253254,0.17856609011594363,0.016933589832495273,0.8029727031966913,0.09433021367607922,0.04741243445467274
全日,実測,水準ごと,6,5s,5000,98,57482506.0,0.21211460065405044,0.1820650792711963,0.24145440093597223,0.17351355587567932,0.25459071403772293,0.04560262856282427,0.8088312100407592,0.17156490911432803,-0.0003917217342287647
立会日,実測,水準ごと,6,5s,5000,67,39299784.0,0.2791682173924875,0.2524535299102204,0.30698498290230375,0.24849016881946417,0.3235605377458897,0.05167572912407298,0.8108165425383689,0.22635420881277643,-0.003215228236557219
閉場日,実測,水準ごと,6,5s,5000,31,18182722.0,0.06573637155430063,0.052628600988294666,0.08346242815182725,0.04640306779222388,0.08907481681350796,0.0291635988157157,0.8029615966236545,0.052783781859487025,0.005710950663452054
全日,実測,水準ごと,7,100ms,100,98,58460161.0,0.03371642444523241,0.02797706342747724,0.039689588514255324,0.02579733536579083,0.04373555386444558,0.0640818024206688,0.8048933551244898,0.027138125994524476,0.00006001637803778643
立会日,実測,水準ごと,7,100ms,100,67,39941642.0,0.046403664195792976,0.04141487696306852,0.052587309561775354,0.039189092740315755,0.05464495561666396,0.07629618012540215,0.8057872175520373,0.03739147945654712,0.000015090394638006436
閉場日,実測,水準ごと,7,100ms,100,31,18518519.0,0.006203945140751255,0.004792002509499192,0.007897480585439797,0.004156140553112425,0.008870270937924266,0.022644109136835917,0.8007550323403364,0.004967840291819944,0.00015691492297282994
全日,実測,水準ごと,7,10s,10000,98,58453393.0,0.21107303818207693,0.17919773825662894,0.24374237699561707,0.16801830860437716,0.25654761508238255,0.03126396235307669,0.8048933438840005,0.1698912835061272,0.0010443742046350544
