feat,side,h,s_dec,q_dec,n,n_fill,sum_pnl,sum_ret,sum_retc,sum_ret_fill,sum_retc_fill,sum_mm
obi,1,5.0,2,2,72840.0,23593.0,-36792.36395418888,-16665.79995985079,16040.103540617745,-51963.557452429835,-42404.647796038655,-730.618564412522
obi,1,10.0,2,2,72837.0,32279.0,-64888.75485184181,-20033.565008090056,14027.372810667159,-86980.12839105821,-73088.524490433,-1032.926448881453
obi,1,30.0,2,2,72827.0,47528.0,-121432.5154741338,-22562.400453937524,13434.501837566253,-156627.5601560267,-134570.4748261724,-1492.060414231621
obi,1,60.0,2,2,72796.0,54778.0,-154593.2102418365,-28066.89217569728,8916.35488620049,-196446.6529245085,-169870.95875435986,-1173.6373980457056
obi,1,0.1,2,3,62991.0,1126.0,-225.6236750593099,-1952.1407259463783,5289.962257988846,-838.2356065938444,-654.1014703575689,-237.1904480097342
obi,1,0.5,2,3,62991.0,4050.0,-2396.1148696336045,-6412.799096345366,11654.238109143414,-4339.687117796611,-3692.107756960955,-687.4642459026427
obi,1,1.0,2,3,62991.0,6866.0,-5577.626082139194,-8636.272007958138,12809.801346405526,-8999.075434839853,-7263.329066141197,-613.2969663221119
obi,1,3.0,2,3,62990.0,13442.0,-17402.911568894033,-11474.51725802073,13841.50669235739,-24677.084546228307,-20331.018271251083,-609.0535583871492
obi,1,5.0,2,3,62990.0,17855.0,-28386.935938549803,-12612.596345284124,14048.124709356935,-38728.339006646616,-32296.621753697666,-586.6881037420058
obi,1,10.0,2,3,62986.0,25255.0,-53445.99939458144,-16026.887602410103,12189.694294032166,-69282.83061944542,-59375.11192056234,-786.0051955812963
obi,1,30.0,2,3,62970.0,38707.0,-101812.38407192615,-17397.77663641144,12361.361165404513,-128620.70635553164,-111792.84414375565,-1074.3092109573554
obi,1,60.0,2,3,62963.0,45514.0,-128746.37020078755,-14936.284037098681,15593.738598558055,-161604.55663455397,-140718.3882473446,-885.5954662548982
obi,1,0.1,2,4,56227.0,815.0,-279.4897663711574,-1624.9173967491968,4596.306292113697,-683.7253010582956,-598.3505704849091,-192.0230990410854
obi,1,0.5,2,4,56227.0,2986.0,-1979.3230584194757,-5193.5058538701105,9997.589279657454,-3280.3612431019405,-2845.5407173238364,-454.8023684992854
obi,1,1.0,2,4,56226.0,5109.0,-4529.1691721036495,-7091.427709627379,10777.695651018386,-6876.568844820279,-5782.013063219766,-514.2159263715484
obi,1,3.0,2,4,56225.0,10302.0,-13526.858911504194,-9545.512296380708,11826.024521087082,-18830.767292181125,-15812.63168463826,-592.0629134596834
obi,1,5.0,2,4,56225.0,13990.0,-23068.42847979056,-10072.277672014288,12825.789433202457,-30787.969475225516,-26087.976913734714,-533.171818799705
obi,1,10.0,2,4,56224.0,20273.0,-42567.77250466774,-11498.636336576312,12851.691753281315,-54769.15983987585,-47138.5671570888,-614.0910021055832
obi,1,30.0,2,4,56217.0,32249.0,-91245.09505344617,-15764.401072704171,10040.905933377258,-112969.8437403811,-99168.48655951676,-738.9658324822522
obi,1,60.0,2,4,56204.0,38656.0,-118630.07404596031,-14018.306292783986,12279.131716080146,-145818.1307047247,-128696.4448699224,-910.8616542027461
obi,1,0.1,2,5,48516.0,631.0,-201.6624326278797,-1458.800737145527,3883.6618105242424,-514.8659844894254,-419.50091426056,-118.5912719917237
obi,1,0.5,2,5,48516.0,2261.0,-1391.764919157429,-4443.495860983918,8244.34278375985,-2358.8288584474,-2011.555056223279,-319.8084975329253
obi,1,1.0,2,5,48516.0,3798.0,-3122.6932117136043,-5824.118798694802,9610.566918865587,-4862.848801428669,-3900.234963410892,-235.32020447810004
obi,1,3.0,2,5,48516.0,7645.0,-9601.607439244357,-8200.916632936445,10163.80041155602,-13484.203261970608,-11100.84396605541,-268.23222700742554
obi,1,5.0,2,5,48516.0,10436.0,-16550.908920251906,-8215.192423070888,11076.10166257538,-22171.440611160815,-18733.151088472132,-379.588436448426
obi,1,10.0,2,5,48513.0,15510.0,-32561.577037079292,-8314.265867292124,12089.105427167879,-41674.56013000315,-36094.03065785878,-583.6862898260706
obi,1,30.0,2,5,48504.0,25861.0,-76682.2810008685,-12537.377800773145,9044.538285894032,-93607.26536828565,-83079.4169803115,-821.9421009907268
obi,1,60.0,2,5,48482.0,32054.0,-104998.76598314162,-11136.26277552747,11170.095487953065,-126971.65073382136,-113241.11517245095,-889.5079094014329
obi,1,0.1,2,6,42694.0,456.0,-135.55174062151,-1078.1087548218072,3531.9823988636304,-356.4336113680966,-324.88134963433174,-121.74836980412884
obi,1,0.5,2,6,42694.0,1538.0,-1014.6981790812827,-3134.7252249780854,7856.184929783081,-1699.985109929836,-1560.4069940237068,-329.15686824377843
obi,1,1.0,2,6,42694.0,2620.0,-2271.348454518811,-4011.9244202078085,9230.11198101232,-3511.641694486052,-2898.3066423884284,-228.6582060624909
obi,1,3.0,2,6,42694.0,5574.0,-7187.523907137668,-5008.361206882289,10676.200758122137,-10074.001251547084,-8464.208685900363,-352.63710652323283
obi,1,5.0,2,6,42691.0,7764.0,-12763.100236015965,-6089.053533068053,10885.563618309585,-17002.293325602594,-14454.554813884119,-331.3328434395316
obi,1,10.0,2,6,42691.0,12038.0,-26252.477671523848,-6511.64640637199,11541.095372184207,-33419.948223516294,-28962.50995686769,-379.2806493663914
obi,1,30.0,2,6,42687.0,21096.0,-65473.65546349802,-11121.492895441323,7910.032300075388,-79335.82950975031,-70552.85239346819,-496.4179486096223
obi,1,60.0,2,6,42670.0,26713.0,-93649.69656928316,-12379.849650204942,7286.560160503005,-112082.87307644203,-100510.80784929443,-668.8378586017409
obi,1,0.1,2,7,39284.0,333.0,-92.35037157064947,-765.698019694385,3312.897198233521,-293.36288512080694,-239.7528237297486,-80.1014257219812
obi,1,0.5,2,7,39284.0,1117.0,-812.2201495962298,-2367.8719482132856,7684.792954182205,-1348.366399853349,-1207.0747184526365,-220.52656559748306
obi,1,1.0,2,7,39283.0,1921.0,-1739.6493567976438,-2832.2101322260996,9206.49167050009,-2707.1578933340584,-2251.945556978203,-196.652038337195
obi,1,3.0,2,7,39283.0,4133.0,-5482.430480657607,-3126.3301729869213,11499.631954065826,-7793.697982430058,-6386.019740379988,-148.8867582728748
obi,1,5.0,2,7,39283.0,5914.0,-9970.963235619689,-3181.9971508544227,12242.742664249701,-13448.64773128436,-11423.126449252559,-306.4039800862073
obi,1,10.0,2,7,39282.0,9538.0,-21509.22782861913,-2723.7124935005754,13739.528204531409,-27386.886745705495,-23896.88763116887,-442.64614976021306
obi,1,30.0,2,7,39274.0,17407.0,-54504.526558881014,-4311.364521849772,13366.645972060018,-66245.32906781581,-59096.33105975812,-653.7809065147915
obi,1,60.0,2,7,39268.0,22993.0,-82845.55275002704,-4358.695072725554,13784.03933074063,-99073.21871813698,-88978.56343472154,-606.8371240145881
obi,1,0.1,2,8,38094.0,280.0,-81.15938047536346,-757.5329911520347,3001.41752450468,-235.68973078127442,-183.63883144702163,-50.90495208677659
obi,1,0.5,2,8,38094.0,921.0,-594.2041524344643,-2214.3595172985806,7029.447113867481,-1026.8461073228782,-873.4441406316498,-137.33467123906883
obi,1,1.0,2,8,38094.0,1638.0,-1384.2053822011696,-2829.177934273215,8186.361159516249,-2179.9142825995505,-1800.790346770738,-159.29672333382604
obi,1,3.0,2,8,38094.0,3566.0,-4638.892044847577,-4077.3725817575005,9685.32207448867,-6486.384857133637,-5339.388754377382,-94.74677985627622
obi,1,5.0,2,8,38094.0,5181.0,-8538.580211441678,-4193.166821076161,10508.706440295646,-11432.181765388574,-9679.4943541795,-187.74938807328382
obi,1,10.0,2,8,38094.0,8370.0,-17466.59169688477,-3583.2041624056837,11851.061413978508,-22564.735691843147,-19387.609086440745,-231.55557401544525
obi,1,30.0,2,8,38091.0,15849.0,-48842.40631969679,-5508.375415228322,11073.18211818172,-59386.553824998955,-52706.71937868031,-333.38543959389193
obi,1,60.0,2,8,38067.0,21069.0,-74359.60403196824,-2749.043822784866,14393.779325990701,-88928.5914357901,-79578.35425362411,-263.8293331419649
obi,1,0.1,2,9,307180.0,2249.0,239.67799872015738,-2263.7322967938644,16510.65255110521,-1278.9958617659547,-219.47837332096933,51.486142295500414
obi,1,0.5,2,9,307180.0,5687.0,-1390.9333443009216,-7219.785766698957,45565.428996936826,-4720.908615478736,-2966.357389035084,-491.34603323390814
obi,1,1.0,2,9,307175.0,9503.0,-4392.211028755222,-8634.133548886319,58354.831764091745,-9883.69566859678,-6928.364858649614,-770.7743390928631
obi,1,3.0,2,9,307166.0,22003.0,-17610.625947893583,-10944.614293697094,79908.38604113818,-31009.46619816532,-22922.368854756347,-980.5507969241667
obi,1,5.0,2,9,307159.0,32282.0,-33746.08444254692,-10795.281828054578,91454.76205861244,-54028.18806762757,-41684.54855154772,-1369.4321682933098
obi,1,10.0,2,9,307138.0,53544.0,-77309.40880157886,-10817.88276623746,106992.81699016345,-112426.85041838941,-90508.78759620035,-1797.0613377822897
obi,1,30.0,2,9,307038.0,103037.0,-225116.6645637248,-446.51623276253883,132849.47659676048,-297252.3709965634,-252630.24545262082,-3902.6936363002146
obi,1,60.0,2,9,306947.0,142812.0,-368964.7958460157,13965.892219901036,152698.93689210073,-471511.49758974375,-407475.78900962335,-4713.723324533381
obi,1,0.1,3,0,50694.0,2040.0,30.20917633708115,-1339.0349534448462,5857.92127447643,-1653.6172465738016,-429.25863371720226,486.1388212551618
obi,1,0.5,3,0,50694.0,6707.0,-2201.443359599028,-3516.8676848094015,11764.81761669196,-7555.657214752166,-5105.963712666259,107.88464119696253
obi,1,1.0,3,0,50694.0,10708.0,-6454.758617401391,-4966.928596234004,11877.961874522809,-15042.508488080823,-11156.022017704348,129.0041122171371
obi,1,3.0,3,0,50693.0,17721.0,-20656.64589395855,-6638.062336981281,11612.49648310973,-35167.12844798996,-28646.449958503938,200.44329312066026
obi,1,5.0,3,0,50689.0,21847.0,-32885.19935600531,-8301.785446106109,10443.918493844634,-51076.19450079849,-43200.25777173873,-19.313102121376616
obi,1,10.0,3,0,50683.0,27650.0,-52016.54234368759,-9230.867490485352,10349.661841797204,-75638.43643462825,-65290.70858705622,124.52699653039174
obi,1,30.0,3,0,50672.0,36210.0,-80296.2319937495,-7632.552623729949,12195.672307792622,-112505.029544867,-99053.59687913096,-292.80863345015007
obi,1,60.0,3,0,50658.0,40204.0,-93343.78226432571,-5705.7771384224025,14044.624992145604,-130195.83485023996,-115073.33343334917,-361.6705344547276
obi,1,0.1,3,1,67099.0,1656.0,-142.19812589898493,-1520.4855644199172,5901.706465703073,-1396.1700670746786,-785.5677828353165,49.19945779580992
obi,1,0.5,3,1,67099.0,5735.0,-2254.0799882993097,-5026.229672031329,11584.182516512123,-6081.21809768913,-4582.873273077688,-232.3700275294538
obi,1,1.0,3,1,67098.0,9736.0,-6183.57109478361,-7720.438026262373,11310.05450530827,-12830.278484475079,-10145.583846765618,-297.0186568270526
obi,1,3.0,3,1,67097.0,17971.0,-21877.80924970988,-10113.652927079029,11971.769947688363,-34877.42356705042,-29014.36657537756,93.97002224843301
obi,1,5.0,3,1,67096.0,23161.0,-36484.1844200861,-11715.85610987129,10372.163756526164,-53758.39281000532,-46396.59929578172,-267.0042173908981
obi,1,10.0,3,1,67093.0,31112.0,-63194.34514167985,-12893.40123577331,10017.634071624536,-87184.69687222982,-77000.75544433,-336.52446407873344
obi,1,30.0,3,1,67079.0,44586.0,-114740.48506418153,-17555.8380523801,6053.863892721889,-151033.69905115134,-136023.53193656003,-661.1415300306777
obi,1,60.0,3,1,67054.0,50834.0,-140222.02092398232,-20395.27019517157,3880.2974058292343,-182895.09273361863,-165353.88705370593,-640.5458203500115
obi,1,0.1,3,2,68952.0,1257.0,-71.26060282485433,-1371.1950331385924,5049.09588593459,-886.4771980939246,-506.64812680988564,14.84622836015248
obi,1,0.5,3,2,68952.0,4606.0,-1950.1884156456508,-4884.36910389483,9928.68508457319,-4648.485336533702,-3845.315381185471,-396.15876022995883
obi,1,1.0,3,2,68951.0,7991.0,-5239.748758841652,-6367.486354699468,10923.01029422187,-10108.257086448597,-8345.985992444414,-404.89840621793496
obi,1,3.0,3,2,68951.0,15950.0,-18261.807651855594,-8366.875669070021,11434.34623438069,-29006.5060157447,-24760.542820277893,-442.7964389337724
obi,1,5.0,3,2,68951.0,21140.0,-31960.244309269572,-10429.526874097362,10469.424442146345,-46951.85883511311,-40922.19432117711,-455.77488763526264
obi,1,10.0,3,2,68950.0,29220.0,-58433.95470602404,-12535.395751233882,9201.388791076852,-80107.98848703824,-71544.21500953769,-776.027098446513
obi,1,30.0,3,2,68942.0,43713.0,-115668.47084978997,-16264.463234688455,6643.396158464153,-149812.12666129557,-136212.14747012974,-1069.2392435698032
obi,1,60.0,3,2,68918.0,50581.0,-151575.36282400828,-21625.80783449544,1855.7099130121999,-192261.50412594105,-175930.9869886443,-1017.019382671914
obi,1,0.1,3,3,65650.0,933.0,-197.64607420425185,-1352.3123028214638,4025.8725396679824,-720.2196000318486,-563.6238040429473,-79.5121620728434
obi,1,0.5,3,3,65650.0,3428.0,-1866.3614950652857,-4173.4995785907,8459.133242191016,-3585.3912355663642,-3239.638905890887,-428.5333890391741
obi,1,1.0,3,3,65649.0,6028.0,-4519.117046213582,-5696.153363153984,9576.240997539171,-7745.611887487192,-6669.466819133166,-364.70101551092415
obi,1,3.0,3,3,65647.0,12164.0,-14631.933870427794,-7006.553153735422,10773.578029231896,-21926.327782729903,-18899.05769519563,-183.57889720546967
obi,1,5.0,3,3,65644.0,16589.0,-25728.579951620693,-7566.580625544281,11283.666462168716,-36403.171617071814,-32101.729413483306,-329.49553847799973
obi,1,10.0,3,3,65639.0,24260.0,-50849.206952140565,-9091.048638885053,10967.08046465372,-67600.46483696664,-60769.93549525033,-402.0249570720675
obi,1,30.0,3,3,65625.0,38550.0,-108074.65786708675,-11043.426693260391,10159.769855036768,-137183.5255189139,-125381.66677999594,-662.4729869600886
obi,1,60.0,3,3,65604.0,46171.0,-143116.34872896885,-14893.855662589898,6557.791466405981,-179393.51677567055,-164927.4995132175,-902.9763445102554
obi,1,0.1,3,4,60721.0,701.0,-102.42574467562659,-873.541678890417,3731.9455094546784,-519.454434463542,-446.4430171207835,-108.3120285053063
obi,1,0.5,3,4,60721.0,2714.0,-1538.9805790310113,-3578.1789694648396,7550.202047948965,-2862.4424060422552,-2553.936755582873,-272.1862048126411
obi,1,1.0,3,4,60721.0,4720.0,-3685.1371595655455,-5148.465726535506,7997.211586878574,-6059.116618251413,-5253.368420102982,-247.71719699521628
obi,1,3.0,3,4,60719.0,9763.0,-12637.8400022844,-7291.4681271005575,8560.363728154945,-18135.441369505326,-15911.27861878343,-175.6887376962179
obi,1,5.0,3,4,60716.0,13523.0,-22358.419805506677,-8112.060637100108,8460.988542428313,-30439.54945448024,-27154.274430041234,-219.50394419948606
obi,1,10.0,3,4,60707.0,20175.0,-44161.92941109995,-9734.014283881364,7863.261361222321,-57151.875235609885,-51822.63022722119,-249.168608493404
obi,1,30.0,3,4,60686.0,33176.0,-97554.00094670434,-15459.501630629016,3217.7255375101054,-121122.11194144587,-111680.61695292155,-563.1885029406989
obi,1,60.0,3,4,60666.0,40789.0,-135262.5520564784,-18293.355237119544,562.2870262795313,-165471.0310642572,-153551.58556136777,-818.2209642730685
obi,1,0.1,3,5,54568.0,546.0,-139.95012010229274,-728.4264695322751,3467.003581864328,-443.4282604868401,-380.41662717445126,-68.06263943221147
obi,1,0.5,3,5,54568.0,1950.0,-1143.8950249580932,-2611.913690185288,7268.04625624629,-2065.1958023798843,-1940.2991513000684,-273.93830837716837
obi,1,1.0,3,5,54568.0,3341.0,-2748.4787291645735,-3884.6501996388133,7845.805885350774,-4343.080072543559,-3847.3833218252466,-199.2693412142632
obi,1,3.0,3,5,54567.0,7130.0,-9478.431746747694,-5380.711142251914,8201.976018058518,-13387.065272644983,-11913.985844744115,-207.27577946187753
obi,1,5.0,3,5,54567.0,10026.0,-17159.63411244216,-6164.070655031218,8473.761282707319,-23123.369508295753,-20749.479011359443,-177.29535574715345
obi,1,10.0,3,5,54563.0,15630.0,-35925.330960119,-7198.661099204022,8491.21668049453,-46125.811459267396,-42162.23710672564,-375.33986053056833
obi,1,30.0,3,5,54553.0,27240.0,-83507.79738175657,-7685.71681491984,9068.411039919933,-103079.8468629818,-95401.92018105605,-524.4684118706023
obi,1,60.0,3,5,54533.0,34578.0,-118336.7368655425,-8193.839163061246,9073.67953354718,-144559.86872195062,-134270.68184800714,-569.0616846877105
obi,1,0.1,3,6,48651.0,381.0,-104.92196881501206,-616.8378150919817,3011.8671252431286,-295.18954853986475,-237.92301126487558,-26.017867959780006
obi,1,0.5,3,6,48651.0,1373.0,-787.8421962058626,-1932.4618664609877,6646.176643197393,-1441.9838956322285,-1297.5249399311028,-149.09823263423942
obi,1,1.0,3,6,48650.0,2459.0,-1860.1410519451829,-1966.4156933826594,8243.356560792728,-3091.6944573824526,-2716.757159363192,-174.87077680015344
obi,1,3.0,3,6,48650.0,5313.0,-6659.3451144839255,-2138.657050303002,9978.86976967327,-9598.49115308208,-8434.935658378923,-126.95733481046467
obi,1,5.0,3,6,48649.0,7561.0,-12346.493051496187,-2031.901193372904,10942.08685151189,-16737.510474170795,-14967.106578059736,-142.69569096607708
obi,1,10.0,3,6,48648.0,12108.0,-26920.305553459577,-2150.4210421259545,11742.5197871602,-34556.83413489335,-31372.54409492415,-99.50613243272954
obi,1,30.0,3,6,48642.0,22278.0,-72555.9276778201,-3067.0437689812347,11786.177551013456,-87807.5080210427,-81528.910587969,-228.88122849926697
obi,1,60.0,3,6,48629.0,29063.0,-108886.24880148642,-5900.026117968691,9373.563856839608,-129913.6474612398,-121384.25478002262,-362.29097026323484
obi,1,0.1,3,7,45749.0,285.0,-55.01029503342619,-463.4307096212175,2760.7258721204557,-218.62875677011397,-190.20607212602238,-41.961869151183606
obi,1,0.5,3,7,45749.0,1044.0,-676.5015319970883,-1676.9622929748793,6291.314391944737,-1211.921260294195,-1124.9092241717483,-152.51901798041706
obi,1,1.0,3,7,45749.0,1887.0,-1459.4455188117931,-1553.3110506133244,7727.285614167522,-2430.9070399206867,-2122.182730083902,-114.59054811004954
obi,1,3.0,3,7,45749.0,4098.0,-5319.142177265845,-2422.6896580683647,8710.735845559839,-7568.998566060574,-6716.932886105357,-118.43183290943138
obi,1,5.0,3,7,45749.0,5949.0,-10280.725401308926,-2812.541208676515,9064.602734255746,-13768.729541039535,-12383.33527769557,-115.3270142891838
obi,1,10.0,3,7,45749.0,9718.0,-23751.783732538115,-4454.258430693922,8139.653063692722,-29908.556066427842,-27350.618850436276,-88.85162776369526
obi,1,30.0,3,7,45741.0,19092.0,-63594.60111711489,-2299.493084644659,11057.39889265072,-76592.93306712378,-71502.20228396318,-431.36904252554245
obi,1,60.0,3,7,45735.0,25874.0,-99506.91672865013,-1155.6808862862952,12552.622948339542,-117842.49653238738,-110640.78228338175,-496.67302562713
obi,1,0.1,3,8,47806.0,236.0,-50.89985993413508,-289.7485745015959,2845.3949579458736,-173.6581545973426,-131.38848731219176,-11.844706624470902
obi,1,0.5,3,8,47806.0,899.0,-443.21413684037327,-990.9569272546383,6582.685312882868,-854.0277193716237,-743.6149129404512,-69.81658757712061
obi,1,1.0,3,8,47801.0,1616.0,-1216.8689104013413,-1278.2877564518544,7722.345494158828,-2006.639751841579,-1744.6197607955403,-80.20527335344418
obi,1,3.0,3,8,47797.0,3596.0,-4603.415659341191,-729.2384605236714,10018.156350123936,-6526.6000703142345,-5826.764835669674,-126.64504138795607
obi,1,5.0,3,8,47795.0,5311.0,-9186.973720373324,-1043.5214405140237,10188.067745152703,-12187.884835651754,-11084.551704152298,-174.37008144390205
obi,1,10.0,3,8,47789.0,8819.0,-20206.94690365939,-6.376231404976608,11908.722804829202,-25499.538404882875,-23414.840576772258,-153.6181222163347
