feat,side,h,s_dec,q_dec,n,n_fill,sum_as,sum_as2,sum_hs,sum_hs_post,sum_imp,sum_edge,sum_sprT,sum_wait,p_fill,AS,half_spread,half_spread_post,impact,edge,wait_s,core,core_realized,EV,EV_realized,core_daily,core_se,n_day,core_t
obi,1,1.0,0,8,16594.0,1375.0,-1790.8982775999166,8516.440853534952,627.8973199866518,1581.8914274011775,-952.1143211514993,345.378589778329,11891.191098588539,529.8859999999999,0.08286127515969628,-1.3024714746181212,0.45665259635392863,1.1504664926554018,-0.6924467790192722,0.25118442892969384,0.38537163636363625,-0.9338188782641925,-1.1392870456884274,-0.07737742302116818,-0.09440277737866626,-0.7880269241195783,0.1373019381160891,87,-5.739372181718949
obi,1,3.0,0,8,16594.0,2519.0,-3214.0756336229906,30755.852322868064,1245.0770317758133,2786.8948271262166,-1533.100643929621,-496.18497442116296,11891.191098588539,2733.175,0.15180185609256358,-1.275933161422386,0.4942743278189017,1.1063496733331546,-0.6086147852042957,-0.19697696483571375,1.0850238189757841,-0.8696588336034844,-1.5609101262580998,-0.13201582510830284,-0.23694905435965732,,,,
obi,1,5.0,0,8,16594.0,3450.0,-4150.440280123806,61756.10869667339,1758.270927765559,3758.851692470834,-1983.4052219835507,-1749.2918654241128,11891.191098588539,6405.872000000001,0.2079064722188743,-1.2030261681518277,0.5096437471784229,1.089522229701691,-0.5749000643430582,-0.5070411204127863,1.8567744927536236,-0.7813824209734048,-1.798067288564614,-0.16245446259842392,-0.37382982677762555,,,,
obi,1,10.0,0,8,16594.0,5213.0,-6247.194095943303,169288.61314389648,2845.5891833234155,5627.882527587146,-2754.8989963800027,-4787.644641709709,11891.191098588539,19298.634000000002,0.3141496926599976,-1.1983875112110691,0.5458640290280866,1.0795861361187695,-0.5284671007826592,-0.9184048804353939,3.7020207174371764,-0.7405234821829825,-2.204792391646463,-0.23263522433529515,-0.6926348522148374,-0.6917295835405636,0.10789108588028684,94,-6.411369186774975
obi,1,30.0,0,8,16594.0,8647.0,-12087.909016612148,802986.6883609607,5032.368225719131,9412.62362418937,-4330.110305415247,-13046.508801005912,11891.191098588539,82629.81999999993,0.5210919609497409,-1.3979309606351507,0.58197851575334,1.088542109886593,-0.5007644622892619,-1.5087901932468961,9.555894529894754,-0.9039524448818106,-2.994721153882047,-0.4710423521087752,-1.5605251185740665,,,,
obi,1,60.0,0,8,16594.0,10886.0,-16936.082319119876,2015798.1468831073,6548.065170508549,11855.03443897114,-5243.486912343306,-19139.358543669197,11891.191098588539,178810.23599999998,0.6560202482825117,-1.5557672532720812,0.6015125087735209,1.089016575323456,-0.48167250710484166,-1.7581626440996874,16.425706044460775,-1.0422547444985604,-3.401929897371769,-0.6837402162595714,-2.2317348959135273,,,,
obi,1,0.1,0,9,270989.0,7574.0,-5321.273867175405,10072.838461403484,4406.618227908929,8895.28430575407,-4473.636714803954,4389.108715947874,196055.95567184864,324.61399999999986,0.027949473963887833,-0.7025711469732513,0.5818085856758555,1.1744500007597136,-0.5906570787964027,0.5794967937612719,0.04285899128597833,-0.2087625612973958,-0.21107435321197932,-0.005834803771616101,-0.00589941713954268,-0.31871452137183354,0.13745520072008957,97,-2.318679247508838
obi,1,0.5,0,9,270989.0,15055.0,-16336.890936720181,50358.28372433102,7499.972544306338,18203.348684807745,-10664.660916084573,6886.246047434758,196055.95567184864,2406.433,0.05555576056592703,-1.0851471894201383,0.4981715406380829,1.209123127519611,-0.7083800010683874,0.4574059148080211,0.1598427764862172,-0.6749756487820554,-0.7157412746121172,-0.03749878553156712,-0.03976355087950221,,,,
obi,1,1.0,0,9,270989.0,21274.0,-25650.58828454802,97415.01556706012,10233.753274695107,25463.695572083667,-15182.205488581121,8014.0481331898545,196055.95567184864,6977.416000000001,0.0785050315695471,-1.2057247477929876,0.4810450914118223,1.1969397185335935,-0.7136507233515615,0.37670622041881424,0.327978565384977,-0.8126796563811652,-0.9170185273741733,-0.06379944208013207,-0.07199056844136907,-0.8153652625402492,0.10444205059107768,97,-7.806867616307646
obi,1,3.0,0,9,270989.0,39716.0,-49723.31313245725,319082.2691694781,19381.804432754845,46533.24696134375,-27013.630910769312,7416.039671559643,196055.95567184864,41602.715000000004,0.14655945444280027,-1.2519718282923067,0.48800998168886206,1.1716498882400985,-0.6801699796245673,0.18672675172624742,1.0475051616476987,-0.8519618466034447,-1.1532450765660593,-0.12486306344428154,-0.16901896926036708,,,,
obi,1,5.0,0,9,270989.0,53113.0,-66844.96958653542,612750.3883485236,26814.21442682417,61721.67846223148,-34694.64117793661,2498.5943642757234,196055.95567184864,93644.37700000002,0.19599688548243654,-1.2585425335894305,0.5048521911175073,1.1620823237669022,-0.6532231502256812,0.04704299068543903,1.7631159414832531,-0.8416903424719231,-1.2994995429039915,-0.1649686856651423,-0.2546978630950323,,,,
obi,1,10.0,0,9,270989.0,77578.0,-98474.1084632527,1490196.2476932134,41075.39334177206,89273.08280585046,-47820.882222838525,-14021.26983914716,196055.95567184864,271845.9469999999,0.2862773027687471,-1.269356112084002,0.5294721872408681,1.1507525691027154,-0.6164232414194556,-0.18073770707091136,3.504162868338961,-0.8278839248431339,-1.5380938191549134,-0.23700437700969648,-0.44032134995294964,-0.8658178926508311,0.05845040769844018,97,-14.812863190241469
obi,1,30.0,0,9,270989.0,127225.0,-164922.3739861598,6193088.25107416,71741.13118675037,145203.99747004078,-72747.38576951387,-67885.12467749252,196055.95567184864,1173363.0429999994,0.4694840011956205,-1.296304767036037,0.5638917758832805,1.1413165452547909,-0.5718010278601994,-0.5335832161720773,9.22273957948516,-0.8204129911527565,-1.9178879832081144,-0.3851707737192633,-0.9004177242015445,,,,
obi,1,60.0,0,9,270989.0,160303.0,-209905.77238650728,15396970.558867212,95310.03460158092,185041.0477405876,-88593.44513105258,-116508.69789452301,196055.95567184864,2593891.9069999997,0.5915479964131385,-1.3094313418121137,0.5945617649175681,1.154320553829857,-0.5526624275968172,-0.726802978699856,16.18118130665053,-0.8028695768945456,-2.12423432051197,-0.4749358895930327,-1.2565865562108804,,,,
obi,1,0.1,1,0,114069.0,6320.0,-5681.434594300766,19885.58217180782,4634.9498245857,9115.110244473415,-4338.630957139798,4566.067318743312,94101.16495701387,301.4739999999999,0.05540506184853027,-0.8989611699842983,0.7333781368015349,1.4422642791888316,-0.6864922400537655,0.7224790061302709,0.047701582278480995,-0.25358303318276343,-0.26448216385402734,-0.014049783637228912,-0.014653650646165502,-0.1441019267606635,0.10272773008533012,97,-1.4027558736182155
obi,1,0.5,1,0,114069.0,19896.0,-23114.58213557924,150485.5448631603,12729.475534997948,26957.201944675446,-13843.739870919371,10267.660170258669,94101.16495701387,4163.142999999999,0.17442074533834784,-1.16177031240346,0.6398007406010227,1.3549056063869847,-0.6958051804844879,0.516066554596837,0.2092452251708886,-0.6099695718024373,-0.7337037578066229,-0.10639134734749399,-0.1279731562941778,,,,
obi,1,1.0,1,0,114069.0,30870.0,-39183.22629134349,398363.7184751357,18924.982875372938,40092.93912948772,-20597.914195841146,10937.983085916254,94101.16495701387,12107.620000000004,0.27062567393419773,-1.2692979038336083,0.61305419097418,1.2987670595881995,-0.6672469775134806,0.3543240390643425,0.3922131519274378,-0.7442437128594283,-1.0029738647692659,-0.2014114563638723,-0.27143047809156945,-0.5700287670708027,0.08320403938918411,97,-6.850974679300271
obi,1,3.0,1,0,114069.0,48823.0,-62389.597041059234,1530493.488223582,30165.73182951697,60828.91352339031,-29806.19672206931,-1465.753929690098,94101.16495701387,44879.690999999984,0.4280128694036066,-1.277873072958631,0.6178590383531731,1.2459069193492884,-0.6104949864217544,-0.03002179156729611,0.919232554328902,-0.7480140346054578,-1.395894864525927,-0.32015963330565067,-0.5974609663515007,,,,
obi,1,5.0,1,0,114069.0,58297.0,-75662.94337643686,2953756.829078746,36679.9679945036,71992.67714876166,-34289.979640163394,-14627.244990037916,94101.16495701387,81673.058,0.5110678624341407,-1.2978874277653543,0.6291913476594609,1.2349293642685157,-0.5881945836005865,-0.25090905175288464,1.4009821774705389,-0.7566960801058933,-1.6367964795182388,-0.3867230481720122,-0.8365140780271131,,,,
obi,1,10.0,1,0,114069.0,70922.0,-94414.81744054965,6835428.772914205,45680.77298513462,86862.92833347594,-40000.01048307698,-36115.1691761268,94101.16495701387,171640.26899999997,0.6217464867755481,-1.331248659662018,0.6440987702706441,1.2247670445486019,-0.5640000350113784,-0.5092237835386312,2.420127308874538,-0.775149889391374,-1.9284724432006493,-0.4819467204535415,-1.1990209664034615,-0.6387670662597124,0.08999755956376951,97,-7.097604305671218
obi,1,30.0,1,0,114069.0,88373.0,-112354.41938365146,23917206.010136414,58595.60323398818,107535.90795178934,-47535.810191954064,-69185.12063259342,94101.16495701387,484523.7740000001,0.7747328371424314,-1.271365907954369,0.6630487053057854,1.2168412066104957,-0.5378997000436113,-0.7828762250075636,5.482712751632287,-0.6963172026485837,-2.1422421329619326,-0.5394598019590185,-1.6596653255156517,,,,
obi,1,60.0,1,0,114069.0,95872.0,-117843.75410730882,49372383.617396265,64386.24872316363,116514.32199585353,-50640.160485195796,-84286.62047437413,94101.16495701387,805732.8019999999,0.8404737483452998,-1.2291780092968627,0.6715855382506221,1.2153112691490062,-0.5282059463158774,-0.8791578403952575,8.404255695093457,-0.6455924710462406,-2.19633584969212,-0.5426035240437382,-1.845962624215895,,,,
obi,1,0.1,1,1,95750.0,3476.0,-3018.2109393711826,8249.138631960319,1976.6240875153926,4296.662863075285,-2275.9424605198355,1963.3321748269188,72255.78866037504,167.28599999999997,0.03630287206266319,-0.868300040095277,0.5686490470412522,1.236094034256411,-0.6547590507824613,0.5648251366015301,0.04812600690448791,-0.38765099305402473,-0.3914749034937468,-0.014072844405804596,-0.014211663337276909,-0.25198180262080866,0.12241678488578979,96,-2.058392587714978
obi,1,0.5,1,1,95750.0,11436.0,-13003.629158867683,67534.0708198027,5795.476866031366,13331.191874896796,-7434.220382200961,4533.382886860393,72255.78866037504,2417.9820000000004,0.1194360313315927,-1.137078450408157,0.5067748221433513,1.1657215700329482,-0.6500717368136552,0.3964133339332278,0.21143599160545648,-0.7183036282648056,-0.8286651164749292,-0.08579133465103204,-0.09897247281469757,,,,
obi,1,1.0,1,1,95750.0,18169.0,-22214.1222842479,172566.79978945837,9168.406603860301,20526.982045558147,-11216.640140357185,4545.858862570506,72255.78866037504,7323.186,0.18975456919060052,-1.2226386859071992,0.5046181189862019,1.1297805077636716,-0.6173504397796898,0.2501986274737468,0.40305938686774173,-0.8060205669209972,-1.0604400584334523,-0.1529460854348574,-0.201223346440495,-0.6224384745874982,0.09251736161648401,97,-6.72780182780955
obi,1,3.0,1,1,95750.0,31480.0,-37550.17772371296,691180.0859150514,16669.834636942003,34372.116732808805,-17390.912025957226,-5425.998078968491,72255.78866037504,32200.036999999997,0.3287728459530026,-1.1928264842348462,0.5295373137529226,1.0918715607626686,-0.5524432028575993,-0.17236334431284916,1.022872839898348,-0.7512891704819236,-1.4531898285476954,-0.24700347871301256,-0.47776935564158174,,,,
obi,1,5.0,1,1,95750.0,39569.0,-48357.02959905148,1349643.9452508069,21569.417987465557,42967.02392829598,-20991.886628654785,-17670.8455883734,72255.78866037504,63776.40999999997,0.4132532637075718,-1.2220938006785989,0.5451089991525072,1.0858759111500411,-0.5305134481198611,-0.4465830723135131,1.611777148778083,-0.7649848015260916,-1.756676872992112,-0.3161324659173464,-0.725952451043602,,,,
obi,1,10.0,1,1,95750.0,51275.0,-65312.97678827792,3341846.3620585976,28821.30263720729,55340.58930348798,-25983.417426528773,-39929.6242842338,72255.78866037504,147957.57200000001,0.5355091383812011,-1.273778191872802,0.5620926891703031,1.0792898937784101,-0.5067463174359585,-0.7787347495706252,2.885569419795222,-0.7996855027024988,-2.140512941443427,-0.4282388945281528,-1.1462642409661798,-0.688816275150344,0.05135468583881417,97,-13.412919656685597
obi,1,30.0,1,1,95750.0,69070.0,-90734.57095261442,12434930.85359755,41020.58801446134,75194.65124050798,-33461.28704230356,-78849.98277652376,72255.78866037504,469504.0630000001,0.7213577023498694,-1.313661082273265,0.5938987695737852,1.0886731032359633,-0.4844547132228689,-1.141595233480871,6.797510684812511,-0.8077623126994798,-2.543256315754136,-0.5826855659337136,-1.8345975324191977,,,,
obi,1,60.0,1,1,95750.0,76726.0,-95862.84401005015,26801678.048241433,46436.7639993918,83733.43522690143,-36545.25684602743,-96869.95325532445,72255.78866037504,798701.1939999996,0.8013159268929504,-1.2494179809979686,0.6052285274794958,1.0913306470675055,-0.4763086417384906,-1.2625440301243966,10.409785392174745,-0.7321894535184728,-2.5999620111223654,-0.5867150706073978,-2.0833909688289776,,,,
obi,1,0.1,1,2,73798.0,2128.0,-1915.4688614472057,4899.381693879304,1067.6179142675132,2470.158694906353,-1391.6232742768923,1047.065149411894,53798.50595702349,102.27699999999997,0.02883546979592943,-0.9001263446650403,0.5017001476821021,1.1607888603883239,-0.6539583055812463,0.4920418935206269,0.04806249999999999,-0.4864261969829381,-0.49608445114441335,-0.01402632791105033,-0.01430482820720496,-0.30940183045042485,0.14278734641358015,96,-2.1668714926198698
obi,1,0.5,1,2,73798.0,7152.0,-8346.965781612069,38116.32207104417,3211.1133946398113,7949.630347754336,-4710.616233119345,2530.1325724908256,53798.50595702349,1507.8509999999999,0.0969131954795523,-1.167081345303701,0.44898117934001835,1.1115254960506622,-0.6586432093287675,0.3537657400015137,0.21082927852348993,-0.8061001659636826,-0.9013156053021874,-0.07812174296013792,-0.08734937544542189,,,,
obi,1,1.0,1,2,73798.0,11509.0,-13459.983611544083,87261.43665426275,5251.569971285224,12409.613174339498,-7105.277621472494,2554.0881058661216,53798.50595702349,4682.150000000001,0.1559527358464999,-1.169518082504482,0.45630115312235847,1.0782529476357197,-0.6173670711158653,0.22192094064350695,0.4068250934051612,-0.8012169293821235,-1.035597141860975,-0.12495197214367408,-0.16150420750803493,-0.6369782411004938,0.08425938805247415,97,-7.559730207200216
obi,1,3.0,1,2,73798.0,20971.0,-25169.417949780756,380384.5011531873,10316.454942131999,22063.97386657954,-11551.504081192355,-3935.4223242282756,53798.50595702349,22384.592999999997,0.2841675926176861,-1.2002011325058775,0.49193910362557813,1.0521183475551734,-0.5508322960847053,-0.18766021287627083,1.067407038290973,-0.7962620288802993,-1.4758613453821483,-0.2262718638397891,-0.41939196555474445,,,,
obi,1,5.0,1,2,73798.0,26757.0,-32267.417358809565,776411.7438418001,13743.186880207537,28151.828429800218,-14126.6686032689,-12178.705897189504,53798.50595702349,45016.65,0.3625708013767311,-1.2059430189785687,0.5136295877791807,1.0521294775124348,-0.5279616026934596,-0.4551596179388386,1.682425159771275,-0.780313431199388,-1.7491026369174074,-0.28291886607498884,-0.6341735447572979,,,,
obi,1,10.0,1,2,73798.0,35654.0,-43791.14911883053,1910817.998868672,19100.568371816684,37472.97978752205,-17988.431732335197,-29381.489644731202,53798.50595702349,109101.81899999997,0.48312962410905447,-1.228225419835938,0.535720210125559,1.0510175516778495,-0.5045277313158467,-0.8240727448457733,3.060016239412127,-0.7805052097103788,-2.1402981646817114,-0.37708518858253404,-1.0340414477839743,-0.705290788486053,0.04843076075392784,97,-14.562868257832443
obi,1,30.0,1,2,73798.0,49984.0,-59613.498939072764,7288448.416543412,28613.243307204404,53087.032143724144,-23945.464352467392,-62476.36539950731,53798.50595702349,368742.28399999987,0.6773083281389739,-1.1926516273021919,0.5724480495199344,1.062080508637247,-0.47906258707721255,-1.249927284721257,7.3772063860435315,-0.7082035777822574,-2.530578912023449,-0.47967218124974054,-1.7139821721263457,,,,
obi,1,60.0,1,2,73798.0,56979.0,-70249.77682360678,16037446.954912575,33539.306989283155,60911.030191104976,-26718.78421034422,-79376.65866447875,53798.50595702349,671995.7910000001,0.7720940946909131,-1.2329064536690146,0.5886257566697056,1.069008409959897,-0.4689233614198954,-1.3930862013106362,11.793744906018008,-0.732280696999309,-2.713992654979651,-0.5653896018093123,-2.0954577019443015,,,,
obi,1,0.1,1,3,58923.0,1424.0,-1306.9470796989972,3507.084172708254,709.8950425169028,1689.8891072213398,-978.5269013632393,703.5248115309728,42919.29731348975,68.91799999999999,0.024167133377458717,-0.9177999155189587,0.4985217995202969,1.1867198786666713,-0.6871677678112635,0.4940483227043348,0.04839747191011235,-0.5072781159986618,-0.5117515928146239,-0.012259457888805635,-0.01236756899967796,-0.37173036238274765,0.08536223608738083,94,-4.354740215594011
obi,1,0.5,1,3,58923.0,4836.0,-5919.482930898043,25772.001281290686,2122.8941228071994,5408.13030104024,-3270.754848875792,1658.0394277288397,42919.29731348975,1024.2619999999997,0.0820732141947966,-1.2240452710707286,0.4389772793232422,1.118306513862746,-0.676334749560751,0.34285347967924723,0.21179942100909838,-0.8730679917474864,-0.9691917913914814,-0.07165549629331236,-0.07954468549071167,,,,
obi,1,1.0,1,3,58923.0,7807.0,-9640.783276991819,56331.774970045044,3488.0322823210845,8492.73178324905,-4979.2528962156275,1645.918483095786,42919.29731348975,3188.9649999999992,0.1324949510377951,-1.2348896217486638,0.44678266713476167,1.087835504451012,-0.6377933772531865,0.2108259873313419,0.40847508646086833,-0.8761069546139021,-1.1120636344173218,-0.11607974805544073,-0.1473428167930355,-0.7453857109870209,0.09326527779777907,97,-7.9921030482876105
