wid,n_days,n_ord,n_large,n_cancel,n_fill,n_short_large,n_large_near,n_reached,n_fake,n_cbt,n_cbt_large,sz_sum,szt,szt_fleet,n_bid,reentry,retreat,chase,retreat_large,layer_ep,simul_ep,cycle_ep,bigrep_ep,n_push,push_sum,push_pre_sum,n_base,base_sum,base_pre_sum,canc_per_s_max,asym_abs,large_rate,cancel_rate,fleet_ratio,reentry_rate,retreat_rate,chase_rate,cycle_rate,layer_rate,simul_rate,bigrep_rate,bid_share,cbt_rate,fake_rate,short_large_rate,large_near_rate,retreat_large_rate,push_mean,push_pre_mean,base_mean,base_pre_mean,excess,excess_base,spoof_score,layer_score
32595,1,3101,0,2284,817,0,0,950,151,53,0,1331814,2.4241937471404932e+16,7866855625846.0,0,4,99,293,0,87,59,0,0,0,0.0,0.0,3101,-252.86105179613432,288.64472774261725,6,1.0,0.0,0.7365366010964205,0.0003245143105878195,0.0012899064817800709,0.03192518542405676,0.0944856497903902,0.0,87.0,59.0,0.0,0.0,0.023204903677758317,0.15894736842105264,,,,,,-0.08154177742538998,0.09308117631171146,,-0.17462295373710146,0.6314246359700906,0.7233516483516483
12271,27,65454,0,52490,12964,0,0,25779,12706,4798,0,14678823,3.9367283919380056e+16,5426667052275590.0,35849,429,2877,14778,0,0,0,44,0,0,0.0,0.0,65448,117672.24166382782,98382.19273280395,2,0.9562181249977266,0.0,0.8019372383658753,0.1378471286814914,0.006554221285177376,0.04395453295444129,0.2257768814740123,1.6296296296296295,0.0,0.0,0.0,0.5476976197023864,0.0914078872166127,0.49288180301796036,,,,,,1.7979501537683018,1.5032115990221848,,0.294738554746117,0.6312838676475041,0.49120879120879124
4249,26,151940,0,142160,9780,0,0,100709,85041,11756,0,151712816,1.77387107653012e+17,4.142056857473324e+16,78116,20009,18414,69687,0,229,0,559,0,0,0.0,0.0,151937,127267.30806199674,107810.34826811371,5,0.9696408664843174,0.0,0.935632486507832,0.233503827435736,0.1316901408450704,0.12119257601684875,0.45864815058575753,21.5,8.807692307692308,0.0,0.0,0.5141239963143346,0.08269555430500844,0.8444230406418493,,,,,,0.8376320979221437,0.7095727062408348,,0.12805939168130887,0.6312725153634244,0.47445054945054943
320,60,257790,0,250292,7498,0,0,41329,31176,15772,0,485778567,6.613547123114185e+17,1.3813866427085536e+17,129729,17769,39979,90764,0,68218,63891,4817,0,0,0.0,0.0,257779,262394.2600987087,870772.1134917039,9,0.9861932798397012,0.0,0.9709143100973661,0.20887227640378356,0.06892819736995229,0.15508359517436673,0.3520850304511424,80.28333333333333,1136.9666666666667,1064.85,0.0,0.5032351914348888,0.0630143991817557,0.7543371482494132,,,,,,1.0179039413556135,3.3779792515748137,,-2.3600753102192003,0.6285025580480126,0.7717032967032967
343,47,1118,116,371,747,53,103,1022,84,6,1,63134718,8.104129889383866e+17,4360413885665008.0,120,0,0,0,0,0,0,4,17,103,-29.84829316930231,265.09518388220346,1118,1126.962803617897,4363.316222550812,8,0.9988801791713325,0.1037567084078712,0.33184257602862255,0.005380483710382038,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.3617021276595745,0.1073345259391771,0.016172506738544475,0.0821917808219178,0.45689655172413796,0.8879310344827587,0.0,-0.28978925407089623,2.573739649341781,1.0080168189784409,3.9027873189184366,-2.863528903412677,-2.8947704999399955,0.6282159759432486,0.48873626373626367
10569,15,5936,0,5265,671,0,0,929,379,418,0,501654,1.1688214323557588e+16,37472559000842.0,2406,83,679,915,0,0,0,2,0,0,0.0,0.0,5936,10076.861398438474,2192.2628476105106,2,0.9643179502155049,0.0,0.8869609164420486,0.003206012309794498,0.013982479784366578,0.11438679245283019,0.154144204851752,0.13333333333333333,0.0,0.0,0.0,0.4053234501347709,0.07939221272554606,0.40796555435952636,,,,,,1.6975844673919263,0.3693165174546008,,1.3282679499373256,0.6274210637847002,0.4653846153846154
3612,4,1416,0,1216,200,0,0,773,542,35,0,28495,52518939457173.0,9593340280253.0,0,4,3,1110,0,0,0,0,0,0,0.0,0.0,1416,2464.6760785728975,7936.934464899397,2,1.0,0.0,0.8587570621468926,0.18266439458618483,0.002824858757062147,0.00211864406779661,0.7838983050847458,0.0,0.0,0.0,0.0,0.0,0.028782894736842105,0.7011642949547219,,,,,,1.7405904509695604,5.605179706849857,,-3.864589255880296,0.6251286592195683,0.3131868131868132
29566,4,3777,0,3609,168,0,0,750,488,572,0,13261548,3725729565955762.0,2273725945298229.0,1951,1683,20,39,0,0,0,110,0,0,0.0,0.0,3777,1826.1423868646596,-1753.6925548377787,4,0.9006874904219097,0.0,0.9555202541699762,0.6102767001863566,0.4455917394757744,0.0052952078369075985,0.010325655281969817,27.5,0.0,0.0,0.0,0.5165475244903363,0.15849265724577447,0.6506666666666666,,,,,,0.48349017391174465,-0.46430832799517574,,0.9477985019069204,0.6244475221747949,0.4865384615384615
204,65,66471,0,66028,443,0,0,5018,4097,3032,0,660872244,1.6308161647958167e+18,1.4208175658264954e+17,30193,2699,16086,17277,0,0,0,232,0,0,0.0,0.0,66463,5307.590969627035,14075.357346836872,3,0.9929027094921028,0.0,0.9933354395149765,0.0871230980227858,0.0406041732484843,0.24200027079478267,0.25991785891591823,3.5692307692307694,0.0,0.0,0.0,0.45422815964856855,0.04591991276428182,0.8164607413312076,,,,,,0.07985783021571452,0.2117773399761803,,-0.1319195097604658,0.622428329246511,0.42554945054945054
30890,8,3874,0,3763,111,0,0,595,420,333,0,19369324,1.3543435638112284e+16,4003274868422158.0,2336,1172,122,136,0,10,0,103,0,0,0.0,0.0,3871,2420.3819469022046,1183.5447490522058,4,0.9361307753594457,0.0,0.9713474445018069,0.29558783866898813,0.30252968508002065,0.03149199793495096,0.035105833763551884,12.875,1.25,0.0,0.0,0.6029943211151265,0.08849322349189477,0.7058823529411765,,,,,,0.6252601257820214,0.30574651228421745,,0.31951361349780394,0.6222141494868767,0.4414835164835164
5087,4,1162,0,972,190,0,0,468,284,15,0,56240,1.288716383709016e+16,6588508107448.0,1162,0,2,705,0,1,1,0,0,0,0.0,0.0,1162,3295.0056699822126,4654.622494643103,242,1.0,0.0,0.8364888123924269,0.0005112457784144725,0.0,0.0017211703958691911,0.6067125645438899,0.0,0.25,0.25,0.0,1.0,0.015432098765432098,0.6068376068376068,,,,,,2.835633106697257,4.005699220863256,,-1.1700661141659987,0.6220415947688676,0.5335164835164835
15390,53,91686,0,90599,1087,0,0,9141,7568,3973,0,480390336,4.626048395188881e+17,1.7758709300692742e+17,47278,10679,2926,22189,0,2283,74,714,0,0,0.0,0.0,91686,220882.96778048557,367371.59777726483,6,0.9934339044059657,0.0,0.9881443186527932,0.3838850739037211,0.11647361647361647,0.0319132692014048,0.242010775909081,13.471698113207546,43.075471698113205,1.3962264150943395,0.0,0.5156512444648038,0.04385258115431738,0.8279181708784596,,,,,,2.4091242695775317,4.006845077517449,,-1.597720807939917,0.6216011261465806,0.5914835164835164
1323,86,4098029,269388,4089184,8845,153952,6688,98309,77650,191146,8288,191838047493,5.234379227978451e+20,3.610573491503232e+19,2057690,657626,1453441,1826339,80533,386897,30218,193287,15675,6686,18128.036434495072,-8517.954053980331,4097706,391644.1882978219,-515920.8232348329,25,0.5043708940432463,0.06573599161938581,0.9978416453373072,0.0689780647188159,0.16047373017614078,0.35466830517792824,0.44566278081487465,2247.5232558139537,4498.802325581395,351.3720930232558,182.2674418604651,0.502116993315567,0.046744289325205225,0.789856472957715,0.571487965313971,0.024826644096990216,0.29894798580486137,2.711342571716284,-1.2739985124110575,0.09557644894431712,-0.12590479239721758,3.9853410841273416,0.22148124134153468,0.6215453738181012,0.801923076923077
719,46,33280,0,28648,4632,0,0,13061,7216,1502,0,112084000,4.10315242791262e+17,3.8463021967077e+16,14826,442,7867,11588,0,0,0,84,0,0,0.0,0.0,33280,13526.461453035923,87614.8941957258,3,0.9879215763098353,0.0,0.8608173076923077,0.0937401733004692,0.01328125,0.23638822115384617,0.3481971153846154,1.826086956521739,0.0,0.0,0.0,0.44549278846153845,0.05242948896956157,0.552484495827272,,,,,,0.4064441542378583,2.632659080400415,,-2.226214926162557,0.6210630278812097,0.43901098901098906
365,48,25575,0,11747,13828,0,0,20561,3834,478,0,200680618,3.208890939548969e+17,1.8099617550589856e+16,13180,12,111,6444,0,2,0,36,0,0,0.0,0.0,25573,6460.5386553674725,75373.38007620895,2,0.9957311411305647,0.0,0.4593157380254154,0.05640458928508763,0.000469208211143695,0.004340175953079179,0.2519648093841642,0.75,0.041666666666666664,0.0,0.0,0.515347018572825,0.0406912403166766,0.1864695296921356,,,,,,0.25263123823436723,2.947381225363037,,-2.6947499871286698,0.6207671116762026,0.5057692307692309
23940,35,80493,0,59744,20749,0,0,53229,31226,6279,0,24665212,3.758320025321158e+16,8430595899994115.0,43038,2894,4878,36310,0,2794,1,60,0,0,0.0,0.0,80477,35924.98454201955,42990.481371315764,12,0.9164520812284,0.0,0.7422260320773235,0.22431820183470666,0.0359534369448275,0.06060154299131602,0.4510951262842732,1.7142857142857142,79.82857142857142,0.02857142857142857,0.0,0.5346800342886959,0.10509841992501338,0.5866351049240076,,,,,,0.44640064294170445,0.5341958742412833,,-0.08779523129957889,0.6197544879363062,0.6637362637362638
15285,51,104239,0,103134,1105,0,0,9548,7888,4464,0,553231323,5.092268001057027e+17,2.074361859957826e+17,52225,11327,3063,25778,0,3077,103,824,0,0,0.0,0.0,104222,269002.1093826489,437840.0376862269,8,0.9916595885576287,0.0,0.9893993610836636,0.4073552019507301,0.10866374389623845,0.029384395475781616,0.24729707690979383,16.15686274509804,60.333333333333336,2.019607843137255,0.0,0.5010120971997045,0.043283495258595615,0.8261416003351487,,,,,,2.5810491967401212,4.201032773178666,,-1.6199835764385444,0.6196765355856264,0.7483516483516484
55,28,46251,0,43897,2354,0,0,28171,24368,4558,0,46019996,2.8699618836621652e+16,9667209732568304.0,22638,13256,8653,20450,0,982,0,487,0,0,0.0,0.0,46251,15462.576303051732,66491.94627662248,4,0.9153489474154171,0.0,0.9491038031610127,0.3368410496181444,0.2866100192428272,0.18708784674925946,0.4421526021059004,17.392857142857142,35.07142857142857,0.0,0.0,0.4894596873581112,0.10383397498690115,0.8650030172872812,,,,,,0.33431874560661895,1.4376326193297977,,-1.1033138737231787,0.6186548300184664,0.5837912087912088
24779,6,1413,40,1353,60,1,1,85,17,5,0,20183893,1.1803425986921567e+18,611021471950641.0,722,13,595,670,20,0,0,0,2,1,-0.20385177937121918,0.9174171648751548,1413,442.87214705720953,689.3063391613406,3,0.9995884773662551,0.028308563340410473,0.9575371549893843,0.0005176645091244399,0.009200283085633405,0.4210898796886058,0.47416843595187547,0.0,0.0,0.0,0.3333333333333333,0.5109695682944091,0.003695491500369549,0.2,0.025,0.025,0.5,-0.20385177937121918,0.9174171648751548,0.31342685566681494,0.48783180407738186,-1.121268944246374,-0.17440494841056692,0.617443919716647,0.41098901098901097
15375,53,95187,0,94073,1114,0,0,9710,8158,3929,0,494972051,4.787266563755554e+17,1.8137323561047696e+17,48940,11437,2674,21919,0,2312,74,639,0,0,0.0,0.0,95179,236469.52422937533,391936.92689024936,6,0.9894209099842348,0.0,0.9882967211909189,0.37886596285165247,0.12015296206414741,0.028092071396304118,0.23027304148675765,12.056603773584905,43.62264150943396,1.3962264150943395,0.0,0.5141458392427537,0.04176543747940429,0.8401647785787848,,,,,,2.48447161904806,4.117892884882688,,-1.6334212658346283,0.6166507734689552,0.5843406593406593
7282,29,17320,4,15374,1946,1,3,3837,1751,442,0,76178308,2.2115510263645405e+17,2.2079758759716748e+16,14999,1052,4544,8895,0,145,0,430,0,3,1.8248521553185606,1.4316090293730896,17320,5224.405461460999,17693.869824904028,3,0.9999846333517733,0.00023094688221709007,0.8876443418013856,0.09983834194417197,0.060739030023094685,0.26235565819861434,0.5135681293302541,14.827586206896552,5.0,0.0,0.0,0.8659930715935334,0.02874983738779758,0.45634610372686996,,,,0.6082840517728535,0.47720300979102986,0.3016400381905888,1.0215860176041587,0.13108104198182363,-0.7199459794135699,0.616061211515757,0.6307692307692307
11434,66,683063,0,631335,51728,0,0,302178,236239,56581,0,568994726,2.851580688075992e+18,2.008517912760307e+17,375689,102938,62365,221010,0,3655,137,14359,0,0,0.0,0.0,683000,700228.5205391892,610171.1475786195,10,0.9172442471831639,0.0,0.9242705284871234,0.0704352474106383,0.1507005942350852,0.09130197361004769,0.3235572707056304,217.56060606060606,55.378787878787875,2.0757575757575757,0.0,0.5500063683730491,0.08962119952164857,0.7817875556791031,,,,,,1.0252247738494717,0.8933691765426347,,0.13185559730683705,0.615896224987134,0.6527472527472528
1148,26,4048,0,3878,170,0,0,221,79,52,0,549495,5145454699532664.0,114517874065267.0,727,197,1491,1440,0,9,0,93,0,0,0.0,0.0,4045,-3454.5958994707257,-7473.336565736086,3,1.0,0.0,0.9580039525691699,0.02225612326849716,0.048666007905138337,0.3683300395256917,0.3557312252964427,3.576923076923077,0.34615384615384615,0.0,0.0,0.17959486166007904,0.013408973697782363,0.3574660633484163,,,,,,-0.8540410134661869,-1.8475492127901325,,0.9935081993239456,0.6157070202524748,0.5793956043956043
15289,21,1909,0,460,1449,0,0,1609,121,28,0,3621870,1534949923889599.0,387603283863340.0,916,1,1,226,0,0,0,3,0,0,0.0,0.0,1909,2666.071686336766,14057.43725390573,2,0.9509676486307115,0.0,0.24096385542168675,0.25251852052680923,0.0005238344683080147,0.0005238344683080147,0.11838658983761131,0.14285714285714285,0.0,0.0,0.0,0.4798323729701414,0.06086956521739131,0.07520198881292728,,,,,,1.396580244283272,7.363770169672986,,-5.967189925389714,0.6147602397602399,0.34587912087912087
24477,7,1145,0,896,249,0,0,202,16,18,0,1441883,2.36237310780374e+19,0.0,1145,0,0,1,0,17,24,0,0,0,0.0,0.0,1145,2581.9470854438378,-1675.903447187867,100,1.0,0.0,0.7825327510917031,0.0,0.0,0.0,0.0008733624454148472,0.0,2.4285714285714284,3.4285714285714284,0.0,1.0,0.020089285714285716,0.07920792079207921,,,,,,2.2549756204749674,-1.4636711329151677,,3.718646753390135,0.6132799019162656,0.503021978021978
143,75,4365639,102285,4357145,8494,78658,1540,241743,197481,114758,1380,178310590801,2.7144106102685316e+20,3.577913181841864e+19,2196344,713381,1572564,1984897,36702,9119,3,41197,1424,1540,684.3613495776053,-4547.0908770283195,4365309,462451.2632772213,3307719.2967830356,6,0.35052558662486794,0.02342955979640094,0.9980543512644999,0.13181178883941613,0.16340815170471035,0.36021393431751914,0.4546635670058839,549.2933333333333,121.58666666666667,0.04,18.986666666666668,0.5030979428211998,0.026337888686284252,0.8169047294027127,0.7690081634648287,0.015055971061250428,0.35882094148702154,0.44439048673870474,-2.952656413654753,0.10593780721530166,0.7577285586846282,3.3970469003934576,-0.6517907514693265,0.6122655122655123,0.6706043956043957
11495,11,7216,0,5530,1686,0,0,4302,2537,607,0,789992,491104977927236.0,334007944007128.0,3600,1,3,269,0,0,0,2,0,0,0.0,0.0,7216,6277.8991414276725,30250.21401977377,2,0.8654516758191264,0.0,0.7663525498891353,0.6801151668566795,0.0001385809312638581,0.0004157427937915743,0.037278270509977826,0.18181818181818182,0.0,0.0,0.0,0.49889135254988914,0.10976491862567812,0.5897257089725709,,,,,,0.869997109399622,4.192102829791265,,-3.3221057203916433,0.6120667211576303,0.4662087912087912
3776,3,50625,0,45009,5616,0,0,25283,18810,4102,0,34562773,4.206679610737264e+16,7269021934725175.0,15341,8125,4322,25916,0,1262,0,291,0,0,0.0,0.0,50622,60264.54132722975,112011.66341273539,5,0.8950716235671144,0.0,0.8890666666666667,0.1727971371095505,0.16049382716049382,0.08537283950617285,0.511920987654321,97.0,420.6666666666667,0.0,0.0,0.3030320987654321,0.09113732808993757,0.7439781671478859,,,,,,1.1904812399199904,2.2127071908011415,,-1.022225950881151,0.6117776163230709,0.573076923076923
33006,4,186263,0,179951,6312,0,0,9737,5030,15778,0,2238738,855661014592479.0,818922098336231.0,96210,42550,38523,91329,0,1235,7327,5410,0,0,0.0,0.0,186263,341254.7481653888,2452019.1860399726,696,0.9050019906988471,0.0,0.9661124324208243,0.9570637020622642,0.22844043100347358,0.20682046353811545,0.4903228231049645,1352.5,308.75,1831.75,0.0,0.5165277054487472,0.0876794238431573,0.5165862175207969,,,,,,1.8321123796212282,13.16428483402486,,-11.332172454403633,0.611773075409439,0.8335164835164836
16785,50,502891,0,460873,42018,0,0,160038,118583,108951,0,115680670,6.997687184434219e+18,1.1525467462563532e+16,244219,7582,21270,58084,0,28977,151,437,0,0,0.0,0.0,502856,1034661.9415779018,1844146.854241039,42,0.791313052467429,0.0,0.9164471028513137,0.0016470395373204148,0.015076825793263351,0.04229544772127559,0.11550017797097184,8.74,579.54,3.02,0.0,0.48563008683790326,0.2364013513484192,0.7409677701545883,,,,,,2.0575710373902307,3.667345829106223,,-1.6097747917159921,0.6104395604395604,0.6857142857142857
27734,14,28919,0,20214,8705,0,0,20533,10826,1083,0,26280205,5.177850895355344e+16,2133388759717615.0,14398,778,0,13273,0,0,0,35,0,0,0.0,0.0,28914,11257.19076154079,19866.581684970894,1,0.9492084074412359,0.0,0.6989868252705833,0.041202205371176595,0.02690272831010754,0.0,0.45897161035997097,2.5,0.0,0.0,0.0,0.49787337044849406,0.05357672899970318,0.527248818974334,,,,,,0.38933356718339873,0.6870921244023965,,-0.2977585572189978,0.609802318893228,0.3596153846153846
14500,17,3026,0,2444,582,0,0,974,262,72,0,27678311,6.571566602683717e+16,1049843334657534.0,300,18,80,222,0,0,0,5,0,0,0.0,0.0,3026,2756.1137386327887,28705.602443821605,3,0.9947985976287863,0.0,0.807666886979511,0.015975541269395273,0.005948446794448116,0.026437541308658295,0.07336417713152676,0.29411764705882354,0.0,0.0,0.0,0.0991407799074686,0.029459901800327332,0.26899383983572894,,,,,,0.9108108852058125,9.486319379980703,,-8.57550849477489,0.6089244089244088,0.3348901098901099
26493,10,12792,0,8862,3930,0,0,5225,1109,137,0,8204339,1.288331250015973e+17,3542183094841669.0,2902,622,1694,5852,0,0,0,108,0,0,0.0,0.0,12792,1187.7685528870697,21207.222522130305,5,1.0,0.0,0.6927767354596623,0.02749435050029061,0.048624140087554724,0.13242651657285803,0.45747342088805504,10.8,0.0,0.0,0.0,0.2268605378361476,0.01545926427443015,0.2122488038277512,,,,,,0.09285245097616243,1.6578504160514622,,-1.5649979650752999,0.6080313625768172,0.4947802197802198
5301,88,816064,0,733706,82358,0,0,259417,177655,165112,0,197075277,2.231708030403354e+19,1.7131142408906716e+16,399816,13292,73423,87375,0,57017,11909,1116,0,0,0.0,0.0,816035,1512424.5833750495,2586826.145072139,99,0.7847197747811099,0.0,0.8990789938044075,0.0007676247150399182,0.016287938200925417,0.08997211003058583,0.10706880832875852,12.681818181818182,647.9204545454545,135.32954545454547,0.0,0.48993216218335817,0.2250383668662925,0.6848240477686505,,,,,,1.8533820036825008,3.1699941118605683,,-1.3166121081780675,0.6079662761480943,0.6791208791208792
14260,51,6955,0,5835,1120,0,0,2615,1497,155,0,2050687,1.0508933053650024e+16,86949274944226.0,4130,0,2,851,0,0,0,0,0,0,0.0,0.0,6954,193.72942650901413,3092.9914740915256,2,0.9982435793882521,0.0,0.8389647735442128,0.008273844214282655,0.0,0.0002875629043853343,0.12235801581595974,0.0,0.0,0.0,0.0,0.5938173975557153,0.026563838903170524,0.5724665391969407,,,,,,0.027858703840813077,0.44477875669996053,,-0.41692005285914746,0.6078111282656737,0.36236263736263735
4295,28,23119,0,80,23039,0,0,23030,21,2,0,55071706,6.044823811066299e+17,407893539360336.0,10498,0,0,3,0,0,0,295,0,0,0.0,0.0,23119,5533.381237791573,84952.64087840628,2,0.9988634373289546,0.0,0.003460357281889355,0.0006747815190470938,0.0,0.0,0.0001297633980708508,10.535714285714286,0.0,0.0,0.0,0.4540853843159306,0.025,0.000911854103343465,,,,,,0.23934345074577504,3.674581118491556,,-3.4352376677457808,0.6067061726152636,0.5228021978021978
28830,18,1932,0,624,1308,0,0,1372,54,18,0,5067337,1.5786768470654284e+16,329760147279833.0,996,7,6,437,0,0,0,0,0,0,0.0,0.0,1932,6.547337295416422,4865.871029161591,2,0.9934950188802255,0.0,0.32298136645962733,0.020888388139271043,0.0036231884057971015,0.003105590062111801,0.2261904761904762,0.0,0.0,0.0,0.0,0.515527950310559,0.028846153846153848,0.03935860058309038,,,,,,0.003388890939656533,2.5185667852803264,,-2.51517789434067,0.6061733720824629,0.35659340659340655
