k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
1,-1,60.0,8553566.0,3595031.0,-3169253.761321401,5627660.570548635,-9113277.059870034,76069566.27999999,0.42029616653451907,-0.8815650717118715,1.5653997338405803,-2.5349648055524514,21.159641260395247,-1.0654359900736177
2,1,0.1,8553566.0,12384.0,24247.7761577411,-14961.035934524498,8196.948223216585,579.2509999999997,0.001447817202790041,1.9579922607995075,-1.2080939869609575,0.6618982738385485,0.04677414405684752,0.0009583077073604839
2,1,0.5,8553566.0,45159.0,58243.3832539243,-67062.22016408281,-12792.828910158549,10709.24,0.005279552411239944,1.2897403231675701,-1.4850244727315223,-0.28328414956395287,0.23714519807790252,-0.0014956135148964243
2,1,1.0,8553566.0,97778.0,71973.79408507375,-154685.25139627213,-91315.92131119833,50278.237,0.01143125568914766,0.7360939483838261,-1.582004657451289,-0.9339107090674623,0.5142080733907423,-0.010675772106183354
2,1,3.0,8553566.0,338339.0,-13613.772468702544,-531798.722088783,-575186.3265574859,522083.7390000001,0.03955531529189112,-0.040237077217531954,-1.5717925574314018,-1.7000296346489345,1.5430788026210402,-0.06724520820409707
2,1,5.0,8553566.0,562549.0,-186103.33227874048,-900375.4286190685,-1135983.0728978086,1406399.547,0.0657677745164999,-0.33082155026271576,-1.600528004883252,-2.019349555145967,2.5000480793673083,-0.13280812621283436
2,1,10.0,8553566.0,1036843.0,-664102.788910597,-1655099.669398995,-2410444.642309592,4896394.0600000005,0.12121763016734775,-0.6405046751635465,-1.5962876437406581,-2.3247923189042043,4.722406439547743,-0.28180581552882067
2,1,30.0,8553566.0,2263486.0,-2144511.442839565,-3579432.261705357,-5923130.472544924,28125217.940999996,0.2646248360040713,-0.9474374671809612,-1.5813803406362386,-2.616817807817201,12.42562045490893,-0.6924749832461601
2,1,60.0,8553566.0,3249683.0,-3438901.0066345083,-5458295.77685464,-9183168.887489144,71043996.16899998,0.3799214269229933,-1.058226604451729,-1.6796394530957757,-2.8258660575475036,21.86182349755345,-1.073607064876701
2,-1,0.1,8553566.0,12533.0,25121.003427884836,15226.50515297254,8791.594274912306,579.3100000000001,0.001465236838062628,2.004388688094218,1.2149130418074316,0.7014756462867874,0.046222771882230916,0.0010278279579431907
2,-1,0.5,8553566.0,45311.0,59272.70272895399,65384.584065241164,-10099.249336287165,10772.051000000003,0.005297322777424059,1.3081305362705302,1.44301789996339,-0.22288736369285966,0.23773589194676797,-0.0011807063084901858
2,-1,1.0,8553566.0,98300.0,74484.3305385487,151069.58040388746,-85235.64986533886,50679.92299999999,0.011492282867753636,0.7577246239933744,1.5368217742002794,-0.8670971502069059,0.5155638148524923,-0.009964925724000826
2,-1,3.0,8553566.0,350597.0,1883.6191092898823,524785.2360194363,-553754.1529101466,541727.107,0.04098840179639696,0.005372604755003272,1.496833218822284,-1.5794606140672813,1.5451561393851059,-0.0647395662709736
