wid,n,vol,days,bid_share,touch,inside,fast,fill,life,sz
202,6992,265664.08,8,0.30020022883295194,0.0,0.0,0.15346109839816935,0.00042906178489702515,2.6827746355000004,39.88
203,146041,265398.19,14,0.5293102621866462,0.6995569737265562,0.42368239056155466,0.29358878671058125,0.14821180353462385,9.052197049250001,2.07
204,5820,264051.35,8,0.7420962199312715,0.006185567010309278,0.002577319587628866,0.815979381443299,0.0024054982817869417,0.520403159,21.5
205,10223,254093.77,5,0.41631614985816295,0.0,0.0,0.023867749192996186,0.0,1.475913166,26.9675
206,220,253891.77,11,0.20909090909090908,0.03636363636363636,0.022727272727272728,0.004545454545454545,0.05454545454545454,18.653270731000003,2000.0
207,594565,252730.08000000002,25,0.4998360145652704,0.03817917300883839,0.011320881652973182,0.5382203796052576,0.012393935061767848,0.882402875,0.42
208,126992,250568.27000000002,24,0.49516504976691444,0.0003386040065515938,0.0002677334005291672,0.020150875645709967,0.0015512788207131159,30.1034049305,1.975
209,4762,250516.7,11,0.8091138177236455,0.0014699706005879883,0.0014699706005879883,0.003149937001259975,0.0014699706005879883,8.9064634735,63.27
210,76613,249377.03,21,0.5230313393288345,0.440016707347317,0.12184616187853237,0.09467061725816768,0.1269497343792829,1.2820423515000001,1.99
211,19705,248266.15,87,0.47114945445318446,0.024663790916011164,0.011672164425272774,0.1968535904592743,0.019842679522963716,3.6929548010000004,11.72
212,36114,243059.9,25,0.4757157888907349,0.7487401007919366,0.4888132026360968,0.7948994849642798,0.10336711524616492,0.29069203000000005,8.24
213,1954,241356.43,5,0.49334698055271237,0.0,0.0,0.0005117707267144319,0.0005117707267144319,589.9768938110001,123.66250000000001
214,4145,237762.49,1,0.4972255729794934,0.0,0.0,0.07165259348612786,0.0,3.1020439310000003,53.31
215,108,236087.39,6,0.2777777777777778,0.0,0.0,0.027777777777777776,0.05555555555555555,31.4234710505,1648.9950000000001
216,6613,230312.65000000002,18,0.9194011794949343,0.33766822924542567,0.26372296990775745,0.579464690760623,0.23877211553001662,0.5900893467500001,26.005
217,18891,229921.32,7,0.7136731777036684,0.00772854798581335,0.0043936265946747126,0.0787147318829072,0.02133290985125192,8.877283999000001,12.185
218,9119,227653.55,8,0.009540519793837044,0.41605439192893956,0.3798662134005922,0.3602368680776401,0.6268231165697993,21.380830297500005,21.06
219,39383,224142.16000000003,3,0.33379884721834296,0.5693319452555671,0.11179950740167077,0.7749536602087195,0.056064799532793336,0.536443294,5.99
220,7302,219009.89,8,0.6365379348123802,0.24322103533278555,0.04135853190906601,0.7344563133388113,0.014242673240208161,0.39797233325000003,30.0
221,17340,205556.87,4,0.5854671280276816,0.3821799307958478,0.07249134948096886,0.8024221453287197,0.016666666666666666,0.33410745375,10.620000000000001
222,18084,203250.52,89,0.5887524883875249,0.011335987613359876,0.004921477549214776,0.2148307896483079,0.010838310108383101,2.7526081930000004,12.155000000000001
223,2876,198831.32,3,0.510778859527121,0.5622392211404729,0.2816411682892907,0.3087621696801113,0.3678720445062587,1.9040407555,48.485
224,4931,196256.01,3,0.4210099371324275,0.0,0.0,0.11275603325897383,0.0,1.143355667,45.78
225,15572,191905.25,86,0.6567557153865913,0.01136655535576676,0.004816337015155407,0.18860775751348574,0.011045466221423068,2.6026264240000003,12.0425
226,443,191563.53999999998,3,1.0,0.002257336343115124,0.002257336343115124,0.08577878103837472,0.013544018058690745,3.3422168290000003,382.8
227,179,190493.28,3,0.3743016759776536,0.0,0.0,0.0111731843575419,0.0223463687150838,33.610464858,372.55
228,218,189928.7,4,0.926605504587156,0.0,0.0,0.027522935779816515,0.0,250.88050223550002,990.885
229,4215,177813.58000000002,15,0.49015421115065244,0.8,0.7172004744958481,0.3997627520759193,0.6529062870699881,1.3975703605,75.69
230,3216,176773.88999999998,22,0.4835199004975124,0.2789179104477612,0.22388059701492538,0.208955223880597,0.43283582089552236,4.6000714162500005,35.4575
231,56958,176468.66,75,0.58406194037712,0.5028617577864392,0.3531373994873416,0.6660521787984128,0.3969240492994838,0.270835897,0.32
232,17669,175657.80000000002,35,0.48180428999943403,0.6340483332390062,0.08970513328428321,0.5912615314958402,0.1103061859754372,0.9272741125,9.0
233,10083,175422.52000000002,10,0.2728354656352276,0.0,0.0,0.29009223445403154,0.0,2.7525799615000004,22.73
234,3251,167536.61000000002,11,0.3795755152260843,0.29836973239003384,0.196554906182713,0.1467240848969548,0.29744693940326056,1.660988676,40.0
235,4062,161174.54,1,0.13884785819793205,0.029049729197439686,0.020925652387986212,0.9775972427375677,0.0019694731659281144,0.1322779135,39.7
236,128809,159168.47,6,0.5173008097260284,0.7129004960833483,0.25751306197548307,0.4709220628993316,0.08012638868402053,3.102352777375,1.7425
237,815,157952.76,36,0.3300613496932515,0.0,0.0,0.020858895705521473,0.006134969325153374,169.558077749,57.32
238,9798,157662.44,67,0.4918350683813023,0.9997958767095325,0.9997958767095325,0.9987752602571953,0.9994896917738314,0.0,11.88
239,7274,156315.0,14,0.3627990101732197,0.4755292823755843,0.24154522958482266,0.7306846301897169,0.2135001374759417,0.785687834,11.5
240,311,154218.0,7,0.5755627009646302,0.012861736334405145,0.012861736334405145,0.05787781350482315,0.00964630225080386,6.096064342,559.0
241,896,143553.06,69,0.5345982142857143,0.7265625,0.6808035714285714,0.6037946428571429,0.9263392857142857,0.07263037600000001,34.37
242,1019,141109.21,48,0.633954857703631,0.2845927379784102,0.23552502453385674,0.14425907752698724,0.4170755642787046,18.613971987,25.0
243,6477,138935.58,8,0.2674077505017755,0.0001543924656476764,0.0,0.08507024857186969,0.0001543924656476764,1.43711735575,29.8275
244,917,138004.87,6,0.06761177753544166,0.0,0.0,0.2889858233369684,0.0021810250817884407,1.5352638927500002,16.96
245,45,135500.0,6,1.0,0.4666666666666667,0.4,0.13333333333333333,0.6444444444444445,24.2205741655,3250.0
246,42,129300.74,14,0.9761904761904762,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.35714285714285715,14008.0410433435,2328.9700000000003
247,23428,128208.32,5,0.5006402595185249,0.5692333959364863,0.35333788628990953,0.3626856752603722,0.17927266518695578,1.5602156065000001,5.08
248,976,127779.89,6,0.3729508196721312,0.0020491803278688526,0.0020491803278688526,0.21311475409836064,0.0,3.5781372547500006,127.60000000000001
249,13230,126392.95,25,0.864172335600907,0.015721844293272863,0.010128495842781558,0.008616780045351474,0.07384731670445956,19177.0572839485,8.08
250,4111,126375.66,5,0.4947701289224033,0.00048649963512527365,0.00024324981756263683,0.017027487229384578,0.0012162490878131842,41.838362502,43.53
251,613082,123587.41,4,0.47472931842722504,0.020432829539931037,0.005793678496514332,0.6481498396625573,0.006707096277496322,12320.29898084925,0.22
252,492426,122552.6,39,0.49972990865632605,0.0000913842892129985,0.00007716895533542095,0.1983668612136646,0.0006417207864735006,24.487965102500002,0.21
253,8601,121653.06000000001,42,0.6600395302871759,0.03999534937797931,0.005697011975351703,0.21044064643646088,0.009766306243460064,5.727268527250001,9.24
254,73,118079.22,4,0.5342465753424658,0.410958904109589,0.3698630136986301,0.1643835616438356,0.3698630136986301,364.20177492600004,2250.0
255,139,116068.62,7,0.2733812949640288,1.0,1.0,0.9568345323741008,1.0,0.0,500.0
256,2219,113362.67,3,0.38485804416403785,0.0829202343397927,0.06354213609734115,0.06219017575484453,0.0558810274898603,4.5779813505,20.0
257,400,110933.92,3,0.87,0.0,0.0,0.0725,0.0275,3.649211374,289.07
258,111478,105285.93000000001,40,0.5156712535208741,0.006099858267999067,0.0058038357344049945,0.009714921329769102,0.024211055096072766,1504.56934482025,0.34
259,739,103355.12,9,0.5588633288227334,0.05953991880920163,0.04194857916102842,0.6901217861975643,0.06224627875507442,0.9288804390000001,10.77
260,2144,102875.61,4,0.6487873134328358,0.0,0.0,0.26072761194029853,0.0,1.96002848825,145.85750000000002
261,3132,102628.19,2,0.49776500638569604,0.0,0.0,0.05491698595146871,0.00031928480204342275,22.983101887500002,51.905
262,62,102218.45000000001,3,0.5,0.967741935483871,0.9516129032258065,0.9193548387096774,1.0,0.0,2250.0
263,20,100194.84,6,1.0,0.95,0.95,0.35,0.95,1.6894851000000002,4722.0425000000005
264,88536,100162.59000000001,31,0.49780880093973073,0.8023402909550917,0.28133188759374717,0.5842369205746815,0.2069779524713111,0.9919552680000001,0.63
265,1489,100002.89,17,0.4633982538616521,0.008730691739422432,0.008730691739422432,0.02216252518468771,0.016118200134318333,2.4274037185000004,68.22
266,11967,98407.35,2,0.6786997576669174,0.2338932063173728,0.04428845993147823,0.006852176819587198,0.08932898805047214,30.218307931000002,8.23625
267,149,94708.22,12,0.9932885906040269,0.7449664429530202,0.6174496644295302,0.348993288590604,0.8859060402684564,5.229293328250001,380.46500000000003
268,2971,94587.22,8,0.49882194547290476,0.0003365870077415012,0.0003365870077415012,0.021878155503197577,0.0013463480309660047,102.497361587,32.63
269,5118,94251.44,80,0.6985150449394295,0.015435717076983196,0.005275498241500586,0.32415005861664714,0.020515826494724502,1.7285618315,18.2425
270,37688,93959.09,5,0.6408140522182127,0.005784334536191892,0.0012470812990872425,0.2832997240500955,0.003635109318616005,18.145370163000003,2.47
271,794,93333.24,10,0.5,0.007556675062972292,0.007556675062972292,0.14483627204030228,0.011335012594458438,6.5938983225,94.285
272,1083,92631.73,9,0.5318559556786704,0.0,0.0,0.028624192059095107,0.0,14.044601538,85.265
273,26078,92328.42,8,0.502914333921313,0.15564843929749214,0.03811641997085666,0.3497967635554874,0.017984508014418282,1.6787647727500001,2.265
274,148,89913.26,46,1.0,0.25,0.1554054054054054,0.013513513513513514,0.3716216216216216,25978.9859884155,608.97
275,4673,88618.04000000001,84,0.5925529638347956,0.03381125615236465,0.015407661031457309,0.24160068478493474,0.030173336186603894,2.8297668830000005,17.7625
276,244,88481.95,5,0.7581967213114754,0.0,0.0,0.4139344262295082,0.0,0.6936636255,738.8100000000001
277,59017,88254.12,6,0.5464696612840368,0.40276530491214396,0.2587051188640561,0.1674602233254825,0.12760729959164308,13.19276151875,1.75
278,3795,87277.17,2,0.4379446640316206,0.0,0.0,0.02740447957839262,0.0,58.0793050205,57.2075
279,849,87037.7,2,0.9905771495877503,0.0,0.0,0.01884570082449941,0.0,33.47615804975,104.285
280,55,87015.42,6,0.2545454545454545,0.45454545454545453,0.4,0.21818181818181817,0.509090909090909,6.79536833875,1890.255
281,106,85916.19,3,0.0,0.03773584905660377,0.03773584905660377,0.009433962264150943,0.04716981132075472,63.133285211,8960.57
282,85891,85891.0,31,0.4852662094980848,0.002386745992013133,0.002177178051251004,0.0019443247837375279,0.04992374055488934,33.873191988,1.0
283,6810,85653.87,28,0.366079295154185,0.3616740088105727,0.16152716593245228,0.523201174743025,0.06754772393538913,0.9913110835000001,9.725
284,40,83485.25,2,1.0,0.7,0.375,0.025,0.475,2.314987866,2317.355
285,18,81375.14,5,0.5,0.9444444444444444,0.7222222222222222,0.16666666666666666,0.7777777777777778,35.691756905000005,4117.59
286,8339,80339.71,10,0.26358076507974576,0.0004796738218011752,0.0004796738218011752,0.012111764000479674,0.001199184554502938,6.37040503875,9.2825
287,2689,78956.37,27,0.45667534399404985,0.0007437709185570844,0.0003718854592785422,0.015619189289698772,0.004090740052063964,15.804709156000001,18.215
288,82,78436.08,8,0.4146341463414634,0.5609756097560976,0.5365853658536586,0.35365853658536583,0.8780487804878049,7.7430339114999995,1000.0
289,1711,75445.37,5,0.5061367621274109,0.0023378141437755697,0.0011689070718877848,0.031560490940970194,0.0023378141437755697,226.16447435400002,48.83
290,6671,73482.63,9,0.5138659871083796,0.0,0.0,0.5029230999850097,0.0,1.1167655840000001,8.1
291,101,73398.16,20,0.9900990099009901,0.9108910891089109,0.8613861386138614,0.40594059405940597,0.9702970297029703,3.95617754675,786.57
292,2792,69931.90000000001,1,0.25358166189111747,0.0,0.0,0.027578796561604585,0.0,1.5651363255000001,22.900000000000002
293,87,69530.33,24,0.8620689655172413,0.14942528735632185,0.12643678160919541,0.04597701149425287,0.3218390804597701,81941.73579567675,837.7
294,35,69127.40000000001,7,0.0,0.5142857142857142,0.45714285714285713,0.0,0.7142857142857143,16.705022661,2081.7400000000002
295,2776,68773.44,16,0.4909942363112392,0.0,0.0,0.001080691642651297,0.0,535.89119218675,25.50125
296,33791,68247.33,8,0.5025598532153532,0.029948802935692936,0.013938622710189103,0.2254150513450327,0.029860021899322305,1.7810033105,2.3375
297,13213,67543.81,9,0.3828804964807387,0.0,0.0,0.06917429803980928,0.0,1.8390404795000002,6.8950000000000005
298,3305,67435.51,86,0.5364599092284418,0.03872919818456883,0.01875945537065053,0.3052950075642965,0.03509833585476551,2.494985451,20.775000000000002
299,32630,66759.28,14,0.7104505056696292,0.11271835733987129,0.041893962611094085,0.037603432424149555,0.36647257125344773,15.497909388250001,1.245
300,297,66675.11,5,0.5622895622895623,0.006734006734006734,0.003367003367003367,0.06060606060606061,0.003367003367003367,1.356565996,208.36
301,138,66465.61,2,0.0,0.0,0.0,0.0,0.0,82.704952733,410.35
302,395,65766.73000000001,8,0.4936708860759494,0.017721518987341773,0.015189873417721518,0.020253164556962026,0.020253164556962026,77.33393673399999,161.145
303,109,65320.22,15,0.963302752293578,0.05504587155963303,0.05504587155963303,0.045871559633027525,0.24770642201834864,105.14675050800001,125.0
304,734,62912.66,5,0.7520435967302452,0.0,0.0,0.08038147138964577,0.0013623978201634877,8.094375768,94.99
305,4923,62358.840000000004,5,0.39508429819215923,0.0,0.0,0.028844200690635792,0.0004062563477554337,1.433539337,18.01
306,57611,61680.81,13,0.5043307701654198,0.7611046501536165,0.31075662633872003,0.6996754092100467,0.06892780892537884,0.530394923,1.06
307,3132,61518.47,13,0.16379310344827586,0.4466794380587484,0.3148148148148148,0.09099616858237548,0.2557471264367816,1.710517376,20.0
308,18278,60879.39,21,0.5228690228690228,0.08726337673706094,0.044424991793412846,0.7360214465477624,0.05022431338220812,0.7789129720000001,2.275
309,622,60878.56,16,0.7491961414790996,0.0,0.0,0.22347266881028938,0.001607717041800643,30.2633753725,19.505
310,3523,58611.270000000004,15,0.6818052795912575,0.0002838489923360772,0.0,0.014476298609139937,0.0,33.5142733705,19.71
311,1146,57300.0,1,0.45898778359511344,0.0,0.0,0.4720767888307155,0.0,1.1576879555000001,50.0
312,11224,56605.33,2,0.5373307198859587,0.00008909479686386316,0.0,0.0,0.00008909479686386316,18.48508865275,5.5375000000000005
313,56,54999.75,2,0.0,0.017857142857142856,0.017857142857142856,0.0,0.08928571428571429,9661.11436154,12772.725
314,106724,54971.21,22,0.5007870769461414,0.026432667441250328,0.015900828304786178,0.03467823544844646,0.1612945541771298,13.950926845000001,0.5025000000000001
315,110,53100.0,3,0.9818181818181818,0.01818181818181818,0.00909090909090909,0.0,0.02727272727272727,28.33693067,100.0
316,221,52301.96000000001,2,1.0,0.0,0.0,0.0,0.04524886877828054,1035.05801825775,4952.865
317,41,52110.45,4,0.1951219512195122,0.0,0.0,0.024390243902439025,0.04878048780487805,67.58248953675,1147.5
318,1059,51186.22,7,0.31633616619452315,0.0,0.0,0.012275731822474031,0.0,147.994411001,45.77
319,66,50752.95,17,0.8333333333333334,0.8333333333333334,0.7727272727272727,0.3333333333333333,0.8484848484848485,12.43646928,452.73
320,2103,50656.53,22,1.0,0.006181645268663814,0.006181645268663814,0.005706134094151213,0.14122681883024252,26194.405881452003,21.275000000000002
321,6,50000.0,4,0.8333333333333334,0.5,0.5,0.0,0.8333333333333334,52.255167692,10000.0
322,114,49297.130000000005,3,0.8157894736842105,0.0,0.0,0.05263157894736842,0.0,7.611612723,391.7
323,9091,48853.630000000005,14,0.03651963480365197,0.024749752502474975,0.01990980090199098,0.021229787702122978,0.15278847211527885,17000.050447138,4.5975
324,35,47877.18,6,1.0,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.22857142857142856,174903.59283083538,1301.3875
325,9,46406.12,2,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,64.5778287995,764.1850000000001
