ts,open,high,low,close,volume,n_trades,dtm
1778428800,773.17,776.67,771.84,775.24,397.175,1603,2026-05-10T16:00:00.000000
1778432400,775.12,777.95,773.35,776.2,231.754,791,2026-05-10T17:00:00.000000
1778436000,776.2,778.49,776.0,776.1,885.395,493,2026-05-10T18:00:00.000000
1778439600,776.1,776.86,775.5,775.5,657.853,835,2026-05-10T19:00:00.000000
1778443200,775.5,776.54,758.88,760.0,6427.208,3931,2026-05-10T20:00:00.000000
1778446800,760.0,779.96,754.72,757.46,3921.618,3765,2026-05-10T21:00:00.000000
1778450400,758.46,765.75,758.46,764.77,1534.933,3061,2026-05-10T22:00:00.000000
1778454000,764.77,766.61,755.41,756.7,2925.773,2653,2026-05-10T23:00:00.000000
1778457600,756.83,815.08,756.0,790.05,15755.048,11451,2026-05-11T00:00:00.000000
1778461200,790.46,795.0,766.71,787.73,4865.274,4438,2026-05-11T01:00:00.000000
1778464800,788.0,791.12,782.05,786.5,1772.578,2624,2026-05-11T02:00:00.000000
1778468400,786.0,786.58,771.37,777.3,1486.769,2511,2026-05-11T03:00:00.000000
1778472000,777.28,787.0,774.78,786.13,1634.734,2197,2026-05-11T04:00:00.000000
1778475600,786.13,793.52,784.37,785.53,2088.066,3368,2026-05-11T05:00:00.000000
1778479200,785.73,786.44,778.12,780.04,4034.077,4899,2026-05-11T06:00:00.000000
1778482800,780.04,780.38,768.0,777.64,3862.197,3029,2026-05-11T07:00:00.000000
1778486400,777.76,779.93,746.62,759.95,17686.98,7519,2026-05-11T08:00:00.000000
1778490000,760.12,776.6,760.11,766.08,9035.564,4719,2026-05-11T09:00:00.000000
1778493600,766.03,769.96,761.0,765.76,5237.535,3313,2026-05-11T10:00:00.000000
1778497200,766.53,795.34,766.53,791.04,6754.907,3749,2026-05-11T11:00:00.000000
1778500800,791.04,791.13,775.86,788.87,8702.853,4034,2026-05-11T12:00:00.000000
1778504400,788.32,819.0,770.32,770.32,42792.947,16662,2026-05-11T13:00:00.000000
1778508000,770.21,796.92,769.3,790.22,20133.403,5439,2026-05-11T14:00:00.000000
1778511600,790.39,794.75,777.74,794.08,7756.126,4435,2026-05-11T15:00:00.000000
1778515200,794.42,799.14,785.86,797.13,4920.969,3420,2026-05-11T16:00:00.000000
1778518800,797.38,807.0,796.06,801.33,8144.782,3808,2026-05-11T17:00:00.000000
1778522400,801.85,816.88,797.23,805.44,5632.103,3338,2026-05-11T18:00:00.000000
1778526000,804.97,812.13,788.94,796.17,6977.5,3622,2026-05-11T19:00:00.000000
1778529600,796.29,798.49,792.89,794.22,3431.55,1721,2026-05-11T20:00:00.000000
1778533200,794.36,795.28,788.4,794.92,2585.7,1229,2026-05-11T21:00:00.000000
1778536800,794.76,803.81,794.76,798.91,2799.003,1928,2026-05-11T22:00:00.000000
1778540400,798.96,801.93,797.84,799.27,1097.228,1103,2026-05-11T23:00:00.000000
1778544000,799.02,799.9,786.92,789.47,5356.985,2268,2026-05-12T00:00:00.000000
1778547600,789.57,790.16,751.86,765.87,17264.124,6462,2026-05-12T01:00:00.000000
1778551200,766.61,785.47,764.8,785.47,5430.112,2458,2026-05-12T02:00:00.000000
1778554800,785.47,785.47,776.02,776.21,1120.859,1395,2026-05-12T03:00:00.000000
1778558400,776.22,779.16,769.07,769.49,2211.336,1900,2026-05-12T04:00:00.000000
1778562000,769.44,776.48,767.99,773.22,1811.482,1525,2026-05-12T05:00:00.000000
1778565600,773.22,774.23,767.54,768.93,2321.109,1653,2026-05-12T06:00:00.000000
1778569200,768.97,776.32,762.78,774.67,6021.538,3056,2026-05-12T07:00:00.000000
1778572800,774.92,787.81,771.32,783.03,3886.661,2931,2026-05-12T08:00:00.000000
1778576400,782.85,785.05,776.64,777.08,5056.379,2817,2026-05-12T09:00:00.000000
1778580000,776.93,782.12,773.81,776.93,4201.108,2570,2026-05-12T10:00:00.000000
1778583600,776.91,779.36,768.5,771.94,7202.093,3028,2026-05-12T11:00:00.000000
1778587200,771.85,783.33,765.35,775.51,12325.105,4669,2026-05-12T12:00:00.000000
1778590800,775.05,782.69,760.12,763.95,12629.337,7603,2026-05-12T13:00:00.000000
1778594400,763.39,771.32,746.56,751.22,17648.694,7395,2026-05-12T14:00:00.000000
1778598000,751.19,752.33,717.16,720.11,23721.373,7705,2026-05-12T15:00:00.000000
1778601600,720.18,731.56,707.13,714.52,18987.229,6087,2026-05-12T16:00:00.000000
1778605200,714.52,741.75,714.52,741.45,24916.741,5653,2026-05-12T17:00:00.000000
1778608800,740.86,755.56,739.88,741.85,9086.589,4119,2026-05-12T18:00:00.000000
1778612400,742.54,767.51,742.54,766.4,12731.628,4096,2026-05-12T19:00:00.000000
1778616000,767.36,773.32,764.0,767.34,8391.372,3627,2026-05-12T20:00:00.000000
1778619600,767.19,774.03,765.83,773.97,3503.403,1577,2026-05-12T21:00:00.000000
1778623200,773.79,774.03,760.8,762.92,2872.202,1958,2026-05-12T22:00:00.000000
1778626800,762.96,765.61,744.18,748.52,5509.976,3546,2026-05-12T23:00:00.000000
1778630400,748.87,770.52,748.72,769.65,8575.725,5445,2026-05-13T00:00:00.000000
1778634000,769.69,780.94,769.58,777.66,3735.553,3046,2026-05-13T01:00:00.000000
1778637600,777.79,780.53,774.85,778.11,1856.915,1331,2026-05-13T02:00:00.000000
1778641200,777.95,784.0,776.72,783.88,949.815,935,2026-05-13T03:00:00.000000
1778644800,783.9,799.67,783.01,796.47,10191.172,3864,2026-05-13T04:00:00.000000
1778648400,796.97,800.94,790.59,792.42,3757.748,2138,2026-05-13T05:00:00.000000
1778652000,792.48,798.39,791.04,796.63,1756.015,1123,2026-05-13T06:00:00.000000
1778655600,796.46,799.7,795.63,798.79,1665.827,1210,2026-05-13T07:00:00.000000
1778659200,798.75,818.89,798.13,810.69,8634.83,4091,2026-05-13T08:00:00.000000
1778662800,810.69,817.37,805.73,816.77,6655.449,4418,2026-05-13T09:00:00.000000
1778666400,816.69,816.89,809.34,812.64,6415.315,3586,2026-05-13T10:00:00.000000
1778670000,812.47,814.63,803.43,812.28,5039.396,3391,2026-05-13T11:00:00.000000
1778673600,812.17,816.05,794.53,797.44,15389.713,6254,2026-05-13T12:00:00.000000
1778677200,797.5,815.16,783.0,794.91,21892.313,7998,2026-05-13T13:00:00.000000
1778680800,794.82,813.24,780.0,809.49,27722.485,8528,2026-05-13T14:00:00.000000
1778684400,809.5,811.58,785.34,789.04,9637.349,4462,2026-05-13T15:00:00.000000
1778688000,788.85,798.71,788.18,792.99,5587.0,2935,2026-05-13T16:00:00.000000
1778691600,793.15,804.39,793.15,795.18,5311.64,2981,2026-05-13T17:00:00.000000
1778695200,795.52,808.81,794.88,800.58,12802.82,3200,2026-05-13T18:00:00.000000
1778698800,800.77,814.12,800.61,804.04,5902.959,3785,2026-05-13T19:00:00.000000
1778702400,804.31,804.62,795.81,801.37,2919.314,2360,2026-05-13T20:00:00.000000
1778706000,801.33,803.12,799.96,801.9,1407.667,1931,2026-05-13T21:00:00.000000
1778709600,801.88,804.32,800.62,802.93,1043.175,1592,2026-05-13T22:00:00.000000
1778713200,803.01,806.85,801.41,803.61,5343.784,2201,2026-05-13T23:00:00.000000
1778716800,803.63,810.78,802.3,809.87,3763.317,2176,2026-05-14T00:00:00.000000
1778720400,809.75,810.4,801.33,802.0,2359.341,1787,2026-05-14T01:00:00.000000
1778724000,802.0,804.96,795.66,795.8,9332.309,3821,2026-05-14T02:00:00.000000
1778727600,796.15,799.67,789.24,792.49,5540.754,3877,2026-05-14T03:00:00.000000
1778731200,792.49,802.59,788.72,797.35,4350.686,2413,2026-05-14T04:00:00.000000
1778734800,797.41,799.81,793.62,796.49,2226.94,1431,2026-05-14T05:00:00.000000
1778738400,796.56,802.45,796.1,796.3,1755.663,1060,2026-05-14T06:00:00.000000
1778742000,796.06,798.4,791.73,794.27,1157.274,1106,2026-05-14T07:00:00.000000
1778745600,794.92,796.4,781.53,785.65,8834.593,3903,2026-05-14T08:00:00.000000
1778749200,785.62,789.93,779.41,784.81,8956.671,3434,2026-05-14T09:00:00.000000
1778752800,784.55,794.48,784.42,792.96,6542.507,2447,2026-05-14T10:00:00.000000
1778756400,792.99,802.91,792.76,797.02,5907.205,2271,2026-05-14T11:00:00.000000
1778760000,797.35,799.55,791.43,793.1,3573.156,2300,2026-05-14T12:00:00.000000
1778763600,793.07,812.2,777.49,799.54,21776.632,8567,2026-05-14T13:00:00.000000
1778767200,799.42,804.7,788.81,791.69,25103.484,9169,2026-05-14T14:00:00.000000
1778770800,791.78,797.04,779.34,786.4,33599.948,7473,2026-05-14T15:00:00.000000
1778774400,786.54,795.27,784.65,792.95,9666.207,4286,2026-05-14T16:00:00.000000
1778778000,792.95,796.63,781.34,792.96,7727.828,4514,2026-05-14T17:00:00.000000
1778781600,792.75,793.3,785.36,791.72,5099.085,3032,2026-05-14T18:00:00.000000
1778785200,791.86,794.45,775.86,776.23,8242.253,4692,2026-05-14T19:00:00.000000
1778788800,776.12,781.58,776.05,781.36,2807.194,2146,2026-05-14T20:00:00.000000
1778792400,781.59,783.12,780.39,781.58,2327.318,1840,2026-05-14T21:00:00.000000
1778796000,781.49,783.59,780.3,781.16,1507.259,1418,2026-05-14T22:00:00.000000
1778799600,781.16,782.09,777.93,778.11,1287.538,1220,2026-05-14T23:00:00.000000
1778803200,778.18,788.31,773.13,783.82,11062.891,4888,2026-05-15T00:00:00.000000
1778806800,783.9,784.75,755.71,756.29,12915.022,5597,2026-05-15T01:00:00.000000
1778810400,756.45,767.14,746.23,764.87,19084.929,7769,2026-05-15T02:00:00.000000
1778814000,764.89,765.52,758.12,759.91,6579.217,2380,2026-05-15T03:00:00.000000
1778817600,759.91,759.91,749.5,749.7,10152.858,3426,2026-05-15T04:00:00.000000
1778821200,749.87,753.19,732.15,733.41,8076.42,3744,2026-05-15T05:00:00.000000
1778824800,733.4,770.0,731.09,769.5,8397.5,3937,2026-05-15T06:00:00.000000
1778828400,769.57,775.43,758.17,764.51,9301.955,2888,2026-05-15T07:00:00.000000
1778832000,765.42,766.0,748.76,753.26,2952.059,2620,2026-05-15T08:00:00.000000
1778835600,753.02,754.25,740.52,742.4,1820.1,2145,2026-05-15T09:00:00.000000
1778839200,742.41,765.3,742.13,760.03,5864.226,3315,2026-05-15T10:00:00.000000
1778842800,760.24,762.03,752.31,752.43,3896.036,2020,2026-05-15T11:00:00.000000
1778846400,752.45,752.85,739.47,742.68,3803.207,2632,2026-05-15T12:00:00.000000
1778850000,742.7,750.0,725.43,725.63,18262.843,8294,2026-05-15T13:00:00.000000
1778853600,725.54,747.55,720.15,732.07,25651.335,8703,2026-05-15T14:00:00.000000
1778857200,732.92,741.56,730.31,733.4,22564.82,7190,2026-05-15T15:00:00.000000
1778860800,733.49,737.87,730.65,736.54,4996.805,3334,2026-05-15T16:00:00.000000
1778864400,736.15,745.67,735.49,742.94,5894.804,3906,2026-05-15T17:00:00.000000
1778868000,743.23,747.09,735.63,739.38,5591.4,3331,2026-05-15T18:00:00.000000
1778871600,739.81,740.46,724.39,725.51,5826.804,3276,2026-05-15T19:00:00.000000
1778875200,725.41,727.83,722.85,726.49,2125.119,1369,2026-05-15T20:00:00.000000
1778878800,726.1,727.44,722.59,722.76,3984.84,1622,2026-05-15T21:00:00.000000
1778882400,722.76,722.82,720.26,720.66,2134.076,1652,2026-05-15T22:00:00.000000
1778886000,720.66,720.85,714.71,715.86,2371.33,1988,2026-05-15T23:00:00.000000
1778889600,715.95,717.8,714.0,714.15,828.088,2067,2026-05-16T00:00:00.000000
1778893200,714.1,714.54,710.0,712.77,1617.898,3303,2026-05-16T01:00:00.000000
1778896800,712.79,716.4,711.99,716.35,305.18,873,2026-05-16T02:00:00.000000
1778900400,716.29,719.37,715.11,719.33,387.632,856,2026-05-16T03:00:00.000000
1778904000,719.36,719.36,715.85,716.57,316.905,1068,2026-05-16T04:00:00.000000
1778907600,716.56,718.52,716.01,717.63,360.056,994,2026-05-16T05:00:00.000000
1778911200,717.82,718.09,713.0,714.47,416.472,1273,2026-05-16T06:00:00.000000
1778914800,714.53,715.15,711.75,714.07,1053.503,1616,2026-05-16T07:00:00.000000
1778918400,714.08,720.5,713.34,718.03,1934.031,2230,2026-05-16T08:00:00.000000
1778922000,717.91,718.34,714.7,715.09,481.726,903,2026-05-16T09:00:00.000000
1778925600,715.08,715.1,712.97,714.27,655.789,693,2026-05-16T10:00:00.000000
1778929200,714.25,715.5,713.52,714.2,281.037,636,2026-05-16T11:00:00.000000
1778932800,714.2,716.1,713.3,716.1,159.611,589,2026-05-16T12:00:00.000000
1778936400,716.08,716.19,713.8,714.15,256.052,562,2026-05-16T13:00:00.000000
1778940000,713.94,714.63,713.8,714.25,100.786,178,2026-05-16T14:00:00.000000
1778943600,714.2,714.99,714.01,714.58,78.486,340,2026-05-16T15:00:00.000000
1778947200,714.59,716.02,714.12,715.41,249.483,724,2026-05-16T16:00:00.000000
1778950800,715.53,717.62,715.35,717.1,320.169,974,2026-05-16T17:00:00.000000
1778954400,717.23,717.8,715.85,716.04,167.937,632,2026-05-16T18:00:00.000000
1778958000,716.24,716.98,715.94,716.27,102.69,523,2026-05-16T19:00:00.000000
1778961600,716.35,716.35,714.92,714.93,115.403,511,2026-05-16T20:00:00.000000
1778965200,715.02,716.06,714.59,714.96,165.886,732,2026-05-16T21:00:00.000000
1778968800,715.19,715.37,706.19,709.61,3420.023,2631,2026-05-16T22:00:00.000000
1778972400,709.62,712.51,708.17,712.42,360.067,850,2026-05-16T23:00:00.000000
1778976000,712.42,713.78,711.07,711.31,312.779,784,2026-05-17T00:00:00.000000
1778979600,711.3,712.64,705.0,706.69,1130.869,1726,2026-05-17T01:00:00.000000
1778983200,706.67,713.08,706.37,713.03,666.492,1075,2026-05-17T02:00:00.000000
1778986800,712.93,715.4,712.49,715.22,362.228,923,2026-05-17T03:00:00.000000
1778990400,715.05,715.63,711.92,712.28,368.436,1061,2026-05-17T04:00:00.000000
1778994000,712.19,713.44,712.16,712.88,147.659,650,2026-05-17T05:00:00.000000
1778997600,712.88,714.98,712.5,712.6,114.851,543,2026-05-17T06:00:00.000000
1779001200,712.7,713.84,712.52,713.02,125.789,494,2026-05-17T07:00:00.000000
1779004800,713.18,717.47,712.57,717.47,906.585,1174,2026-05-17T08:00:00.000000
1779008400,717.44,720.21,716.36,719.95,1078.758,1174,2026-05-17T09:00:00.000000
1779012000,719.96,723.63,719.16,723.43,829.672,1636,2026-05-17T10:00:00.000000
1779015600,723.43,725.01,722.26,724.49,635.898,1339,2026-05-17T11:00:00.000000
1779019200,724.45,725.8,722.44,724.99,281.163,1080,2026-05-17T12:00:00.000000
1779022800,724.98,728.05,723.2,727.44,712.65,1754,2026-05-17T13:00:00.000000
1779026400,727.46,727.52,722.55,723.32,582.845,1615,2026-05-17T14:00:00.000000
1779030000,723.32,729.73,723.07,728.99,1130.703,2239,2026-05-17T15:00:00.000000
1779033600,729.08,729.92,726.26,726.94,544.484,1308,2026-05-17T16:00:00.000000
1779037200,726.96,728.37,725.91,728.14,479.797,1223,2026-05-17T17:00:00.000000
1779040800,728.13,728.69,725.98,727.5,313.218,1001,2026-05-17T18:00:00.000000
1779044400,727.34,733.44,727.3,732.72,838.817,1655,2026-05-17T19:00:00.000000
1779048000,732.72,735.86,731.5,733.24,914.399,1252,2026-05-17T20:00:00.000000
1779051600,733.24,735.95,732.88,734.53,490.252,1393,2026-05-17T21:00:00.000000
1779055200,734.53,735.91,728.47,729.62,1027.528,1994,2026-05-17T22:00:00.000000
1779058800,729.5,729.78,717.73,722.12,2296.006,3376,2026-05-17T23:00:00.000000
1779062400,721.91,722.88,699.36,713.9,10255.501,5929,2026-05-18T00:00:00.000000
1779066000,713.9,730.04,708.03,722.2,3432.391,2315,2026-05-18T01:00:00.000000
1779069600,722.25,742.87,718.11,729.58,8637.538,4359,2026-05-18T02:00:00.000000
1779073200,729.63,733.45,723.76,729.08,2511.337,2008,2026-05-18T03:00:00.000000
1779076800,728.89,735.78,723.91,726.13,4149.183,2706,2026-05-18T04:00:00.000000
1779080400,726.49,729.25,721.65,725.09,1269.527,1340,2026-05-18T05:00:00.000000
1779084000,725.4,730.02,721.39,730.02,692.162,1043,2026-05-18T06:00:00.000000
1779087600,730.2,735.47,728.21,732.53,1261.454,1929,2026-05-18T07:00:00.000000
1779091200,732.58,749.29,730.63,747.4,6265.372,2916,2026-05-18T08:00:00.000000
1779094800,747.53,748.17,741.33,742.26,1719.141,1059,2026-05-18T09:00:00.000000
1779098400,742.26,742.4,729.25,733.28,11921.215,3307,2026-05-18T10:00:00.000000
1779102000,733.18,741.63,727.8,736.22,4215.211,2049,2026-05-18T11:00:00.000000
1779105600,736.2,753.42,734.95,752.61,6938.553,2410,2026-05-18T12:00:00.000000
1779109200,752.16,764.54,721.03,722.39,23192.559,9104,2026-05-18T13:00:00.000000
1779112800,722.39,725.66,687.12,698.6,36352.863,11348,2026-05-18T14:00:00.000000
1779116400,699.04,708.14,696.21,696.21,13453.101,5522,2026-05-18T15:00:00.000000
1779120000,697.06,697.43,680.36,689.53,26784.673,9334,2026-05-18T16:00:00.000000
1779123600,689.33,689.81,678.12,680.08,9675.66,4767,2026-05-18T17:00:00.000000
1779127200,680.09,680.09,663.68,669.99,23658.735,6871,2026-05-18T18:00:00.000000
1779130800,669.98,688.38,663.78,682.14,21249.847,8288,2026-05-18T19:00:00.000000
1779134400,682.18,683.48,677.79,679.96,4683.164,2152,2026-05-18T20:00:00.000000
1779138000,679.8,688.5,679.42,687.84,1917.717,1764,2026-05-18T21:00:00.000000
1779141600,687.79,694.73,687.3,694.13,5313.737,2877,2026-05-18T22:00:00.000000
1779145200,694.13,696.87,686.02,689.55,2830.179,2455,2026-05-18T23:00:00.000000
1779148800,689.49,695.53,684.61,685.19,5145.106,2634,2026-05-19T00:00:00.000000
1779152400,684.66,684.66,671.6,674.24,4453.22,2650,2026-05-19T01:00:00.000000
1779156000,674.24,676.61,667.0,673.47,5147.607,2524,2026-05-19T02:00:00.000000
1779159600,673.21,680.17,671.6,676.58,2418.624,1336,2026-05-19T03:00:00.000000
1779163200,676.42,676.93,670.38,675.47,3771.758,1417,2026-05-19T04:00:00.000000
1779166800,675.47,676.36,669.59,671.97,2629.966,1434,2026-05-19T05:00:00.000000
1779170400,671.97,682.23,670.69,681.76,2089.705,1497,2026-05-19T06:00:00.000000
1779174000,681.71,688.93,679.04,686.05,6499.224,2568,2026-05-19T07:00:00.000000
1779177600,686.38,687.54,675.44,682.65,4882.77,2654,2026-05-19T08:00:00.000000
1779181200,682.33,682.57,669.52,675.14,4219.943,1930,2026-05-19T09:00:00.000000
1779184800,674.44,674.78,666.19,674.38,4607.524,2467,2026-05-19T10:00:00.000000
1779188400,674.34,674.65,664.42,664.6,4738.475,1966,2026-05-19T11:00:00.000000
1779192000,664.49,672.98,661.68,668.2,3915.127,2508,2026-05-19T12:00:00.000000
1779195600,668.32,700.97,661.42,678.03,33702.147,9738,2026-05-19T13:00:00.000000
1779199200,678.41,680.26,652.41,678.35,57481.465,11428,2026-05-19T14:00:00.000000
1779202800,678.16,697.33,676.92,694.79,36827.236,8203,2026-05-19T15:00:00.000000
1779206400,695.44,717.76,695.33,714.64,19819.982,6900,2026-05-19T16:00:00.000000
1779210000,714.66,725.78,712.29,718.82,20444.929,7611,2026-05-19T17:00:00.000000
1779213600,719.24,722.89,701.95,704.8,27840.391,5876,2026-05-19T18:00:00.000000
1779217200,704.84,711.68,693.99,699.56,30789.631,6598,2026-05-19T19:00:00.000000
1779220800,699.33,703.67,697.8,700.96,5027.968,1758,2026-05-19T20:00:00.000000
1779224400,700.94,705.85,700.37,704.43,3917.429,1283,2026-05-19T21:00:00.000000
1779228000,704.53,707.09,700.4,703.51,3477.915,1975,2026-05-19T22:00:00.000000
1779231600,703.51,708.23,702.38,705.86,3790.154,1545,2026-05-19T23:00:00.000000
1779235200,705.7,706.03,691.76,700.11,5001.416,3032,2026-05-20T00:00:00.000000
1779238800,699.61,703.83,696.2,701.22,3778.331,1487,2026-05-20T01:00:00.000000
1779242400,701.46,707.81,698.79,703.27,5959.49,1702,2026-05-20T02:00:00.000000
1779246000,703.06,710.23,701.74,706.56,2113.673,1148,2026-05-20T03:00:00.000000
1779249600,706.86,708.1,702.69,704.09,1962.984,1376,2026-05-20T04:00:00.000000
1779253200,704.21,709.87,704.17,709.61,1432.095,1227,2026-05-20T05:00:00.000000
1779256800,709.55,719.46,709.49,718.99,4051.806,2526,2026-05-20T06:00:00.000000
1779260400,719.25,723.76,715.67,717.55,3499.881,1982,2026-05-20T07:00:00.000000
1779264000,717.55,728.42,716.87,725.61,4357.377,2352,2026-05-20T08:00:00.000000
1779267600,725.48,729.0,724.11,727.61,2712.157,1971,2026-05-20T09:00:00.000000
1779271200,727.61,728.95,725.32,725.61,3057.075,2317,2026-05-20T10:00:00.000000
1779274800,725.61,728.82,717.52,722.61,4404.947,1823,2026-05-20T11:00:00.000000
1779278400,722.24,737.84,721.25,731.97,5235.116,2493,2026-05-20T12:00:00.000000
1779282000,731.83,739.52,710.37,714.83,46387.56,13094,2026-05-20T13:00:00.000000
1779285600,715.02,720.7,700.24,720.7,53964.948,11528,2026-05-20T14:00:00.000000
1779289200,720.24,727.86,714.77,725.8,10625.126,3892,2026-05-20T15:00:00.000000
1779292800,725.9,725.93,711.6,720.17,8578.539,3334,2026-05-20T16:00:00.000000
1779296400,720.77,731.47,717.36,730.92,13652.498,3329,2026-05-20T17:00:00.000000
1779300000,730.96,732.5,723.57,726.79,5546.852,2120,2026-05-20T18:00:00.000000
1779303600,726.76,734.29,726.5,732.16,3868.797,1765,2026-05-20T19:00:00.000000
1779307200,732.42,736.27,715.33,728.27,10537.836,3848,2026-05-20T20:00:00.000000
1779310800,728.14,735.14,724.58,728.77,3438.006,1289,2026-05-20T21:00:00.000000
1779314400,728.64,728.64,719.5,725.29,6227.6,2431,2026-05-20T22:00:00.000000
1779318000,725.17,727.08,723.16,725.93,2469.08,1323,2026-05-20T23:00:00.000000
1779321600,725.91,741.82,724.43,741.09,1887.327,1684,2026-05-21T00:00:00.000000
1779325200,741.92,755.75,741.74,746.73,3334.637,2101,2026-05-21T01:00:00.000000
1779328800,746.71,754.98,746.7,751.13,5757.559,2237,2026-05-21T02:00:00.000000
1779332400,750.98,756.69,750.14,753.54,6791.889,2979,2026-05-21T03:00:00.000000
1779336000,753.62,757.05,752.23,756.68,5451.277,3334,2026-05-21T04:00:00.000000
1779339600,756.95,757.1,749.3,749.96,7481.053,3235,2026-05-21T05:00:00.000000
1779343200,749.95,753.19,740.0,743.95,8960.381,3624,2026-05-21T06:00:00.000000
1779346800,744.0,746.28,734.0,743.32,7673.422,3209,2026-05-21T07:00:00.000000
1779350400,743.19,750.96,736.05,744.37,10611.89,4056,2026-05-21T08:00:00.000000
1779354000,744.31,750.06,743.28,749.93,2523.66,1431,2026-05-21T09:00:00.000000
1779357600,749.73,751.42,737.25,740.96,13466.944,3579,2026-05-21T10:00:00.000000
1779361200,741.0,741.98,735.23,737.79,5194.555,2354,2026-05-21T11:00:00.000000
1779364800,738.02,740.25,728.66,730.32,5864.209,2814,2026-05-21T12:00:00.000000
1779368400,730.05,761.39,729.3,758.15,50430.684,9793,2026-05-21T13:00:00.000000
1779372000,758.69,764.49,740.55,747.77,48251.592,9682,2026-05-21T14:00:00.000000
1779375600,747.73,751.93,741.41,741.41,18846.227,4926,2026-05-21T15:00:00.000000
1779379200,741.42,755.08,741.42,748.04,10268.844,3543,2026-05-21T16:00:00.000000
1779382800,748.27,761.45,748.27,756.27,11411.083,4344,2026-05-21T17:00:00.000000
1779386400,756.27,760.19,745.0,747.27,4993.178,2989,2026-05-21T18:00:00.000000
1779390000,747.48,763.33,745.63,762.09,4639.367,2702,2026-05-21T19:00:00.000000
1779393600,761.7,762.25,756.74,758.5,3820.134,1425,2026-05-21T20:00:00.000000
1779397200,758.5,759.69,757.94,759.01,480.306,687,2026-05-21T21:00:00.000000
1779400800,759.04,762.12,758.96,761.96,3416.382,999,2026-05-21T22:00:00.000000
1779404400,761.96,762.16,759.67,761.0,1163.714,1219,2026-05-21T23:00:00.000000
1779408000,761.0,761.89,756.56,756.56,2125.916,1584,2026-05-22T00:00:00.000000
1779411600,756.52,758.16,753.45,757.28,1887.016,1295,2026-05-22T01:00:00.000000
1779415200,757.28,758.85,756.05,758.84,606.885,618,2026-05-22T02:00:00.000000
1779418800,758.59,758.81,756.32,758.62,1667.901,1440,2026-05-22T03:00:00.000000
1779422400,758.63,761.46,758.38,761.21,1974.315,1354,2026-05-22T04:00:00.000000
1779426000,761.07,762.58,760.0,761.16,1217.331,1308,2026-05-22T05:00:00.000000
1779429600,760.84,761.1,758.84,759.05,767.043,942,2026-05-22T06:00:00.000000
1779433200,758.91,761.94,758.28,761.0,511.068,687,2026-05-22T07:00:00.000000
1779436800,760.93,763.95,756.5,756.58,4179.234,1716,2026-05-22T08:00:00.000000
1779440400,756.5,756.5,746.66,750.51,3465.519,1654,2026-05-22T09:00:00.000000
1779444000,750.43,751.76,743.73,751.6,2848.462,1318,2026-05-22T10:00:00.000000
1779447600,752.0,757.82,751.56,755.2,1430.968,977,2026-05-22T11:00:00.000000
1779451200,755.39,757.48,753.94,755.92,861.489,981,2026-05-22T12:00:00.000000
1779454800,755.98,762.12,748.15,754.4,11557.006,5293,2026-05-22T13:00:00.000000
1779458400,754.53,768.4,748.27,762.94,9937.571,5581,2026-05-22T14:00:00.000000
1779462000,762.97,771.56,762.97,765.11,10779.546,4328,2026-05-22T15:00:00.000000
1779465600,765.11,770.11,762.17,769.07,7711.396,2444,2026-05-22T16:00:00.000000
1779469200,769.3,780.39,768.02,778.27,6373.13,3032,2026-05-22T17:00:00.000000
1779472800,778.61,778.61,767.76,771.23,14184.506,3229,2026-05-22T18:00:00.000000
1779476400,771.49,771.62,751.46,751.56,11474.087,3481,2026-05-22T19:00:00.000000
1779480000,751.49,752.79,748.14,749.04,13077.633,3450,2026-05-22T20:00:00.000000
1779483600,748.89,750.07,748.13,748.2,3256.276,915,2026-05-22T21:00:00.000000
1779487200,748.21,749.21,745.02,746.47,1446.068,862,2026-05-22T22:00:00.000000
1779490800,746.53,747.72,744.17,744.75,1777.042,916,2026-05-22T23:00:00.000000
1779494400,744.83,744.95,736.62,740.27,1439.973,2322,2026-05-23T00:00:00.000000
1779498000,740.12,746.75,739.76,744.98,1204.343,2182,2026-05-23T01:00:00.000000
1779501600,745.12,748.44,745.06,747.94,1141.827,2063,2026-05-23T02:00:00.000000
1779505200,747.58,748.4,746.74,747.04,451.258,883,2026-05-23T03:00:00.000000
1779508800,747.01,747.08,743.87,744.43,463.275,970,2026-05-23T04:00:00.000000
1779512400,744.35,745.65,743.17,744.31,440.856,734,2026-05-23T05:00:00.000000
1779516000,744.52,747.13,743.05,743.53,579.57,766,2026-05-23T06:00:00.000000
1779519600,743.63,744.14,738.35,739.58,478.999,807,2026-05-23T07:00:00.000000
1779523200,739.74,743.04,738.0,742.86,348.158,900,2026-05-23T08:00:00.000000
1779526800,742.87,745.26,742.07,742.45,408.363,974,2026-05-23T09:00:00.000000
1779530400,742.55,745.98,742.55,745.43,523.545,1057,2026-05-23T10:00:00.000000
1779534000,745.4,745.5,743.21,743.39,152.598,770,2026-05-23T11:00:00.000000
1779537600,743.23,745.94,742.71,745.83,353.408,1034,2026-05-23T12:00:00.000000
1779541200,745.57,748.63,744.27,745.79,462.512,1230,2026-05-23T13:00:00.000000
1779544800,745.79,756.0,745.79,753.18,1656.921,1640,2026-05-23T14:00:00.000000
1779548400,753.41,755.43,751.98,753.62,1218.02,1411,2026-05-23T15:00:00.000000
