block,rule,trig_rate,lat_ms,metric,point,lo95,hi95,se_boot,bias,vs_base,vs_base_lo,vs_base_hi,vs_other,vs_other_lo,vs_other_hi
1,無作為,0.02,65,ev,-0.16836859394369696,-0.19953939997809314,-0.13727947339421245,0.015970858112071235,0.000055364391657403145,0.021200281557816614,0.01667909524994157,0.02578311785394084,-0.018302207456811076,-0.025925609127796737,-0.011458714411773836
1,無作為,0.02,65,mk,-1.168384950111485,-1.2324387760563507,-1.1020722005902857,0.03336835018749166,0.0010181500438255497,-0.0027855435413048912,-0.008476472203799346,0.0027755096477107923,-0.07791835341889275,-0.0989421329671457,-0.05662472755765548
1,スコア,0.2,0,ev,-0.059811039560485994,-0.06892777147426707,-0.05096732933708175,0.004551216403374337,0.00005610173186614692,0.12975783594102758,0.10141368527305623,0.15876292194234454,0.019555857203330355,0.012883547367930195,0.026965093643477607
1,スコア,0.2,0,mk,-0.8952713364316854,-0.9453746434757893,-0.8463274492564182,0.02563402274413271,0.000017743375607670586,0.2703280701384946,0.2338342432468411,0.3029830828885785,0.27393923231745887,0.22973436780476636,0.31745494691219134
1,スコア,0.4,0,ev,-0.03765709330695743,-0.04298829274419958,-0.03248053386887482,0.0026859371272929438,0.000012501052684514569,0.15191178219455614,0.12097287960494578,0.1829101798454869,0.012646803089615473,0.008941932538959708,0.016445326704718162
1,スコア,0.4,0,mk,-0.8588686328686923,-0.9287535073499016,-0.7924931200331663,0.034750154804611924,-0.00039422755524687325,0.3067307737014877,0.2619127084205828,0.34564160979891817,0.29132839476010197,0.2515027603211783,0.33014884245932313
1,無作為,0.02,0,ev,-0.1679127179310521,-0.19902489323719103,-0.1368581425403132,0.015929380904147243,0.00005450604426013306,0.021656157570461465,0.017026793956800852,0.026342984267620516,-0.01887915825917505,-0.02672111345511355,-0.011842404484566256
1,無作為,0.02,0,mk,-1.1674200416787008,-1.232070855235893,-1.1010802883185977,0.03356926351149509,0.0010107087678035143,-0.0018206351085208183,-0.007979501823644352,0.004065004700162466,-0.0820440057249836,-0.1042159864438581,-0.05980347704181803
1,無作為,0.1,130,ev,-0.11942996464178827,-0.14060657443894464,-0.09843654630077266,0.010793500864349676,0.00003462830285580476,0.0701389108597253,0.05552976632825854,0.08494302303941466,-0.022166893385025935,-0.03133350192256656,-0.014042925065196976
1,無作為,0.1,130,mk,-1.1860500913163465,-1.2574306623078808,-1.113327847800738,0.03660549604292516,0.0008830287194192543,-0.020450684746166514,-0.03896090795615154,-0.0024202511066206698,-0.16626563322335786,-0.19481590651284988,-0.13459919016566674
1,スコア,0.1,200,ev,-0.10701529633150367,-0.1240211332868479,-0.0901406829662494,0.008644187538322516,0.00008138783148994855,0.08255357917000991,0.06268769140926078,0.10383903939487092,0.018085197464051322,0.011017292479768449,0.026139750680500822
1,スコア,0.1,200,mk,-1.0693579375726079,-1.127431231062625,-1.0127339486290179,0.029200047876116606,0.00033198424574321095,0.09624146899757213,0.07516365210457217,0.11334338514796649,0.12211425298130218,0.0986419305260218,0.1427833040282171
1,無作為,0.05,300,ev,-0.15590801760363424,-0.18445326211992427,-0.12755359109362965,0.014596998317885263,0.000046342765658818896,0.03366085789787934,0.026421408678314207,0.040999690125839566,-0.012707518990433292,-0.01938336741866899,-0.006991200098031245
1,無作為,0.05,300,mk,-1.1814164137180574,-1.2472271291804686,-1.1145879338773468,0.03383999993710831,0.0009526222398270612,-0.01581700714787737,-0.025484143286631435,-0.006610971595490118,-0.04845715992204336,-0.061457707030751575,-0.035188946838381356
1,スコア,0.01,200,ev,-0.1695270346353098,-0.19986243010529153,-0.13903964982446512,0.015595550270834948,0.00006953861742173273,0.02004184086620378,0.014356189163959346,0.026154501501915686,0.010335016555579807,0.00643184287206486,0.014569858373264315
