var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OFI,立会日,59,11800,68,0.0024026669946608284,0.001553732724729506,0.0034680028270010045,0.00002340540611565135
OFI,立会日,60,12000,68,0.0021688973042596274,0.00013116667750326624,0.0037969854835256636,-0.00008604472166267587
OFI,立会日,61,12200,68,-0.00223817900066748,-0.01269721461764472,0.003766605705915939,-0.00020990964905069566
OFI,立会日,62,12400,68,-0.00044071414347500015,-0.004004459495079819,0.0015628626174007715,-0.000015621687309384616
OFI,立会日,63,12600,68,0.0008129818238401721,-0.0009382001924239716,0.002140995383856222,-0.00018827610517305323
OFI,立会日,64,12800,68,0.0024443386338162997,0.0009840010115390579,0.004116072794553063,-0.00034364140520125975
OFI,立会日,65,13000,68,0.0020255788653284635,0.00021008582363665648,0.003489132015403505,0.00019069655610020662
OFI,立会日,66,13200,68,0.0015182441838917705,0.00036405110037472443,0.0028086928631768085,-0.0003776227197532332
OFI,立会日,67,13400,68,0.0008126651853545548,-0.00009555742845791435,0.0016720898439938168,-0.00012876886602768668
OFI,立会日,68,13600,68,0.0011687059820711064,0.0001895470186777453,0.002201572626810445,0.00007466055131245872
OFI,立会日,69,13800,68,0.002261590182341738,0.0011453389329882232,0.003301605615195883,0.00001141340932229062
OFI,立会日,70,14000,68,0.0023662948829665936,0.0014662133027077491,0.0032435195579040782,0.00016467648643899308
OFI,立会日,71,14200,68,0.0011442578614750789,-0.0003338971839501612,0.0026962961512373815,-0.0001645392789097325
OFI,立会日,72,14400,68,-0.00016957577545840936,-0.00316394221999408,0.0017014796503592626,0.00003133163565629021
OFI,立会日,73,14600,68,0.0014892810926528687,-0.0031262741606610535,0.005491120954643405,0.00004859818319104848
OFI,立会日,74,14800,68,0.00032151549705543964,-0.0037947642943757195,0.0028817269556738754,0.00008026328930987837
OFI,立会日,75,15000,68,0.0034293316702092074,0.0020694560538295002,0.005037741640714052,-0.00030548576507608255
OFI,立会日,76,15200,68,0.005462825087922357,0.0015507245407824653,0.011582429472470445,0.00025692833086361923
OFI,立会日,77,15400,68,0.006350010353535228,0.0013145378737928857,0.015057341360052396,-0.00008359830688331773
OFI,立会日,78,15600,68,0.000509580855302773,-0.007677907632010768,0.008393429085248906,-0.00019110098482720325
OFI,立会日,79,15800,68,-0.0006842219418730059,-0.006572961715597819,0.002980381314088878,0.00021272876307521128
OFI,立会日,80,16000,68,0.000866509019332719,-0.002032269614703059,0.002977067506973494,0.00023286687769537705
OFI,立会日,81,16200,68,0.00021241327593147488,-0.003660682886223886,0.002886049053441573,0.00010465152532294802
OFI,立会日,82,16400,68,0.0020903045218632417,0.0006400131975658528,0.0033602282325319818,-0.00022350788321956575
OFI,立会日,83,16600,68,0.005116165289954365,0.0023496403722838167,0.008380822686630892,0.0003597338899343688
OFI,立会日,84,16800,68,0.0012485377411054679,0.0004537724404206504,0.0019220447571131488,-0.00014743438466961484
OFI,立会日,85,17000,68,0.003925554392715791,0.0018008428739676927,0.0068608117496389365,0.00008736855125423817
OFI,立会日,86,17200,68,0.0030960634747056737,0.0005130789924523783,0.007520104349541719,-0.0003444894847861078
OFI,立会日,87,17400,68,0.002046568368037834,0.0002395709266536242,0.003697620540833674,0.00011445756936427943
OFI,立会日,88,17600,68,0.00239284772991202,0.0010183303435118936,0.003764286268323919,-0.00015715326799793604
OFI,立会日,89,17800,68,0.0025103548159697625,0.0012471127963518914,0.004352689934826414,0.0002148123065843073
OFI,立会日,90,18000,68,0.002278341466066344,0.0010352951841022153,0.0038619607762303836,0.00010675972218921982
OFI,立会日,91,18200,68,0.00028905674100912677,-0.0025511910021199743,0.0023630094732389646,0.00008824434885175262
OFI,立会日,92,18400,68,0.0008660363362392826,-0.000147697162526784,0.001769486288766724,-4.5922350633729664e-7
OFI,立会日,93,18600,68,0.0004833542049009522,-0.00045578987004460506,0.001201532572959037,0.00009449546865909682
OFI,立会日,94,18800,68,0.000794204981375314,-0.0006591496336828821,0.001821244393049599,-0.00019586411480014185
OFI,立会日,95,19000,68,0.00265212536476961,0.0016394152012844355,0.0036541789495346207,0.00009321818486419086
OFI,立会日,96,19200,68,0.0015619215882514783,0.0004842283869039525,0.0027698813213481973,0.00009618222847807921
OFI,立会日,97,19400,68,0.0007261612555844098,-0.0016515256176122142,0.0022722942014869085,0.000012226787484447674
