metric,unit,side,day_type,hor,hor_ms,bin_i,n_up,n_dn,n,p_up,base,diff,lo,hi
kappa_depth,1/s,売り,立会日,500ms,500,4,65464,66405,223798,0.49643206515557103,0.49031587145075595,0.006116193704815087,0.0024406810615722006,0.009121936065100906
kappa_depth,1/s,売り,立会日,500ms,500,5,46833,48408,167568,0.4917315021891832,0.49031587145075595,0.0014156307384272648,-0.0020864917715649454,0.005622612470062115
kappa_depth,1/s,売り,立会日,500ms,500,6,574,605,1771,0.4868532654792197,0.49031587145075595,-0.003462605971536248,-0.03748536977786243,0.02756399031846847
kappa_depth,1/s,売り,立会日,1s,1000,0,106645,82356,370094,0.5642562737763293,0.4888165459215997,0.07543972785472958,0.07085693633217043,0.08027872212099983
kappa_depth,1/s,売り,立会日,1s,1000,1,108619,139849,340299,0.4371548851361141,0.4888165459215997,-0.051661660785485564,-0.060904170176180196,-0.04156889675014248
kappa_depth,1/s,売り,立会日,1s,1000,2,144594,158092,449798,0.4777029661100943,0.4888165459215997,-0.011113579811505403,-0.014356671570343957,-0.007400237835166672
kappa_depth,1/s,売り,立会日,1s,1000,3,164328,171280,476194,0.4896426783628519,0.4888165459215997,0.0008261324412522364,-0.002451373445833782,0.003735318143811071
kappa_depth,1/s,売り,立会日,1s,1000,4,79794,81224,223798,0.4955595026642984,0.4888165459215997,0.0067429567426987025,0.003800283829696101,0.009315127705758127
kappa_depth,1/s,売り,立会日,1s,1000,5,58161,59571,167566,0.4940118234634594,0.4888165459215997,0.005195277541859722,0.0012988935231276076,0.008684993726967676
kappa_depth,1/s,売り,立会日,1s,1000,6,639,735,1771,0.4650655021834061,0.4888165459215997,-0.02375104373819359,-0.05118175992899841,-0.00036256275152190246
kappa_depth,1/s,売り,立会日,3s,3000,0,160425,150566,370091,0.5158509410240167,0.48883604765103705,0.027014893372979687,0.02039282160832348,0.03422158527702419
kappa_depth,1/s,売り,立会日,3s,3000,1,136718,162145,340292,0.45746044174086453,0.48883604765103705,-0.03137560591017252,-0.0379213115366937,-0.02495664829147426
kappa_depth,1/s,売り,立会日,3s,3000,2,183849,196466,449791,0.4834124344293546,0.48883604765103705,-0.005423613221682444,-0.008403798123695681,-0.0030961945442366363
kappa_depth,1/s,売り,立会日,3s,3000,3,202251,210333,476185,0.4902056308533535,0.48883604765103705,0.001369583202316449,-0.0015795012452508984,0.003744061537525732
