feat,side,h,s_dec,q_dec,n,n_fill,sum_pnl,sum_ret,sum_retc,sum_ret_fill,sum_retc_fill,sum_mm,uncond,filled,uncond_mic,filled_mic,p_fill,penalty,penalty_mic,penalty_signed,penalty_mic_signed,alpha_signed,pen_daily,pen_se,n_day,pen_t
ai_net_10s,-1,0.5,1,2,35098.0,3498.0,-1897.3005521412301,2811.7309876669337,-1783.2322096648231,3748.5932876864595,3254.8131291687546,368.9934477316292,0.08011086066633237,1.0716390187782903,-0.050807231456630665,0.9304783102254873,0.09966379850703744,0.9915281581119579,0.981285541682118,-0.9915281581119579,-0.981285541682118,-0.08011086066633237,,,,
ai_net_10s,-1,1.0,1,2,35097.0,5623.0,-4488.167951588274,3966.0491475673157,-1726.2785258483239,7555.067344906855,6558.214323712308,353.6906515017701,0.1130025115413658,1.3436008082708262,-0.0491859283086396,1.1663194600235298,0.1602131236288002,1.2305982967294604,1.2155053883321694,-1.2305982967294604,-1.2155053883321694,-0.1130025115413658,-1.215503967794214,0.030704519419107023,66,-39.58713540514892
ai_net_10s,-1,3.0,1,2,35095.0,10328.0,-13836.035544337909,4652.338542372903,-2036.6024172926961,19919.829708368237,17501.549042731716,116.76701189790249,0.1325641413982876,1.9287209245128039,-0.05803112743389931,1.694572912735449,0.29428693546089185,1.7961567831145162,1.7526040401693483,-1.7961567831145162,-1.7526040401693483,-0.1325641413982876,,,,
ai_net_10s,-1,5.0,1,2,35095.0,13413.0,-23658.02507082385,5812.689075067933,-750.3958640533259,31997.408766234686,29117.90318634643,450.9361246362522,0.1656272709807076,2.385551984361044,-0.021381845392600823,2.1708717800899446,0.38219119532696966,2.219924713380337,2.1922536254825453,-2.219924713380337,-2.1922536254825453,-0.1656272709807076,,,,
ai_net_10s,-1,10.0,1,2,35094.0,17949.0,-39351.88040065064,4497.591792577494,-2664.4395527828474,51144.986727409596,46853.35959153418,184.09494334802542,0.12815842573025285,2.849461626130124,-0.07592293704857946,2.6103604430070857,0.511454949564028,2.721303200399871,2.686283380055665,-2.721303200399871,-2.686283380055665,-0.12815842573025285,-2.508063113557737,0.1953422556252041,66,-12.83932708532794
ai_net_10s,-1,30.0,1,2,35092.0,24776.0,-70644.35591798603,5582.073427372354,-2036.7855161025147,87894.33414375181,82349.2132106075,379.44606714495063,0.1590696861783983,3.5475594988598567,-0.058041306169568985,3.323749322352579,0.7060298643565485,3.3884898126814584,3.381790628522148,-3.3884898126814584,-3.381790628522148,-0.1590696861783983,,,,
ai_net_10s,-1,60.0,1,2,35088.0,27753.0,-85059.15661426488,5906.215126641517,-1993.4249528225446,104563.20569099784,98189.71705885114,160.52248776591506,0.1683257845030072,3.7676361363095103,-0.056812156658189256,3.5379856973606865,0.790954172366621,3.599310351806503,3.594797854018876,-3.599310351806503,-3.594797854018876,-0.1683257845030072,,,,
ai_net_10s,-1,0.1,1,3,38559.0,892.0,-170.61251045987729,440.7962430001877,-492.48704654814003,642.3995153019391,510.88787778976285,75.05596603414766,0.011431734303280369,0.7201788288138331,-0.012772298206596127,0.5727442576118418,0.023133380015041883,0.7087470945105527,0.5855165558184379,-0.7087470945105527,-0.5855165558184379,-0.011431734303280369,-0.7259107422533401,0.060258223091165936,65,-12.046666911420445
ai_net_10s,-1,0.5,1,3,38559.0,2704.0,-1541.5843198950415,1231.075325783833,-970.5668409753973,2819.8327600182442,2701.8202762014353,370.0476597772262,0.0319270553122185,1.0428375591783448,-0.02517095466623609,0.9991938891277498,0.07012629995591171,1.0109105038661264,1.0243648437939858,-1.0109105038661264,-1.0243648437939858,-0.0319270553122185,,,,
ai_net_10s,-1,1.0,1,3,38559.0,4536.0,-3873.629781829009,1484.2460556091642,-1372.5269344120425,6152.2396370384495,5649.02493685336,305.23439277502007,0.03849285654734729,1.356313852962621,-0.035595501294433014,1.245375867912998,0.11763790554734303,1.3178209964152738,1.2809713692074312,-1.3178209964152738,-1.2809713692074312,-0.03849285654734729,-1.2941406746490076,0.10669172639737154,66,-12.12971912956964
ai_net_10s,-1,3.0,1,3,38558.0,8884.0,-12773.788486494701,1998.6431058755916,-1422.6493428259073,17696.70792232746,16350.547506424276,199.79631407165857,0.05183471927681912,1.9919752276370395,-0.036896346875509814,1.8404488413354656,0.2304061413973754,1.9401405083602203,1.8773451882109755,-1.9401405083602203,-1.8773451882109755,-0.05183471927681912,,,,
ai_net_10s,-1,5.0,1,3,38557.0,11977.0,-21966.75261898064,1787.5296982923142,-1823.429029569938,28985.40963227408,27207.272095146294,168.5435670920921,0.04636070488607293,2.4200893071949636,-0.047291776579348445,2.2716266256279782,0.31063101382368963,2.3737286023088906,2.3189184022073266,-2.3737286023088906,-2.3189184022073266,-0.04636070488607293,,,,
ai_net_10s,-1,10.0,1,3,38555.0,17078.0,-39564.20443891958,1664.083165553434,-2180.434387974835,50340.76854425553,47770.28435407311,163.07297382999408,0.043161280393034206,2.947696951882863,-0.056553868187649715,2.797182594804609,0.4429516275450655,2.9045356714898287,2.853736462992259,-2.9045356714898287,-2.853736462992259,-0.043161280393034206,-2.8072815650102423,0.18341042705856517,66,-15.306008551595834
ai_net_10s,-1,30.0,1,3,38549.0,25456.0,-83871.93837636974,6319.686697772498,2020.0007998843716,101069.51099724347,97879.85176906917,499.2253689418824,0.16393905672708753,3.970361054260036,0.05240086123853723,3.8450601732035343,0.6603543541985525,3.8064219975329485,3.792659311964997,-3.8064219975329485,-3.792659311964997,-0.16393905672708753,,,,
ai_net_10s,-1,60.0,1,3,38532.0,29161.0,-105799.98336304103,6086.823593817332,1377.4172588378158,125806.26813629224,121855.08858040161,101.85467319769418,0.15796801603387658,4.314195951314847,0.03574735956705636,4.178700613161469,0.7567995432367902,4.15622793528097,4.1429532535944125,-4.15622793528097,-4.1429532535944125,-0.15796801603387658,,,,
ai_net_10s,-1,0.1,1,4,42050.0,724.0,-195.1122799740022,141.5509577779872,113.16584242020869,572.2639905078352,515.1786690879858,83.41463511971625,0.003366253454886735,0.7904198763920375,0.002691220985022799,0.7115727473590964,0.01721759809750297,0.7870536229371508,0.7088815263740735,-0.7870536229371508,-0.7088815263740735,-0.003366253454886735,-0.7897363350097635,0.07582886590870681,62,-10.414719059105492
ai_net_10s,-1,0.5,1,4,42050.0,2252.0,-1480.5698683635358,64.16796436222496,-139.47993256314464,2483.8141676649525,2421.74783361551,284.9717639749994,0.0015259920181266342,1.1029370193894106,-0.0033170019634517155,1.075376480291079,0.05355529131985731,1.101411027371284,1.0786934822545307,-1.101411027371284,-1.0786934822545307,-0.0015259920181266342,,,,
ai_net_10s,-1,1.0,1,4,42049.0,3677.0,-3105.1407059486432,-177.36950834277275,-658.0471059498364,4828.803538468225,4439.096583519958,165.2091569392056,-0.004218162342571113,1.3132454551178203,-0.015649530451374263,1.2072604252161974,0.08744559918190682,1.3174636174603915,1.2229099556675715,-1.3174636174603915,-1.2229099556675715,0.004218162342571113,-1.2788013337431665,0.10182191548341096,66,-12.559195411635244
ai_net_10s,-1,3.0,1,4,42048.0,7589.0,-10995.582879446283,-163.80020204758557,-896.6020112897427,15001.222497485169,14155.34388156939,182.21102692270293,-0.0038955527503706615,1.9767060874272195,-0.021323297452667016,1.8652449442046897,0.1804842085235921,1.98060164017759,1.8865682416573566,-1.98060164017759,-1.8865682416573566,0.0038955527503706615,,,,
ai_net_10s,-1,5.0,1,4,42048.0,10458.0,-19645.826952476917,-304.4281618078773,-1141.4847142519495,25538.546492340363,24327.673022517094,89.04816410362672,-0.007240015263695712,2.4420105653414,-0.02714718213118221,2.326226144818999,0.24871575342465754,2.4492505806050957,2.3533733269501815,-2.4492505806050957,-2.3533733269501815,0.007240015263695712,,,,
ai_net_10s,-1,10.0,1,4,42047.0,15567.0,-39221.16499985528,-2103.917343879224,-3247.7871422580115,48647.77621554085,47105.74647774604,22.241760284646972,-0.05003727599779352,3.125057892692288,-0.07724182800813403,3.026000287643479,0.3702285537612672,3.1750951686900817,3.103242115651613,-3.1750951686900817,-3.103242115651613,0.05003727599779352,-2.972370142941037,0.217317844829567,66,-13.677524481581981
ai_net_10s,-1,30.0,1,4,42040.0,24775.0,-89745.8173136943,-704.4337178587242,-2194.4063642858905,106155.60965183434,104435.08310348736,97.88926185008154,-0.01675627302232931,4.284787473333374,-0.05219805814190986,4.215341396709883,0.5893196955280685,4.301543746355703,4.267539454851793,-4.301543746355703,-4.267539454851793,0.01675627302232931,,,,
ai_net_10s,-1,60.0,1,4,42024.0,29750.0,-122831.2957966473,6564.1646127088925,5051.7381811405785,143034.67089711374,141396.2323647172,141.40823391447725,0.15620037627805283,4.807888097381975,0.12021078862413331,4.752814533267805,0.7079288025889967,4.651687721103922,4.632603744643672,-4.651687721103922,-4.632603744643672,-0.15620037627805283,,,,
ai_net_10s,-1,0.1,1,5,44237.0,580.0,-103.69052048382301,-319.02978102100315,604.3622394269122,396.0689098987215,351.04939254894776,78.18030303336165,-0.007211831295544525,0.6828774308598646,0.013661917386507046,0.6052575733602548,0.013111196509709067,0.6900892621554091,0.5915956559737477,-0.6900892621554091,-0.5915956559737477,0.007211831295544525,-0.6798473018287114,0.03434759408008815,59,-19.793156406923707
ai_net_10s,-1,0.5,1,5,44237.0,1836.0,-1082.9646469574136,-1416.4047791023206,650.4703834697523,1886.9403203031616,1788.1560095464267,186.75463732558126,-0.03201855413120964,1.0277452724962755,0.014704215554168508,0.9739411816701671,0.04150371860659629,1.0597638266274851,0.9592369661159986,-1.0597638266274851,-0.9592369661159986,0.03201855413120964,,,,
ai_net_10s,-1,1.0,1,5,44236.0,3006.0,-2541.203321115003,-2174.501654621546,-133.95586075783513,3927.8732986251,3685.2563795846477,155.52843543228607,-0.04915683277469812,1.3066777440535928,-0.003028209168049442,1.2259668594759308,0.06795370286644362,1.355834576828291,1.2289950686439801,-1.355834576828291,-1.2289950686439801,0.04915683277469812,-1.3498167139703394,0.09246062646900924,66,-14.598827257814094
ai_net_10s,-1,3.0,1,5,44235.0,6110.0,-9045.603288405808,-4010.563172599771,-1890.0398872737596,12179.696734294317,11559.373133084506,52.61718713507335,-0.09066492986548595,1.9934037208337672,-0.04272724962752932,1.8918777631889534,0.13812591839041483,2.084068650699253,1.9346050128164827,-2.084068650699253,-1.9346050128164827,0.09066492986548595,,,,
ai_net_10s,-1,5.0,1,5,44235.0,8599.0,-17093.31110845358,-4079.893357554549,-2097.6630910605113,21768.577972623152,20930.646578229742,-20.334211539205782,-0.09223224499953767,2.531524360114333,-0.0474208904953207,2.4340791462065057,0.19439357974454619,2.6237566051138708,2.4815000367018265,-2.6237566051138708,-2.4815000367018265,0.09223224499953767,,,,
ai_net_10s,-1,10.0,1,5,44235.0,13447.0,-35547.68085106366,-6012.18181569678,-4041.419823495571,43433.04743066687,42600.11923559767,24.916478489789284,-0.1359145883507806,3.229943290746402,-0.09136249177112177,3.168001727939144,0.3039900531253532,3.3658578790971827,3.2593642197102657,-3.3658578790971827,-3.2593642197102657,0.1359145883507806,-3.1178341883735285,0.1871653669347668,66,-16.658179018024178
ai_net_10s,-1,30.0,1,5,44229.0,23368.0,-88365.53863691112,-10211.091626608306,-8570.535631319626,103612.41105936849,103180.13328964513,-84.9004904241912,-0.23086869761035306,4.433944328114023,-0.19377638271992642,4.415445621775297,0.5283411336453459,4.664813025724376,4.609222004495224,-4.664813025724376,-4.609222004495224,0.23086869761035306,,,,
ai_net_10s,-1,60.0,1,5,44224.0,29155.0,-128196.70867781034,-8949.759710521463,-7533.523237005404,147727.76840967467,147711.93126690167,-111.3406350308743,-0.20237336537901282,5.066978851300795,-0.17034920488887037,5.066435646266564,0.6592574167872648,5.269352216679808,5.236784851155434,-5.269352216679808,-5.236784851155434,0.20237336537901282,,,,
ai_net_10s,-1,0.1,1,6,46794.0,460.0,-114.3116603027455,-773.0691850523725,742.7985675641933,360.93383615546594,342.52969963257664,40.58374160397449,-0.01652069036740549,0.7846387742510129,0.01587379936667507,0.7446297818099492,0.009830320126511947,0.8011594646184184,0.7287559824432741,-0.8011594646184184,-0.7287559824432741,0.01652069036740549,-0.8348885238077475,0.0435882631115742,60,-19.153975501860625
ai_net_10s,-1,0.5,1,6,46794.0,1409.0,-874.0594128980601,-3134.553526323707,379.3132700806995,1510.6722704983963,1529.4968614886259,171.32272311612522,-0.06698622742923681,1.07215916997757,0.008106023637233395,1.0855194190834818,0.03011069795272898,1.1391453974068069,1.0774133954462484,-1.1391453974068069,-1.0774133954462484,0.06698622742923681,,,,
ai_net_10s,-1,1.0,1,6,46792.0,2377.0,-1996.4846319001092,-4906.236231008522,-781.8546699775823,3088.7426284177704,2983.8665961056954,120.4312942559671,-0.10485203092427171,1.2994289560024277,-0.01670915263244961,1.2553077812813191,0.05079928192853479,1.4042809869266994,1.2720169339137688,-1.4042809869266994,-1.2720169339137688,0.10485203092427171,-1.362986830254314,0.08848816982675557,66,-15.40304012302215
ai_net_10s,-1,3.0,1,6,46790.0,5041.0,-7654.1348322666145,-6580.0488056653885,-1894.1521578094544,10220.087296289024,9942.930140521665,132.80013355024602,-0.14062938246773646,2.027392837986317,-0.04048198670248887,1.972412247673411,0.107736695875187,2.1680222204540534,2.0128942343758998,-2.1680222204540534,-2.0128942343758998,0.14062938246773646,,,,
ai_net_10s,-1,5.0,1,6,46787.0,7201.0,-14627.32664131004,-7744.320669012961,-3254.3110759497667,18545.704854446067,18111.907051340997,30.854811108689262,-0.16552291595983842,2.5754346416395038,-0.06955588253039877,2.515193313614914,0.15391027422147177,2.740957557599342,2.584749196145313,-2.740957557599342,-2.584749196145313,0.16552291595983842,,,,
ai_net_10s,-1,10.0,1,6,46782.0,11741.0,-33514.26193916761,-10378.288294803777,-5865.046161340998,40365.43824224809,39895.614984588414,-9.224807447312244,-0.22184362136727323,3.4379898000381646,-0.12536971829637464,3.397974191686263,0.25097259629772134,3.659833421405438,3.5233439099826374,-3.659833421405438,-3.5233439099826374,0.22184362136727323,-3.4623279302325307,0.1971704744651069,66,-17.560073026274814
ai_net_10s,-1,30.0,1,6,46774.0,21765.0,-93898.2484012668,-10254.019404052397,-6037.321230328544,107717.1915266832,107999.85098573932,-80.5763439196294,-0.21922477025810058,4.94910137958572,-0.12907429833515507,4.962088260314235,0.4653226151280626,5.16832614984382,5.09116255864939,-5.16832614984382,-5.09116255864939,0.21922477025810058,,,,
ai_net_10s,-1,60.0,1,6,46766.0,28220.0,-136144.5942792925,-17611.173191509373,-13357.504584550423,154532.46410612616,155721.08558914208,43.443916515455456,-0.37658070374865016,5.475990932180233,-0.2856242694382762,5.518110757942668,0.6034298421930462,5.852571635928883,5.803735027380944,-5.852571635928883,-5.803735027380944,0.37658070374865016,,,,
ai_net_10s,-1,0.1,1,7,50087.0,408.0,-37.453993065345905,-1582.2427134363083,452.42204099773556,264.8450345430132,241.03085344658655,35.49769073059039,-0.03158988786384308,0.6491299866250323,0.00903272388040281,0.590761895702418,0.008145826262303592,0.6807198744888754,0.5817291718220152,-0.6807198744888754,-0.5817291718220152,0.03158988786384308,-0.8006748732075128,0.10569583916246049,61,-7.5752733461610555
ai_net_10s,-1,0.5,1,7,50087.0,1239.0,-697.5942232406046,-4856.025865477019,206.34947844204282,1272.8184591780775,1351.4198040068864,193.0569393009219,-0.09695182114075546,1.0272949630170118,0.004119821080161376,1.0907343050903038,0.024736957693613112,1.1242467841577672,1.0866144840101424,-1.1242467841577672,-1.0866144840101424,0.09695182114075546,,,,
ai_net_10s,-1,1.0,1,7,50087.0,2046.0,-1719.493110850554,-6476.220693799108,-553.4900364592412,2710.101023449107,2678.2177133057953,134.10588873119525,-0.12929943286280088,1.3245850554492213,-0.011050572732630048,1.3090018149099685,0.0408489228741989,1.4538844883120223,1.3200523876425985,-1.4538844883120223,-1.3200523876425985,0.12929943286280088,-1.4381130631114218,0.08352548148639483,65,-17.217656666195584
ai_net_10s,-1,3.0,1,7,50086.0,4452.0,-6476.931459182787,-8584.949219536808,-2456.768883014843,8743.659183509644,8592.496932786044,110.21298610565111,-0.1714041692196783,1.9639845425673055,-0.04905100992322891,1.9300307575889586,0.08888711416363854,2.135388711786984,1.9790817675121875,-2.135388711786984,-1.9790817675121875,0.1714041692196783,,,,
ai_net_10s,-1,5.0,1,7,50084.0,6490.0,-12737.79007775288,-10284.772348191547,-4053.586876536714,16234.06563740035,16048.233826613528,74.77336454929429,-0.20535045819406492,2.501396862465385,-0.08093576544478703,2.472763301481283,0.1295823017330884,2.70674732065945,2.55369906692607,-2.70674732065945,-2.55369906692607,0.20535045819406492,,,,
ai_net_10s,-1,10.0,1,7,50080.0,10551.0,-29465.662476866793,-13455.235854019289,-7043.872396062371,35503.419534875546,35407.25053811145,30.282048495653427,-0.26867483734064074,3.364934085382954,-0.14065240407472784,3.3558194046167618,0.2106829073482428,3.6336089227235946,3.4964718086914894,-3.6336089227235946,-3.4964718086914894,0.26867483734064074,-3.3851494598744285,0.10518579797514578,66,-32.18257145964041
ai_net_10s,-1,30.0,1,7,50071.0,20855.0,-93007.96686025703,-13157.859041117748,-7081.288588132291,105733.61822063541,106356.54988906911,-149.79899977650928,-0.26278402750330027,5.069940936017042,-0.1414249483360087,5.099810591659991,0.41650855784785606,5.332724963520342,5.241235539996,-5.332724963520342,-5.241235539996,0.26278402750330027,,,,
ai_net_10s,-1,60.0,1,7,50059.0,28176.0,-143148.37261079092,-19483.481256621857,-13027.056154468604,160944.575534109,162751.411465866,-15.88178057827075,-0.3892103569112818,5.712115826735839,-0.26023404691401353,5.776242598873722,0.5628558301204578,6.101326183647121,6.036476645787736,-6.101326183647121,-6.036476645787736,0.3892103569112818,,,,
ai_net_10s,-1,0.1,1,8,50725.0,269.0,-32.825202517770244,-1754.8760644462911,246.24739635720894,165.30172810012897,160.1622483573184,21.321758865040508,-0.03459588101421964,0.6145045654279887,0.004854556852778885,0.5953986927781353,0.005303104977821587,0.6491004464422083,0.5905441359253564,-0.6491004464422083,-0.5905441359253564,0.03459588101421964,-0.6857164770303255,0.06884802267162672,55,-9.959857239486404
ai_net_10s,-1,0.5,1,8,50725.0,910.0,-505.77543136354603,-5744.8211269275425,-585.502556578277,897.9419409001912,911.7863862567964,71.58675480717136,-0.11325423611488501,0.9867493856046057,-0.01154268223909861,1.0019630618206554,0.017939871858058155,1.1000036217194906,1.0135057440597541,-1.1000036217194906,-1.0135057440597541,0.11325423611488501,,,,
ai_net_10s,-1,1.0,1,8,50724.0,1639.0,-1684.5452706819472,-7450.246127630304,-960.3771390938928,2456.3873468021234,2419.060729044755,64.861240676537,-0.14687812726974023,1.4987110108615762,-0.01893338733329179,1.4759369914855125,0.03231212049522908,1.6455891381313164,1.4948703788188042,-1.6455891381313164,-1.4948703788188042,0.14687812726974023,-1.5814703614781171,0.12167957388419381,64,-12.997007722785511
ai_net_10s,-1,3.0,1,8,50722.0,3653.0,-4901.437577308742,-11591.49419466808,-4473.3767235475,6757.9349339058845,6578.924049727766,23.969191966095593,-0.22852991196459285,1.8499685009323528,-0.08819401292432277,1.8009647001718494,0.07202003075588502,2.0784984128969457,1.8891587130961722,-2.0784984128969457,-1.8891587130961722,0.22852991196459285,,,,
ai_net_10s,-1,5.0,1,8,50719.0,5390.0,-10188.287747168166,-13754.591000404134,-6601.721810010364,13070.034110827732,12884.058886743445,44.28816668132107,-0.27119207792748545,2.42486718197175,-0.13016269662277183,2.3903634298225316,0.10627181135274749,2.6960592598992354,2.5205261264453034,-2.6960592598992354,-2.5205261264453034,0.27119207792748545,,,,
ai_net_10s,-1,10.0,1,8,50715.0,9040.0,-25172.486399423742,-17652.769706153696,-10319.638340026271,30265.7626111315,30132.5227925127,77.12561782079244,-0.3480778804328837,3.3479825897269357,-0.2034829604658636,3.3332436717381304,0.1782510105491472,3.6960604701598196,3.536726632203994,-3.6960604701598196,-3.536726632203994,0.3480778804328837,-3.437873082204803,0.17575302508955826,66,-19.560818827744047
ai_net_10s,-1,30.0,1,8,50687.0,18443.0,-77865.35722316678,-24368.994789279597,-16986.783284213467,88959.36113887854,89437.32803774654,-46.53931478431517,-0.480774060198465,4.82347563513954,-0.3351309662085637,4.849391532708699,0.36386055596109457,5.304249695338005,5.1845224989172625,-5.304249695338005,-5.1845224989172625,0.480774060198465,,,,
ai_net_10s,-1,60.0,1,8,50668.0,25763.0,-125123.721532337,-37137.08074704052,-29690.722125718148,141028.78290612285,142796.97725389278,152.46877289572853,-0.7329494108123573,5.474082323724832,-0.5859856739109132,5.542715415669479,0.5084668824504618,6.207031734537189,6.1287010895803915,-6.207031734537189,-6.1287010895803915,0.7329494108123573,,,,
ai_net_10s,-1,0.1,1,9,128558.0,1222.0,72.60328264912026,-2826.79094803279,-67.986194252434,655.3449242875243,284.619794863401,57.68697629403796,-0.021988448389309027,0.5362888087459283,-0.0005288367449122886,0.23291308908625288,0.00950543723455561,0.5582772571352373,0.23344192583116516,-0.5582772571352373,-0.23344192583116516,0.021988448389309027,-0.6426985339947002,0.027692786573342575,66,-23.20815683508607
ai_net_10s,-1,0.5,1,9,128558.0,2768.0,-984.2947701166177,-10742.248103394826,-2552.722058456799,2360.1096960865584,2078.961168314857,396.0325211387426,-0.0835595459123106,0.8526407861584387,-0.019856578808450653,0.7510697862409165,0.021531137696603867,0.9362003320707494,0.7709263650493672,-0.9362003320707494,-0.7709263650493672,0.0835595459123106,,,,
ai_net_10s,-1,1.0,1,9,128558.0,4361.0,-2514.7572922167087,-16443.849718461584,-6314.227645772509,4660.955208523357,4178.955207057361,419.73160043641025,-0.12790996840695704,1.0687812906497036,-0.04911578933845042,0.9582561813935705,0.033922431898442726,1.1966912590566607,1.007371970732021,-1.1966912590566607,-1.007371970732021,0.12790996840695704,-1.2444202374979565,0.038035049774811154,66,-32.71772338581447
ai_net_10s,-1,3.0,1,9,128556.0,9196.0,-9423.310086498273,-26086.621106412716,-14250.356204541005,14147.215087051407,12982.894343707116,362.2458720745758,-0.20292029237385042,1.5384096440899746,-0.11084940574178573,1.4117979930086033,0.07153302840785339,1.741329936463825,1.522647398750389,-1.741329936463825,-1.522647398750389,0.20292029237385042,,,,
ai_net_10s,-1,5.0,1,9,128554.0,13294.0,-18663.290311691264,-31034.278462341346,-19194.446099737324,25727.91707165986,23938.090867855502,229.43875551558958,-0.24141044590087704,1.9353029240002904,-0.1493103761822839,1.8006687880138035,0.10341179582121132,2.1767133699011674,1.9499791641960873,-2.1767133699011674,-1.9499791641960873,0.24141044590087704,,,,
ai_net_10s,-1,10.0,1,9,128550.0,21426.0,-43756.123510931706,-40997.16084492274,-29546.87777697302,55949.59436559997,53373.35470325093,246.43464464366713,-0.31891995989827104,2.6112944257257524,-0.22984735726933503,2.491055479475914,0.16667444574095683,2.9302143856240237,2.720902836745249,-2.9302143856240237,-2.720902836745249,0.31891995989827104,-2.9048012570428425,0.0735909156877605,66,-39.47228037449143
ai_net_10s,-1,30.0,1,9,128524.0,41939.0,-135826.6677753419,-57029.408444169014,-45739.12244911596,161440.6690495801,158619.5744595004,276.7682510294912,-0.4437257511761929,3.849416272433298,-0.3558800103413834,3.7821496568707027,0.32631259531293766,4.293142023609491,4.138029667212086,-4.293142023609491,-4.138029667212086,0.4437257511761929,,,,
ai_net_10s,-1,60.0,1,9,128470.0,58653.0,-239198.72739978196,-73197.60446977222,-62063.75502413297,276097.3464949483,274652.60309836536,604.2450663986008,-0.569764182064079,4.7073013570482045,-0.4830992062281698,4.6826693110048145,0.45655016735424614,5.277065539112283,5.165768517232984,-5.277065539112283,-5.165768517232984,0.569764182064079,,,,
ai_net_10s,-1,0.1,2,0,15234.0,1834.0,-412.4280947164874,1755.515950165494,-560.1885618093585,1420.1313773987506,778.2164368298442,239.60993998837665,0.11523670409383575,0.7743355383853602,-0.03677225691278446,0.4243273919464799,0.12038860443744256,0.6590988342915244,0.46109964885926435,-0.6590988342915244,-0.46109964885926435,-0.11523670409383575,-0.6437837794768053,0.03506331026775243,62,-18.360610409020346
ai_net_10s,-1,0.5,2,0,15234.0,4138.0,-2991.2548038117347,4885.264140807316,-345.20584371816386,5068.561390049399,3848.21362914253,528.716444829831,0.3206816424318837,1.2248819212299176,-0.022660223429051062,0.9299694608850967,0.2716292503610345,0.9042002787980339,0.9526296843141477,-0.9042002787980339,-0.9526296843141477,-0.3206816424318837,,,,
ai_net_10s,-1,1.0,2,0,15233.0,5698.0,-5338.9479772788845,5911.234591965081,-240.4469516302405,8301.946296369404,6141.92518525977,275.9974284683419,0.3880545258297827,1.4569930320058624,-0.015784609179428904,1.0779089479220376,0.37405632508369985,1.0689385061760797,1.0936935571014665,-1.0689385061760797,-1.0936935571014665,-0.3880545258297827,-0.977645537040185,0.054283091548431764,66,-18.010130026730746
ai_net_10s,-1,3.0,2,0,15232.0,8268.0,-10325.235697684066,7267.679272908175,433.22480200316636,14890.623804077777,11429.228596755933,202.87783868114138,0.4771323052066817,1.8009946545812503,0.028441754333191068,1.3823450165403885,0.5428046218487395,1.3238623493745685,1.3539032622071976,-1.3238623493745685,-1.3539032622071976,-0.4771323052066817,,,,
ai_net_10s,-1,5.0,2,0,15232.0,9487.0,-13424.961445072578,7354.811878901134,364.48790525273637,18826.702143814604,14643.53859230111,111.71083036234819,0.4828526706211354,1.9844737160129233,0.023929090418378176,1.5435373239486783,0.6228335084033614,1.501621045391788,1.5196082335303,-1.501621045391788,-1.5196082335303,-0.4828526706211354,,,,
ai_net_10s,-1,10.0,2,0,15232.0,11037.0,-18641.63045865681,8125.093439563444,961.4358312618353,25191.284956444517,20196.800802357426,160.0570291068148,0.5334226260217597,2.2824395176628176,0.06311947421624445,1.8299176227559506,0.7245929621848739,1.749016891641058,1.7667981485397062,-1.749016891641058,-1.7667981485397062,-0.5334226260217597,-1.5991432837546968,0.1598828713181827,66,-10.001967506401881
ai_net_10s,-1,30.0,2,0,15227.0,12861.0,-25904.32399430599,8512.178856761262,1491.7761622626933,33827.79282137915,28084.679284094316,443.3797990265731,0.5590187730190623,2.630261474331635,0.09796914443177863,2.183708831668946,0.8446181125632101,2.0712427013125723,2.0857396872371674,-2.0712427013125723,-2.0857396872371674,-0.5590187730190623,,,,
ai_net_10s,-1,60.0,2,0,15227.0,13565.0,-29272.77231382918,9352.146666840736,2060.9688981259114,37613.99199963755,31241.30078700346,223.28937776866735,0.6141818261535914,2.77287077033819,0.1353496353927833,2.3030815176559867,0.8908517764497275,2.1586889441845987,2.1677318822632032,-2.1586889441845987,-2.1677318822632032,-0.6141818261535914,,,,
ai_net_10s,-1,0.1,2,1,20773.0,1219.0,-233.40913197433747,1154.1518432773937,-668.5819029477184,863.0539924501601,601.9775917965653,183.73346314966454,0.055560190789842284,0.7080016344956195,-0.03218513950549841,0.49382903346723983,0.05868194290665768,0.6524414437057772,0.5260141729727382,-0.6524414437057772,-0.5260141729727382,-0.055560190789842284,-0.6255798399686335,0.049118786861570174,65,-12.736060475835533
ai_net_10s,-1,0.5,2,1,20773.0,3229.0,-2095.1599873685896,3598.825579671301,-1457.050807019105,3639.531192938995,2991.19824193184,371.6856658575107,0.17324534634724406,1.1271388023967157,-0.07014156871992995,0.9263543641783339,0.15544216049679874,0.9538934560494716,0.9964959328982639,-0.9538934560494716,-0.9964959328982639,-0.17324534634724406,,,,
ai_net_10s,-1,1.0,2,1,20773.0,4933.0,-4140.390463281687,4432.878786808416,-1607.6998104787767,6594.866396049878,5265.599925372192,231.68612999524106,0.21339617709567305,1.3368875726839404,-0.07739372312515172,1.0674234594308112,0.23747171809560488,1.1234913955882675,1.144817182555963,-1.1234913955882675,-1.144817182555963,-0.21339617709567305,-1.0949508704003494,0.08347772915862998,66,-13.11668251444227
