feat,side,h,s_dec,q_dec,n,n_fill,sum_as,sum_as2,sum_hs,sum_hs_post,sum_imp,sum_edge,sum_sprT,sum_wait
ofi_10s,-1,3.0,3,7,58632.0,3331.0,3432.683682482654,36535.23375503954,1603.1088713174126,3514.988209703066,1889.0826389790655,-732.074258009483,41179.50689141905,4272.304
ofi_10s,-1,5.0,3,7,58632.0,5034.0,4693.472210103886,84421.94158417759,2537.850167729991,5266.0296814605845,2696.178717536006,-3022.498919019579,41179.50689141905,11038.353000000001
ofi_10s,-1,10.0,3,7,58632.0,8799.0,9545.6101854431,287966.6744544337,4541.370013646106,9010.002356564704,4400.5024085319665,-11091.827128945351,41179.50689141905,38888.02199999999
ofi_10s,-1,30.0,3,7,58632.0,18433.0,21015.09946439604,1640013.095825794,10121.453239782959,18490.67141489164,8178.707029388194,-42822.48595731169,41179.50689141905,221016.22299999994
ofi_10s,-1,60.0,3,7,58632.0,26664.0,34979.09229510667,4565402.401224749,15327.746278143253,27181.367543208824,11604.513975560922,-75147.61230578326,41179.50689141905,577546.0619999999
ofi_10s,-1,0.1,3,8,62752.0,261.0,151.85856617940888,300.7946243083731,139.89573544188053,273.6547360641881,133.77311070474528,140.53321611823873,42939.22559720063,11.8
ofi_10s,-1,0.5,3,8,62752.0,746.0,636.8515041359522,2378.5970964544363,354.324345362107,781.8065771571705,422.57890435165535,305.1443933492269,42939.22559720063,157.89900000000006
ofi_10s,-1,1.0,3,8,62752.0,1332.0,1280.7693319515301,7325.043739738526,622.7861911332551,1382.9234049845836,749.1551815460402,326.2214470319561,42939.22559720063,588.7080000000001
ofi_10s,-1,3.0,3,8,62752.0,3104.0,3145.7750793653768,33555.06497170157,1532.8718366302855,3245.4403073634326,1685.8386115346782,-567.0706412783,42939.22559720063,4022.6170000000006
ofi_10s,-1,5.0,3,8,62752.0,4699.0,5085.516681290794,78615.69784606097,2324.0748840544384,4796.646294847614,2425.6435773413186,-2609.8552809130356,42939.22559720063,10316.145
ofi_10s,-1,10.0,3,8,62752.0,8241.0,8900.289046946727,243724.85645039586,4142.108060006869,8293.615844842992,4074.693655379242,-9530.469209714603,42939.22559720063,36509.874
ofi_10s,-1,30.0,3,8,62752.0,17872.0,23683.062363840403,1430294.2919829579,9552.022109100277,17905.2612442621,8203.195644519988,-41000.51455428018,42939.22559720063,217235.68099999992
ofi_10s,-1,60.0,3,8,62752.0,26277.0,32038.43106489249,3978999.6581514115,14504.835350899302,26330.392865983642,11618.844442279835,-75589.32269617844,42939.22559720063,581865.1280000003
ofi_10s,-1,0.1,3,9,279287.0,1733.0,915.9617640811193,1635.4409912541325,1349.617894483191,2269.2882508761763,898.1260331775179,1348.2150579124952,207745.61833600307,72.23999999999998
ofi_10s,-1,0.5,3,9,279287.0,3442.0,2408.2510437344226,7482.1767888307395,2166.7475852067378,4275.503745469852,2067.386816028241,2020.6453719810777,207745.61833600307,581.1280000000002
ofi_10s,-1,1.0,3,9,279287.0,5441.0,4699.585612074264,20851.261844333796,3167.09941965269,6587.979592002357,3374.584897387532,2443.3051574340197,207745.61833600307,2082.9859999999994
ofi_10s,-1,3.0,3,9,279287.0,12320.0,12064.509405262756,96549.07078425908,7460.2418576718,14868.100810450502,7307.582395400608,2044.183501751337,207745.61833600307,15146.019000000004
ofi_10s,-1,5.0,3,9,279287.0,18229.0,18299.80980797999,194712.42932695625,11234.467294028598,21751.084120736614,10382.806039958441,-1134.1795467135341,207745.61833600307,38312.66599999999
ofi_10s,-1,10.0,3,9,279287.0,31136.0,31374.368244029883,542435.6293551066,19935.166546911943,36732.7004169811,16592.268318819864,-15845.041758993622,207745.61833600307,133389.27599999995
ofi_10s,-1,30.0,3,9,279287.0,66990.0,69733.4782671194,3227473.956541411,43181.751124035996,76315.8436575057,32727.493898350003,-90747.82770681032,207745.61833600307,811116.5309999997
ofi_10s,-1,60.0,3,9,279287.0,99932.0,107469.91515469248,9654785.753652574,65548.84398905064,113183.57108792545,47028.678328999216,-187357.79465378655,207745.61833600307,2240703.178000001
ofi_10s,-1,0.1,4,0,27859.0,1958.0,1323.2711613274614,3206.769841749181,1186.7039966568757,2317.568483956038,1086.5790747781011,1173.5169370068893,21859.368968034778,85.99399999999997
ofi_10s,-1,0.5,4,0,27859.0,4729.0,4494.702327038323,23168.42213816027,2471.233022401742,5429.874893864558,2887.7051870478763,2087.110732673006,21859.368968034778,863.8910000000002
ofi_10s,-1,1.0,4,0,27859.0,6855.0,7045.377514902524,56670.34856081507,3550.569991474648,7760.487635256162,4122.524924584405,2277.675769115773,21859.368968034778,2410.065
ofi_10s,-1,3.0,4,0,27859.0,10916.0,10611.537087335011,186782.14189597598,5823.512673436822,11978.951187985856,6022.4457818317205,538.5892934436235,21859.368968034778,9724.471999999996
ofi_10s,-1,5.0,4,0,27859.0,13146.0,13228.517467096557,516793.421096566,7216.790681567268,14332.177095954346,6956.254461807489,-1668.931872199856,21859.368968034778,18303.887
ofi_10s,-1,10.0,4,0,27859.0,16191.0,17908.8263014903,883841.6351486896,9208.38389537047,17560.756073953606,8160.139896603111,-5405.662194342453,21859.368968034778,39967.776
ofi_10s,-1,30.0,4,0,27859.0,20933.0,25411.955626546827,3375999.407859712,13575.242017526863,23946.865340602228,10139.227521337758,-11204.674590403858,21859.368968034778,126182.25099999999
ofi_10s,-1,60.0,4,0,27859.0,22937.0,30954.203162513426,7134975.897039654,15352.731476643648,26613.096518461927,10988.623439778085,-14257.849231854449,21859.368968034778,213619.37899999996
ofi_10s,-1,0.1,4,1,39014.0,1211.0,770.7631797429704,1912.620263200731,706.4286964990773,1351.2941378914827,625.2292691379032,703.6749600753545,40575.27038783675,54.571
ofi_10s,-1,0.5,4,1,39014.0,3337.0,2780.7746954734944,12853.066410269546,1730.555195658271,3567.041308405782,1792.555036118843,1465.3029620839754,40575.27038783675,667.4150000000003
ofi_10s,-1,1.0,4,1,39014.0,5285.0,4801.654892707962,51343.90095316648,2675.970084475171,5475.46424217037,2741.461371555343,1751.1106375717588,40575.27038783675,2091.322
ofi_10s,-1,3.0,4,1,39014.0,9783.0,9030.520768439139,143460.77536222633,5285.6413205608205,9953.68308198121,4535.8774135668755,318.8857028077999,40575.27038783675,10386.248000000003
ofi_10s,-1,5.0,4,1,39014.0,12536.0,11444.70602738633,277884.5714635638,7061.861855221195,12841.670316159574,5616.197724064271,-2203.4892885439635,40575.27038783675,21057.717999999993
ofi_10s,-1,10.0,4,1,39014.0,16718.0,14710.460295934947,682300.3157385557,10254.620031870836,17687.447474854667,7230.277367786072,-7386.867561271157,40575.27038783675,51245.920999999995
ofi_10s,-1,30.0,4,1,39014.0,25388.0,24627.420872527655,2743713.496565905,22141.054236817712,33214.73806894805,10815.746404011197,-12505.42427361928,40575.27038783675,217560.88999999966
ofi_10s,-1,60.0,4,1,39014.0,29253.0,35015.730226274885,6224886.210100125,27030.02237565869,39691.62137687666,12366.183751515,-17595.103599839837,40575.27038783675,389653.0670000001
ofi_10s,-1,0.1,4,2,40240.0,1003.0,597.0743929251812,1560.812915913138,616.5458868528092,1139.0632068574046,507.31757004141053,610.5445340395239,30631.362535825505,45.487
ofi_10s,-1,0.5,4,2,40240.0,2581.0,1887.2067306585172,9238.277774472643,1324.5853775231813,2682.583269193156,1325.802317089757,1126.583480496514,30631.362535825505,497.911
ofi_10s,-1,1.0,4,2,40240.0,4181.0,3410.764883054762,23042.580228364674,2040.0120134755587,4224.6256412587745,2149.460892465578,1243.0661365190451,30631.362535825505,1674.8120000000001
ofi_10s,-1,3.0,4,2,40240.0,8089.0,6832.109465603894,103941.05954966719,4178.778637576812,8040.763217596434,3783.030077389307,-306.83600398874296,30631.362535825505,8984.788000000002
ofi_10s,-1,5.0,4,2,40240.0,10767.0,9485.996289283119,206034.39298391796,5793.842702340381,10750.770685047806,4847.044554567214,-3155.510422743593,30631.362535825505,19448.504999999997
ofi_10s,-1,10.0,4,2,40240.0,15368.0,14641.75984189592,577789.051679907,8805.215676375032,15585.87730932169,6625.661043456855,-10031.70983442852,30631.362535825505,52671.786000000015
ofi_10s,-1,30.0,4,2,40240.0,24180.0,24315.186752589325,2504945.8987402353,15486.922384528834,25731.31169414231,9985.659796847225,-26434.194160188203,30631.362535825505,217524.70400000003
ofi_10s,-1,60.0,4,2,40240.0,28644.0,29849.790693358547,5698062.753007102,18837.615134854666,30709.42238275789,11575.213639403553,-36296.128108123165,30631.362535825505,412369.9630000001
ofi_10s,-1,0.1,4,3,45630.0,861.0,498.70452566023516,1080.9548405277305,495.60036911300625,965.1120210833026,462.29943153559793,489.37150709564105,31851.16989402538,37.892
ofi_10s,-1,0.5,4,3,45630.0,2061.0,1550.0698789805758,6958.404578475541,990.6491027109089,2116.464529829632,1106.7994836348473,839.2825068096988,31851.16989402538,385.03000000000003
ofi_10s,-1,1.0,4,3,45630.0,3438.0,2748.6881205374266,15473.156959568116,1566.0675487939868,3350.4592182470788,1760.9406776211863,945.4740019079629,31851.16989402538,1404.802
ofi_10s,-1,3.0,4,3,45630.0,7272.0,5373.725325863689,77059.82820975789,3495.0853736155095,6849.538757463257,3301.6674411592485,-544.5793324112169,31851.16989402538,8633.538000000002
ofi_10s,-1,5.0,4,3,45630.0,9981.0,7409.310573058351,160549.8834290098,4923.681673318526,9327.876138282461,4322.330021696915,-3583.144305465712,31851.16989402538,19178.893999999997
ofi_10s,-1,10.0,4,3,45630.0,14929.0,11878.234794660075,464644.9915613289,7799.2327130243775,14079.410149486961,6158.296326043136,-11493.02977589446,31851.16989402538,55045.14799999999
ofi_10s,-1,30.0,4,3,45630.0,25307.0,23478.495002009244,2345220.846738137,14648.758472107607,24990.74188020935,10107.78343503419,-31673.84840798007,31851.16989402538,249763.98700000002
ofi_10s,-1,60.0,4,3,45630.0,30549.0,28879.806175674035,5466331.249096535,18239.92545906899,30550.501437711435,11990.38201496065,-45231.863611738816,31851.16989402538,479303.07200000004
ofi_10s,-1,0.1,4,4,51795.0,681.0,360.8767496754628,620.3690406273302,345.9270219288361,670.6675854363372,320.99562247005707,346.5706515260139,36049.19792872899,31.451000000000004
ofi_10s,-1,0.5,4,4,51795.0,1776.0,1310.2700649807307,4640.217665115443,769.7793304069054,1719.7703659784795,940.0943852200153,642.9498043210416,36049.19792872899,349.641
ofi_10s,-1,1.0,4,4,51795.0,2968.0,2508.602039925409,16282.360380616132,1217.0723508877131,2820.1631292957204,1585.5501206326462,742.0964105465382,36049.19792872899,1222.7990000000002
ofi_10s,-1,3.0,4,4,51795.0,6438.0,5198.066139996658,71565.36407606646,2840.142212481229,5927.290564146737,3039.9243625569447,-748.1774609132775,36049.19792872899,7779.092999999998
ofi_10s,-1,5.0,4,4,51795.0,9170.0,7413.38579839968,163117.4051841522,4219.180167100109,8419.741712491643,4117.717792536894,-3298.0718274107276,36049.19792872899,18463.564000000006
ofi_10s,-1,10.0,4,4,51795.0,14309.0,11928.17698220717,459081.8948125276,7207.59675444342,13408.227252549079,6078.089264471617,-10693.14119180354,36049.19792872899,55991.68900000001
ofi_10s,-1,30.0,4,4,51795.0,25705.0,24559.130982230967,2194257.2931901347,14830.498243713735,25046.9172259877,10009.702211209082,-33818.23949704161,36049.19792872899,265786.69200000004
ofi_10s,-1,60.0,4,4,51795.0,32482.0,34105.42158573019,5243798.618994321,19564.47015740482,32099.86296320059,12279.118431034574,-51435.404593639985,36049.19792872899,561886.4870000002
ofi_10s,-1,0.1,4,5,58710.0,701.0,347.118965127786,695.2415877937178,272.1968744358165,590.9621916918233,316.22957063568475,270.1912764605187,38905.40349961614,31.576999999999977
ofi_10s,-1,0.5,4,5,58710.0,1679.0,1235.0830890745178,4115.602573441012,579.2951980602548,1450.9747329696531,861.5414262254573,500.25455231817034,38905.40349961614,324.59100000000007
ofi_10s,-1,1.0,4,5,58710.0,2683.0,2192.2582713402176,10342.451359380715,954.7140649371805,2362.085998098809,1386.7837914798786,555.5267460283144,38905.40349961614,1067.8380000000004
ofi_10s,-1,3.0,4,5,58710.0,6062.0,4977.227136276492,54528.452607942825,2304.1234664181225,5204.239606498606,2859.755659041087,-484.01592305665366,38905.40349961614,7439.144999999996
ofi_10s,-1,5.0,4,5,58710.0,8779.0,7475.629891441259,117870.19806632065,3458.6453716639035,7436.168169895345,3925.529379967231,-2772.6826833734167,38905.40349961614,18032.085999999992
ofi_10s,-1,10.0,4,5,58710.0,14033.0,11638.84297665493,344356.16910645075,6183.70262500541,12249.959336416705,5941.1184455197945,-10206.32718939312,38905.40349961614,56394.63300000002
ofi_10s,-1,30.0,4,5,58710.0,25493.0,21494.523668262886,1827208.8133614722,12815.483321031394,23172.15077915592,10137.21925830243,-35182.122968834374,38905.40349961614,269501.906
ofi_10s,-1,60.0,4,5,58710.0,33154.0,31533.32794777471,4494091.042494718,17779.458447716515,30904.029474462608,12833.230739545126,-56349.4065573692,38905.40349961614,602779.1980000001
ofi_10s,-1,0.1,4,6,66961.0,557.0,253.5603248050067,313.322464336863,276.5894125598396,519.3916012167712,240.4249858093171,276.58941255985104,51451.47444112775,24.71
ofi_10s,-1,0.5,4,6,66961.0,1295.0,888.009048542865,2805.779612143585,519.3577173312083,1202.5372647430222,673.266700958772,474.80374316581305,51451.47444112775,241.36299999999994
ofi_10s,-1,1.0,4,6,66961.0,2096.0,1706.7073415416994,8548.51604338249,868.4243132623681,1992.8711415808773,1110.030985653359,525.62984901377,51451.47444112775,829.0300000000002
ofi_10s,-1,3.0,4,6,66961.0,4738.0,4055.7713259984744,42103.57654801499,2141.459025942329,4554.8972036324485,2371.508769356535,-285.7424722591561,51451.47444112775,5819.1309999999985
ofi_10s,-1,5.0,4,6,66961.0,6936.0,5940.89986383808,86963.59258308484,3275.7351617322206,6643.1585873724525,3307.043348018534,-2137.7735718547856,51451.47444112775,14421.005
ofi_10s,-1,10.0,4,6,66961.0,11575.0,10784.346706848346,306629.0582278895,5827.178831277129,11150.97385269337,5208.892176753378,-9305.941367795274,51451.47444112775,48442.30900000001
ofi_10s,-1,30.0,4,6,66961.0,24513.0,23588.97783525805,1695182.7003809249,16774.197084097235,27711.466394900413,10693.84314092761,-31381.075883598536,51451.47444112775,286290.43299999996
ofi_10s,-1,60.0,4,6,66961.0,33650.0,36886.567568886545,4411545.552654247,22869.295203582096,37503.28552587852,14304.01932886664,-56617.85903149496,51451.47444112775,684763.791
ofi_10s,-1,0.1,4,7,74551.0,339.0,188.55786636612407,315.3177919904189,179.22213061020372,358.7957137949145,177.56016895046457,178.9666919175585,46858.99437549891,14.795000000000003
ofi_10s,-1,0.5,4,7,74551.0,951.0,692.7962020433965,2280.7171415983194,397.3257289629604,928.4780304950232,527.2669419839222,350.18279984177303,46858.99437549891,194.33900000000003
ofi_10s,-1,1.0,4,7,74551.0,1643.0,1570.0897643962019,7912.990139854298,708.4656577580708,1656.949944637075,940.2743816724922,405.4716893446218,46858.99437549891,712.2370000000002
ofi_10s,-1,3.0,4,7,74551.0,3973.0,3739.864591720588,34527.348403826465,1745.10846231935,3819.9784301071227,2063.0355192100096,-387.3497958498711,46858.99437549891,5208.412
ofi_10s,-1,5.0,4,7,74551.0,6158.0,5889.9818426492475,75527.86403834666,2821.9463507195555,5825.751997709639,2975.4483569003105,-2699.0701571080076,46858.99437549891,13815.860999999994
ofi_10s,-1,10.0,4,7,74551.0,10630.0,10837.382916786763,240948.5439062325,4953.270347938451,9893.646044690666,4880.92731616038,-9584.580574449385,46858.99437549891,47028.15700000001
ofi_10s,-1,30.0,4,7,74551.0,22959.0,25962.94145628611,1491841.0151050815,11571.790326504326,21307.655786901483,9610.542766304088,-38160.62992082655,46858.99437549891,279286.76100000006
ofi_10s,-1,60.0,4,7,74551.0,33084.0,41651.30305934587,3964914.6542154625,17127.458055637093,30871.67120471524,13561.324882966548,-67992.34767112807,46858.99437549891,721248.3779999999
ofi_10s,-1,0.1,4,8,90668.0,319.0,170.8948176358038,304.69258973187954,170.74098512507433,328.0752331522152,154.97246634415902,170.73656645347293,52108.57844396564,13.559999999999999
ofi_10s,-1,0.5,4,8,90668.0,902.0,696.9886080273114,2438.2894040404612,375.3178632769812,897.5475558042593,516.7086219985753,342.8247390306832,52108.57844396564,190.37599999999995
ofi_10s,-1,1.0,4,8,90668.0,1617.0,1430.4195742577595,6997.024054652774,655.3152040805429,1590.5606861244273,918.3659257446758,417.64506753446193,52108.57844396564,718.0010000000001
ofi_10s,-1,3.0,4,8,90668.0,4112.0,3856.012132705402,36273.36371129132,1698.5206873588331,3908.913159458753,2180.0912008142773,-224.6199100279452,52108.57844396564,5506.559000000001
ofi_10s,-1,5.0,4,8,90668.0,6244.0,5950.508386054594,74683.71659724349,2628.803124745551,5804.119579370988,3140.465456498405,-1958.1476847281986,52108.57844396564,13919.413
ofi_10s,-1,10.0,4,8,90668.0,11068.0,11555.232854533831,206388.2298384285,4760.413416074258,9973.235663989488,5153.733818045047,-8428.535364961106,52108.57844396564,49527.64599999998
ofi_10s,-1,30.0,4,8,90668.0,24282.0,28879.952929665556,1250754.367497332,11286.493058846567,21879.403756601423,10403.762438528078,-37055.68047639167,52108.57844396564,298691.6110000002
ofi_10s,-1,60.0,4,8,90668.0,36068.0,45925.381054508405,3576877.4484283114,17035.187903415044,32403.592249219393,15100.636504927877,-70618.95894693174,52108.57844396564,812946.0509999993
ofi_10s,-1,0.1,4,9,484578.0,3566.0,1877.6250720449589,3205.225984803181,4940.6038667605035,6864.2140191232,1888.6310932592037,4937.6542634989755,339691.4626324489,144.1659999999999
ofi_10s,-1,0.5,4,9,484578.0,5895.0,4015.1000460025643,14062.896600279051,5993.773736127586,9492.197362229515,3457.532419144681,5872.859019597128,339691.4626324489,845.192
ofi_10s,-1,1.0,4,9,484578.0,8932.0,7326.212273839707,70024.92137339107,7446.18921944756,12758.433700307089,5262.5644680808755,6671.149037546238,339691.4626324489,3111.3180000000007
ofi_10s,-1,3.0,4,9,484578.0,22282.0,19323.701059680876,114792.31871984123,20069.85645168878,32995.19340777978,12818.101640538089,14279.526235471914,339691.4626324489,27742.923
ofi_10s,-1,5.0,4,9,484578.0,34075.0,30240.643247599663,224848.91499165213,31635.352322800733,50838.8142444454,19044.50253679717,17979.78448070568,339691.4626324489,73242.28999999995
ofi_10s,-1,10.0,4,9,484578.0,59451.0,53910.710885240675,627582.3012739272,56508.27927528742,88566.24652505179,31783.727759313377,18045.383006351134,339691.4626324489,257834.16999999987
ofi_10s,-1,30.0,4,9,484578.0,119852.0,116819.73772953372,3372780.6850791303,100406.5537563298,159481.90478584752,58589.476949830336,-44159.87209386548,339691.4626324489,1376637.6100000015
ofi_10s,-1,60.0,4,9,484578.0,174276.0,182787.237671124,9703447.863113645,134426.5751499193,217262.12788951557,82042.90353016782,-146216.27309198058,339691.4626324489,3732159.762000006
