feat,x_form,y_kind,day_type,hor,sample,n,beta,r,r2,t
churn_total|動いた窓,生,符号つき,全日,後ろ向き(帰無対照)|100ms,full,55301433.0,-2.893205482668755e-10,-0.0008705004243713425,7.577709888306874e-7,-6.473472932488464
churn_total|全窓,生,絶対値,閉場日,後ろ向き(帰無対照)|2m,full,26746632.0,9.261099982614336e-7,0.07292790506304714,0.005318479336884816,378.16928138315706
churn_deep|動いた窓,生,絶対値,立会日,後ろ向き(帰無対照)|1s,full,44159196.0,7.869510170242379e-8,0.24687317601778774,0.06094636503710961,1692.931064631393
churn_top|動いた窓,生,絶対値,全日,後ろ向き(帰無対照)|5m,sub,17885.0,5.2992787432811115e-6,0.12827477486267144,0.016454417866069045,17.296737853790408
churn_total|動いた窓,log1p,符号つき,閉場日,前向き|30s,full,11136719.0,2.7208947511148867e-6,0.0026945247145463798,7.260463437301249e-6,8.99212509137307
churn_total|全窓,生,符号つき,立会日,前向き|1m,full,57847721.0,5.676102046344025e-9,0.002334676688316483,5.450715238968421e-6,17.757059502494247
churn_total|動いた窓,log1p,絶対値,立会日,後ろ向き(帰無対照)|30s,sub,145749.0,0.0001190967120922118,0.25037728499451467,0.06268878484122442,98.73083979986968
churn_ask|動いた窓,生,符号つき,全日,後ろ向き(帰無対照)|2m,full,55212435.0,-1.2728257660608014e-7,-0.019340991854756042,0.00037407396592573956,-143.74026096111317
churn_cnt|全窓,生,絶対値,立会日,前向き|100ms,sub,57887854.0,1.8002879083172554e-7,0.08077496870772874,0.006524595569734557,616.5835814086164
churn_cnt|全窓,生,絶対値,全日,前向き|5s,sub,1693276.0,2.99129489982936e-6,0.2635108831519202,0.06943798553950496,355.4590011297768
churn_cnt|動いた窓,生,符号つき,閉場日,後ろ向き(帰無対照)|1s,sub,1108966.0,2.5699097234276057e-7,0.0022088923044521857,4.8792052126680876e-6,2.3261318385467065
churn_bid|動いた窓,log1p,符号つき,全日,前向き|5m,full,55115938.0,1.5908470226027056e-6,0.0009767016835425019,9.539461786347575e-7,7.251047281969768
churn_cnt|動いた窓,生,符号つき,立会日,前向き|1s,full,44159226.0,-6.319414860993755e-9,-0.0009114834991726231,8.308021692639692e-7,-6.05702976485663
churn_top|全窓,生,符号つき,閉場日,前向き|1s,sub,2678336.0,-1.61472559750854e-8,-0.00010289634195394445,1.0587657187503068e-8,-0.168396206981841
churn_deep|動いた窓,生,絶対値,立会日,前向き|5m,sub,14401.0,7.192270153283105e-7,0.15087640244951772,0.022763688816108837,18.31418884482871
churn_top|全窓,生,符号つき,全日,後ろ向き(帰無対照)|200ms,sub,42335759.0,-2.3631652111046358e-9,-0.00035276200646450006,1.2444103320485998e-7,-2.295279067604487
churn_cnt|動いた窓,生,符号つき,全日,後ろ向き(帰無対照)|2m,full,55212435.0,-5.719495716000102e-7,-0.007962782413813764,0.00006340590376974176,-59.16938565497795
churn_deep|全窓,log1p,符号つき,閉場日,前向き|5s,full,26782282.0,8.821667306947437e-7,0.0010543737498591855,1.1117040043921204e-6,5.456555783883012
churn_top|全窓,log1p,符号つき,立会日,前向き|100ms,sub,57887854.0,-3.6590119058285304e-8,-0.0007181471676883903,5.15735354458857e-7,-5.463957107012442
churn_total|動いた窓,log1p,絶対値,立会日,前向き|200ms,full,44159608.0,7.960693070631183e-6,0.15871775202882688,0.02519132480908418,1068.2635397356064
churn_top|全窓,生,絶対値,閉場日,後ろ向き(帰無対照)|10s,full,26780732.0,5.420628031428756e-6,0.03380851330065176,0.001143015571600347,175.05947577425144
churn_top|全窓,生,絶対値,全日,後ろ向き(帰無対照)|1m,sub,140957.0,3.391341192157865e-6,0.1525599932355192,0.023274551536021662,57.95549934399458
churn_bid|動いた窓,log1p,絶対値,閉場日,前向き|5s,sub,216968.0,0.000017278161512171702,0.15630141575926776,0.024430132568351477,73.71053513121684
churn_total|全窓,生,絶対値,閉場日,前向き|10s,sub,267784.0,2.6504520931023936e-7,0.13924484887281433,0.0193891279376129,72.7648228899351
churn_bid|全窓,log1p,絶対値,閉場日,前向き|30s,sub,89224.0,0.000038474339939895106,0.1371141967761184,0.01880030295756012,41.346590064784984
churn_bid|全窓,log1p,絶対値,立会日,前向き|5s,sub,1157653.0,0.00003394038217590686,0.22912494687316268,0.05249824127962962,253.2626755071863
churn_imb|全窓,生,符号つき,閉場日,後ろ向き(帰無対照)|100ms,full,26783801.0,-1.2712204520500473e-7,-0.00015538112332494749,2.414329348572254e-8,-0.8041449717133359
churn_deep|全窓,生,絶対値,全日,後ろ向き(帰無対照)|5s,sub,1693276.0,1.884795311250602e-7,0.3132709256332332,0.09813867284710275,429.2534833595758
churn_top|全窓,log1p,符号つき,閉場日,後ろ向き(帰無対照)|10s,sub,267784.0,1.7439536745893982e-6,0.0036860007919588735,0.000013586601838321443,1.9074320028666825
churn_ask|動いた窓,log1p,符号つき,全日,前向き|1m,sub,90008.0,1.0101932330099632e-6,0.0013901084157238658,1.9324014074663162e-6,0.4170468285207738
churn_top|動いた窓,log1p,絶対値,立会日,後ろ向き(帰無対照)|1s,sub,4421957.0,0.00003154024286228121,0.2798839225459418,0.07833501009970274,613.0537676222148
churn_top|動いた窓,生,符号つき,閉場日,前向き|5s,sub,216968.0,1.0257746245097346e-7,0.0072716200016272525,0.000052876457448065525,3.3871817368248105
churn_deep|動いた窓,生,絶対値,閉場日,前向き|5m,full,11093099.0,6.99912761029489e-7,0.06902614433477319,0.004764608601724942,230.45021347049638
churn_bid|全窓,生,符号つき,立会日,後ろ向き(帰無対照)|10s,sub,578773.0,2.6825468044906137e-8,0.014510326294759287,0.00021054956918038276,11.040183317078865
churn_total|動いた窓,生,符号つき,立会日,後ろ向き(帰無対照)|5m,sub,14399.0,-1.9378884034717767e-8,-0.0030906060093031334,9.55184550474064e-6,-0.37083585761657584
churn_ask|全窓,生,符号つき,全日,後ろ向き(帰無対照)|100ms,full,84671655.0,1.3224723480345672e-9,0.001593689224866098,2.5398453454543047e-6,14.664700814079909
churn_total|動いた窓,log1p,絶対値,立会日,後ろ向き(帰無対照)|1s,full,44159196.0,0.000030351769176005086,0.2560408195786828,0.06555690129052359,1760.1243342399525
churn_deep|動いた窓,生,絶対値,全日,前向き|2s,full,55300060.0,8.520552436543498e-8,0.07697802266328238,0.005925615973148815,574.1430382785087
churn_bid|動いた窓,生,符号つき,全日,後ろ向き(帰無対照)|2m,full,55212435.0,5.317923585892093e-8,0.008184947614296013,0.00006699336744876999,60.82034715335891
churn_total|動いた窓,生,符号つき,閉場日,後ろ向き(帰無対照)|2m,sub,8757.0,-1.2028451083242572e-8,-0.002024472530189801,4.098489025493095e-6,-0.18942655168135852
churn_deep|動いた窓,log1p,絶対値,立会日,後ろ向き(帰無対照)|5s,full,44157169.0,0.000054050040213889496,0.2649064125287794,0.07017540739886785,1825.5450648980664
churn_total|全窓,生,符号つき,立会日,後ろ向き(帰無対照)|2m,sub,48133.0,3.250640877802559e-9,0.0008257179209977145,6.818100850567879e-7,0.18115248708836557
churn_bid|全窓,log1p,符号つき,閉場日,前向き|1m,sub,44584.0,6.6144097039634355e-6,0.014201949369138872,0.000201695365883584,2.9989659566190485
churn_total|全窓,生,符号つき,閉場日,前向き|500ms,full,26783677.0,-1.3612388352274586e-9,-0.00016965732583743226,2.878360821030866e-8,-0.8780266680587837
churn_cnt|全窓,log1p,符号つき,全日,後ろ向き(帰無対照)|1s,sub,8467029.0,1.3902699826971306e-7,0.0002445935021942233,5.982598131563552e-8,0.7117220169460308
churn_total|全窓,生,絶対値,全日,前向き|1s,full,84670773.0,6.994146136452518e-8,0.0499631284951888,0.002496314209026747,460.3192394913567
churn_deep|動いた窓,生,符号つき,立会日,前向き|2m,full,44104225.0,9.260373593178576e-9,0.0027187672307914085,7.391695255225184e-6,18.055674610264195
churn_top|動いた窓,生,符号つき,立会日,後ろ向き(帰無対照)|30s,sub,145749.0,3.054640658525599e-8,0.0017955785935434242,3.2241024855913812e-6,0.6854960101916393
churn_total|動いた窓,log1p,符号つき,閉場日,前向き|2s,full,11141345.0,1.4164010836666333e-6,0.0016613589875122663,2.7601136853877827e-6,5.545399729994214
churn_deep|全窓,生,絶対値,閉場日,前向き|1m,full,26765232.0,4.875115215803535e-7,0.03931711437805666,0.00154583548301719,203.56497649992914
churn_bid|動いた窓,log1p,符号つき,立会日,後ろ向き(帰無対照)|2m,sub,36205.0,0.00002442031606031966,0.020693977398128074,0.0004282407005542356,3.9383042287630947
churn_ask|全窓,生,絶対値,閉場日,後ろ向き(帰無対照)|1s,full,26783522.0,3.2011546464401555e-7,0.016324702680682358,0.00026649591761267774,84.49616212543442
churn_total|動いた窓,生,絶対値,立会日,後ろ向き(帰無対照)|1s,sub,4421957.0,7.957825912421803e-8,0.32609285394806475,0.10633654939599389,725.3730947557906
churn_ask|動いた窓,log1p,符号つき,全日,前向き|10s,sub,547277.0,-1.0856374154439862e-6,-0.003846630575886397,0.000014796566787344113,-2.8456828547509234
churn_top|動いた窓,log1p,符号つき,閉場日,前向き|2m,sub,8758.0,0.000047434870800558337,0.03599630892081222,0.0012957342559225455,3.3704849658262686
churn_bid|全窓,log1p,符号つき,立会日,前向き|30s,full,57867821.0,1.80662414334195e-6,0.0037223360902229313,0.000013855785968576139,28.316342000908914
churn_deep|動いた窓,log1p,符号つき,全日,前向き|5m,sub,17886.0,-0.000012500468851733678,-0.0072448629791181446,0.000052488039586196635,-0.9688887308993912
churn_cnt|動いた窓,生,符号つき,閉場日,前向き|10s,sub,107830.0,3.0376973085676806e-7,0.013007273553064967,0.00016918916528426334,4.271582424609577
churn_bid|全窓,生,絶対値,立会日,前向き|2s,full,57886581.0,1.3325296180151038e-7,0.16941523080154847,0.028701520427541937,1307.871389582992
churn_deep|全窓,生,絶対値,立会日,後ろ向き(帰無対照)|5s,sub,1157653.0,1.5896522295810716e-7,0.2815250515678564,0.0792563546602842,315.67232374880234
churn_cnt|全窓,生,絶対値,全日,前向き|30s,full,84642353.0,6.788881033405974e-6,0.17592263094689464,0.030948772079277292,1644.1528971724445
churn_imb|動いた窓,生,絶対値,立会日,後ろ向き(帰無対照)|1s,full,44159196.0,-2.455053920594642e-6,-0.007279486091011038,0.00005299091774922316,-48.375202576981096
churn_deep|全窓,log1p,符号つき,全日,後ろ向き(帰無対照)|1m,full,84612953.0,-9.532833996384844e-7,-0.001502066334336918,2.256203272748346e-6,-13.816817567093194
churn_cnt|動いた窓,log1p,絶対値,全日,後ろ向き(帰無対照)|10s,full,55293968.0,0.00014114644634727775,0.15695275158758357,0.024634166230913714,1181.7457120562017
churn_top|全窓,生,絶対値,閉場日,前向き|10s,full,26780732.0,4.719011036820315e-6,0.029430697863812985,0.0008661659767510462,152.37016323840362
churn_deep|全窓,log1p,符号つき,全日,前向き|30s,full,84642353.0,4.712923269192049e-7,0.0009487279223359723,9.000846706199307e-7,8.728422033426105
churn_ask|全窓,生,絶対値,全日,前向き|2m,full,84554153.0,1.1061608653877254e-6,0.19235329970490886,0.03699979190736649,1802.411363892769
churn_top|全窓,生,符号つき,立会日,前向き|2m,full,57807521.0,4.4598185062363015e-8,0.0012425803151780291,1.5440058396679302e-6,9.44750150692741
churn_total|全窓,log1p,符号つき,閉場日,後ろ向き(帰無対照)|200ms,sub,13391878.0,2.203975472623071e-7,0.0005985109801805374,3.582153933966677e-7,2.190246070212738
churn_deep|全窓,log1p,絶対値,全日,後ろ向き(帰無対照)|5m,full,84377753.0,0.00032643685874393283,0.31766022760510504,0.10090802020212714,3077.334839776894
churn_total|全窓,生,符号つき,立会日,前向き|1s,full,57887251.0,-3.3414583923454625e-10,-0.0008770781704265868,7.692661170388489e-7,-6.673135209200803
churn_bid|全窓,生,絶対値,立会日,後ろ向き(帰無対照)|1m,sub,96373.0,7.619366945800943e-7,0.19578200112346494,0.03833059196390843,61.97735608207613
churn_total|動いた窓,生,符号つき,全日,前向き|1s,sub,5530910.0,-1.5601668411697814e-10,-0.00046292854019772426,2.1430283332959602e-7,-1.0887100207567806
churn_total|動いた窓,log1p,絶対値,立会日,前向き|2m,full,44104225.0,0.0001926120836172318,0.20568297234287947,0.04230548511180172,1395.8055709920668
churn_ask|全窓,log1p,絶対値,閉場日,前向き|500ms,full,26783677.0,7.663061248931793e-6,0.010986160979796095,0.0001206957330739943,56.86005193237083
churn_cnt|全窓,log1p,絶対値,閉場日,後ろ向き(帰無対照)|5s,sub,535623.0,0.00005729052703203205,0.30415941540906194,0.09251294998198231,233.67370505824707
churn_deep|動いた窓,log1p,符号つき,立会日,前向き|30s,sub,145748.0,1.427832367592346e-6,0.0023554743032276892,5.548259193165968e-6,0.8992447224851658
churn_total|動いた窓,log1p,符号つき,立会日,後ろ向き(帰無対照)|100ms,full,44159685.0,-5.111297269217015e-8,-0.0011487277624398857,1.3195754722001465e-6,-7.633617192483702
churn_cnt|全窓,生,符号つき,閉場日,前向き|30s,full,26774532.0,8.460740652631781e-7,0.00532995175432591,0.000028408385703441848,27.579753151577744
churn_bid|動いた窓,log1p,符号つき,全日,前向き|30s,sub,180735.0,2.338828935581458e-6,0.004593121345244512,0.00002109676369214076,1.9526806788429194
churn_ask|全窓,生,符号つき,全日,後ろ向き(帰無対照)|30s,sub,282077.0,-4.9453486603787514e-8,-0.01430683019548199,0.00020468539024235522,-7.599240206559333
churn_top|全窓,log1p,絶対値,立会日,後ろ向き(帰無対照)|100ms,full,57887854.0,0.000015223204121108833,0.30544345169777926,0.0932957021850536,2440.5724198347325
churn_cnt|動いた窓,生,符号つき,閉場日,前向き|1s,full,11141547.0,4.606460812899217e-7,0.004020995261915895,0.000016168402896350073,13.421769670463984
churn_cnt|動いた窓,log1p,絶対値,立会日,後ろ向き(帰無対照)|500ms,sub,8925980.0,0.00004104226481841113,0.3858133484367343,0.14885193983196496,1249.403155773672
churn_top|全窓,log1p,符号つき,立会日,後ろ向き(帰無対照)|2s,full,57886581.0,-5.282973497048158e-7,-0.0024333926207173026,5.921399646561422e-6,-18.51409187940013
churn_cnt|全窓,生,符号つき,閉場日,後ろ向き(帰無対照)|500ms,sub,5356724.0,9.979514075962559e-8,0.0009370263017398703,8.780182901522984e-7,2.1687102205800004
churn_deep|全窓,log1p,絶対値,閉場日,後ろ向き(帰無対照)|30s,sub,89224.0,0.00004874936526723951,0.21615097590681953,0.04672124438547048,66.12766996812508
churn_deep|動いた窓,log1p,絶対値,閉場日,後ろ向き(帰無対照)|2m,full,11120350.0,0.00007252441105307679,0.06525174768721,0.004257790576235315,218.06093942234594
churn_bid|全窓,生,符号つき,立会日,後ろ向き(帰無対照)|1s,full,57887251.0,1.7126336079470605e-8,0.02430767323709502,0.0005908629782013854,184.9963616778841
churn_cnt|全窓,生,符号つき,立会日,前向き|10s,full,57881221.0,-1.0086254630607304e-8,-0.0005075060649487015,2.575624059597156e-7,-3.8610917970529073
churn_bid|動いた窓,log1p,絶対値,全日,前向き|5s,full,55298092.0,0.00004168215780283513,0.09786453090643162,0.009577466409535908,731.2571540744432
churn_top|全窓,log1p,符号つき,立会日,後ろ向き(帰無対照)|500ms,sub,11577493.0,-1.002546057850599e-7,-0.0008495177174730222,7.216803523005737e-7,-2.8905455909670814
churn_ask|動いた窓,生,絶対値,立会日,前向き|30s,full,44145595.0,3.942685289756724e-7,0.17331412583386369,0.030037786213556336,1169.2307552969683
churn_ask|全窓,生,絶対値,全日,前向き|2m,sub,70397.0,1.157438232601603e-6,0.20230468319907147,0.04092718484427667,54.80889577987966
churn_top|全窓,生,絶対値,全日,後ろ向き(帰無対照)|10s,sub,846557.0,1.3155020090950872e-6,0.15457792667202191,0.023894335414220983,143.95496587038002
churn_ask|動いた窓,生,絶対値,立会日,後ろ向き(帰無対照)|10s,sub,439446.0,3.1130971274324766e-7,0.22787016704377727,0.05192481302855896,155.13787917622437
churn_ask|全窓,生,符号つき,立会日,前向き|10s,full,57881221.0,7.591725821102897e-9,0.0041322514213311835,0.000017075501809093585,31.438316377028162
churn_deep|動いた窓,log1p,符号つき,全日,後ろ向き(帰無対照)|2m,sub,44962.0,-4.650680999507093e-6,-0.004232713551367197,0.000017915864007927507,-0.8975030235236461
churn_bid|全窓,生,絶対値,閉場日,後ろ向き(帰無対照)|5s,full,26782282.0,5.122390069037363e-7,0.024741447692015344,0.0006121392338967313,128.08015543134553
churn_deep|動いた窓,log1p,符号つき,閉場日,前向き|1m,sub,17441.0,5.1839718418175135e-6,0.013323075299548981,0.0001775043354374522,1.7595589412058479
churn_deep|全窓,log1p,符号つき,立会日,後ろ向き(帰無対照)|2s,sub,2894293.0,-2.25137760242675e-7,-0.001559846315850277,2.433120529071682e-6,-2.6537098529549845
churn_bid|動いた窓,log1p,符号つき,立会日,後ろ向き(帰無対照)|200ms,sub,22047223.0,6.449032508388111e-7,0.016306919878259593,0.00026591563591597784,76.57845774676407
churn_top|全窓,log1p,符号つき,全日,前向き|5s,full,84666853.0,1.866423608480629e-7,0.0002812116776417045,7.908000764206192e-8,2.5875578744418473
churn_cnt|全窓,log1p,絶対値,立会日,後ろ向き(帰無対照)|5m,sub,19189.0,0.0005014234778659857,0.2538149187077369,0.0644220129586151,36.34801392607855
