dt,t0,twap_id,state_side,sz,state_minutes,state_randomize,state_reduceOnly,state_user,spread_bp_day,bp_end,bp_post30,reversal,mae,mfe,bp_5m,bp_15m,bp_30m
2026-07-21,1784611297503844317,2046475,B,181.3,720,false,false,0xa41bbc2063daeaa250d5cd624ccdc4d5904f46b4,1.232861030143082,122.48080287934116,122.48080287934116,0.0,-8.884617825444252,155.5714713108447,48.412101212114145,63.280237164899944,77.60441692429066
2026-07-21,1784611422566178531,2046479,B,250.0,630,false,false,0xd80adf681abe30a3d644db1daae9abaa2d25a895,1.232861030143082,109.27032409922211,109.27032409922211,0.0,0.0,138.6022089444139,44.178888285353324,33.76787977548368,57.93952562013427
2026-07-21,1784616898512991922,2046585,A,140.5,30,false,true,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.232861030143082,2.3284138128665255,5.552371399913936,3.22395758704741,-32.06046711563104,5.015045135405849,-15.403352915890345,-23.552801260924294,2.3284138128665255
2026-07-21,1784617696853555506,2046610,B,17.5,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.232861030143082,-24.651220949963857,42.24647648309432,66.89769743305817,-36.887515407011406,2.220446049250313e-12,-11.16450224183163,-29.47428591843493,-24.651220949963857
2026-07-21,1784623378079455829,2046720,A,500.0,270,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.232861030143082,-55.84960436175734,-55.84960436175734,0.0,-67.8869200403609,28.67713441079056,22.21592820095264,9.824573825918392,12.568373723247372
2026-07-21,1784623392532580278,2046721,A,500.0,270,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.232861030143082,-47.16563722280354,-47.16563722280354,0.0,-66.987593579102,118.84324726120666,16.90175742880884,5.397943472028599,14.777976390634162
2026-07-21,1784623573809245374,2046724,B,18.4,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.232861030143082,20.04719073216643,16.055493462485693,-3.9916972696807385,-6.830237550338181,23.595366082991287,-6.830237550338181,23.595366082991287,20.04719073216643
2026-07-21,1784623695036606056,2046729,A,200.0,90,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.232861030143082,-28.453410863706896,-40.77435824705766,-12.320947383350767,-32.53084668841222,14.625585023400056,0.6204793646291673,-14.271025386469738,-19.678059849668195
2026-07-21,1784626593301397734,2046790,A,200.0,90,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.232861030143082,-14.004484980634224,-33.593036757340045,-19.58855177670582,-83.0519140940078,11.699949477491645,-7.179514452095859,-5.3181588534045865,1.3295397133517017
2026-07-21,1784626596869958056,2046791,A,200.0,90,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.232861030143082,-18.968099910476877,-33.593036757340045,-14.624936846863168,-83.495093998458,11.965857420160875,-7.179514452095859,-5.6727027769643,-0.17727196178096705
2026-07-21,1784627136079549305,2046795,A,500.0,330,false,false,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.232861030143082,-49.70363873162853,-49.70363873162853,0.0,-79.20686813917,17.188067582772916,-6.113281769131174,7.79664921280343,-3.1009400278203536
2026-07-21,1784627150102908145,2046796,A,500.0,330,false,false,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.232861030143082,-45.8053141252246,-45.8053141252246,0.0,-76.37172297087824,16.479281290699976,-3.809726319894402,10.986187527133318,-2.480752022255839
2026-07-21,1784640736948090377,2047080,B,18.0,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.232861030143082,43.502333306968396,73.64637436613863,30.144041059170235,-23.992195945055084,109.06342552312597,80.06186998514852,25.749865977660047,43.502333306968396
2026-07-21,1784641784967639909,2047131,A,1553.4,5,false,true,0xae78adaba70f18c15418001263504af373884520,1.232861030143082,9.086699343836546,72.2567342053071,63.170034861470555,-42.1133565743137,9.086699343836546,9.086699343836546,57.7529640988006,58.4519409714046
2026-07-21,1784642516167819852,2047193,B,2.6,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.232861030143082,-86.57402954010851,36.55347913915641,123.12750867926492,-112.63368691682874,0.0,-45.473227637229385,-102.92690178657415,28.595664302641932
2026-07-21,1784643921322412912,2047265,B,28.4,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.232861030143082,168.06279037026474,277.4355905955228,109.37280022525806,0.0,168.06279037026474,57.458116288893194,98.0219625510359,168.06279037026474
2026-07-21,1784648377041978176,2047469,A,124.6,30,false,true,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.232861030143082,-90.12488734389201,-145.74481781897796,-55.61993047508595,-90.7257199261835,34.41912364276156,34.33329041671929,11.844985193768531,-90.12488734389201
2026-07-21,1784654860852819832,2047705,A,1847.6,510,false,true,0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,1.232861030143082,73.28430748873905,73.28430748873905,0.0,-47.24462878614499,73.28430748873905,-22.56206688889595,9.075718635757068,-9.330178036761616
2026-07-21,1784654862272046688,2047706,A,1847.6,510,false,true,0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,1.232861030143082,72.61313992450225,72.61313992450225,0.0,-48.267379225517274,72.61313992450225,-23.412647919582863,8.058701276666413,-8.822157187089452
2026-07-21,1784654863689733847,2047707,A,1847.4,510,false,true,0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,1.232861030143082,72.61313992450225,72.61313992450225,0.0,-48.01289392204255,72.61313992450225,-24.0912753955147,7.973872842176322,-5.768333545406179
2026-07-21,1784654864893590177,2047708,A,1847.4,510,false,true,0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,1.232861030143082,70.49721319680735,70.49721319680735,0.0,-49.37349949523772,70.49721319680735,-24.008076215038532,7.88957981624927,-5.768725026935595
2026-07-21,1784655857913121294,2047787,B,2.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.232861030143082,0.6781615041639988,-6.2729939135008905,-6.951155417664889,-0.7629316921820006,27.804621670652896,15.767254971772449,-5.086211281215558,16.360646287914005
2026-07-21,1784656855812153515,2047857,B,7069.2,30,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,1.232861030143082,-41.89695887326761,-40.458073417013466,1.438885456254141,-48.75282487071142,25.47673660778571,19.805835103727798,-0.5078419257353861,-41.89695887326761
2026-07-21,1784660836271189185,2047978,A,5071.2,750,false,false,0x549de4f045f71d962fff89e8c023b52b9db89c2c,1.232861030143082,-143.8359657922028,-143.8359657922028,0.0,-143.8359657922028,60.18668072156008,20.2322457792814,22.01744393627747,-0.7650849244256186
2026-07-21,1784660872489787213,2047981,B,17.1,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.232861030143082,15.066266034509113,27.06820677386146,12.001940739352346,-46.81608089818656,15.066266034509113,-3.0643252951545463,-12.342421327703468,15.066266034509113
2026-07-21,1784662125169126202,2048015,B,2.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.232861030143082,56.84926822596026,70.869238134319,14.019969908358746,-4.017918205443394,62.32047599507684,39.238818219122784,60.09779783887392,67.87717138558413
2026-07-21,1784662377871093452,2048028,B,340.8,30,true,false,0x11147a4074f0e4a51de747255932ee5419f2ffcc,1.232861030143082,44.23911283104598,82.00005114348264,37.76093831243666,0.0,52.50730925611569,29.32226361055834,43.55719972382488,44.23911283104598
2026-07-21,1784664320021885169,2048062,A,500.0,510,false,false,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.232861030143082,-97.04286696721853,-97.04286696721853,0.0,-170.73771257312353,0.339607583437207,-7.301563043902171,-15.112537462962372,-53.06368491208468
2026-07-21,1784664353849370435,2048066,A,500.0,510,false,false,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.232861030143082,-90.27123792070712,-90.27123792070712,0.0,-163.489356647748,8.90834584743816,1.1877794463244218,-6.363104176740908,-43.52363256891145
2026-07-21,1784664515165135074,2048069,A,500.0,510,false,false,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.232861030143082,-110.21388966723444,-110.21388966723444,0.0,-169.2267196508479,-0.0,-17.3217515347579,-9.340160141291243,-60.88086201186948
2026-07-21,1784667260189892396,2048135,A,500.0,229,false,false,0x2922b3dec7d51669033801153d57dbaaab35f226,1.232861030143082,-64.44918721476567,-64.44918721476567,0.0,-105.53132618543515,1.0966484735497328,-24.632411867424597,-69.67935685784798,-83.42964156466515
2026-07-21,1784667275256731365,2048136,A,500.0,229,false,false,0x2922b3dec7d51669033801153d57dbaaab35f226,1.232861030143082,-58.7833450000419,-58.7833450000419,0.0,-100.69915915358774,3.54218147776475,-26.819374045932154,-70.75929190105468,-85.09669312057655
2026-07-21,1784668402910683565,2048169,B,25.9,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.232861030143082,9.37944895737397,-12.478016916506185,-21.857465873880155,-7.537057197889441,32.15811071099806,-1.5911565195536603,24.53730843313018,9.37944895737397
2026-07-21,1784669145520109143,2048194,B,2.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.232861030143082,6.6852181470244965,-65.01374647981395,-71.69896462683845,-0.334260907352002,10.445653354727025,8.272957456942898,-4.09469611505342,-5.0139136102689275
2026-07-21,1784672021004918489,2048286,B,10.1,20,true,false,0x6896f714f6a3c51dfe7652c78e2566b9e5d2232b,1.232861030143082,-13.080335057813475,23.14213125613085,36.222466313944324,-27.753787847026867,15.93117731400362,10.22949280162111,-9.894099595012529,29.346905578426785
2026-07-21,1784673471941429185,2048317,B,347.7,750,false,false,0xd80adf681abe30a3d644db1daae9abaa2d25a895,1.232861030143082,NaN,NaN,NaN,-26.222750959266072,54.7075283591103,27.228096043967476,-0.4188937852911412,-3.518707796451581
2026-07-22,1784678649195348746,2048424,B,12.6,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,-33.40414011412274,-134.69948769211481,-101.29534757799208,-56.72872672747631,13.494939397726835,-36.069807155649784,-9.163230455244697,-33.40414011412274
2026-07-22,1784681297151601359,2048497,A,13.2,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,-81.45901777441011,-52.3965967483786,29.062421026031515,-81.45901777441011,41.61401735321202,0.7581501137221558,21.81787549490388,-81.45901777441011
2026-07-22,1784681637024868598,2048518,B,4000.0,60,false,false,0x4f24303e0af2e4a94abcd516a3c80d38262bde6a,1.2298934385181362,67.57382988583194,38.92657033323532,-28.647259552596623,-40.190420019379225,102.96162109786566,4.634115515862458,32.1017820280578,88.21670809284976
2026-07-22,1784681854552009110,2048524,A,4000.0,30,false,false,0x4f24303e0af2e4a94abcd516a3c80d38262bde6a,1.2298934385181362,-101.50315722029734,-64.9148098501895,36.58834737010784,-108.247553048888,29.08520701080053,29.08520701080053,-36.41973747439353,-101.50315722029734
2026-07-22,1784681870254680796,2048525,A,160.0,30,false,false,0xa41bbc2063daeaa250d5cd624ccdc4d5904f46b4,1.2298934385181362,-90.28356788532754,-54.74283500509492,35.540732880232625,-98.70554250149377,43.62582851175301,43.62582851175301,-27.11875826406196,-90.28356788532754
2026-07-22,1784681956247586616,2048528,A,4000.0,30,false,false,0x4f24303e0af2e4a94abcd516a3c80d38262bde6a,1.2298934385181362,-67.21754731761509,-42.70588532585329,24.511661991761798,-100.91055349185973,41.77932765606185,21.31082640520754,-52.13992705464187,-67.21754731761509
2026-07-22,1784682300949256760,2048540,A,4000.0,30,false,false,0x4f24303e0af2e4a94abcd516a3c80d38262bde6a,1.2298934385181362,-36.58958124320266,-51.00621348418821,-14.41663224098555,-108.75705023901227,-0.0,-30.182189136098714,-98.72442312393926,-36.58958124320266
2026-07-22,1784689201406865126,2048647,A,1500.0,120,false,false,0x4f24303e0af2e4a94abcd516a3c80d38262bde6a,1.2298934385181362,73.06508895801645,73.06508895801645,0.0,-20.68199733846532,116.88718987599268,31.44680742856787,88.49182467769224,-6.865745018096447
2026-07-22,1784689325504181996,2048652,B,2.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.2298934385181362,-71.43463137354811,-16.204292865020786,55.230338508527325,-71.43463137354811,5.514549927887469,5.514549927887469,-53.95775006362902,-16.883006702300698
2026-07-22,1784690199496251724,2048675,A,27.9,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,-58.35796863152609,-41.74511624736921,16.61285238415688,-63.980780207701926,33.31089888310545,5.878393920548675,-36.207498785982835,-58.35796863152609
2026-07-22,1784690799818961509,2048690,B,26.7,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,-45.52853799979606,14.413131210364583,59.94166921016064,-51.887272357309385,20.0088174449764,-12.378336215960184,-18.906636823006195,-45.52853799979606
2026-07-22,1784690835017644802,2048691,A,1847.3,510,false,true,0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,1.2298934385181362,224.23235388867258,224.23235388867258,0.0,-24.66979772461464,268.5701690432196,24.33069397582255,24.41546991301946,49.42437138642508
2026-07-22,1784692294254606881,2048703,B,350.0,750,false,false,0xd80adf681abe30a3d644db1daae9abaa2d25a895,1.2298934385181362,-293.4638748430451,-293.4638748430451,0.0,-338.1749075236695,30.203278243459142,-39.02670784267093,4.326874130382574,14.422913767944134
2026-07-22,1784694491296121120,2048732,B,300.0,750,false,false,0xd80adf681abe30a3d644db1daae9abaa2d25a895,1.2298934385181362,-400.40963488328754,-400.40963488328754,0.0,-432.48641603331083,7.53254227533473,-25.55986255226128,-69.57022191377393,-110.61834554902839
2026-07-22,1784697759641335596,2048783,A,18.0,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,34.2091096948971,175.38680604997748,141.17769635508037,-13.371073332522077,114.6091999930543,12.502821817425014,48.70890999704835,34.2091096948971
2026-07-22,1784698939958034782,2048816,A,350.5,30,true,false,0x47807d3f6ae34ff6aa1fc8fe4e7b742197c1e125,1.2298934385181362,26.91801841297692,-8.9434458570814,-35.86146427005832,-62.34107847435277,53.485313459009646,-6.313020604997721,-39.54405962297347,26.91801841297692
2026-07-22,1784701737804150783,2048870,B,200.0,30,false,false,0x3bb32e260511874126a59785abf23df96a139c6b,1.2298934385181362,66.49287513430747,47.381677910274256,-19.111197224033212,-16.381026192027193,72.39356736476799,4.931921864268496,70.54409666566785,66.49287513430747
2026-07-22,1784701978635704371,2048878,B,17.1,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,31.02004846882611,32.78255122273643,1.7625027539103186,0.0,80.37012557832179,53.84445913196867,45.472571050892974,31.02004846882611
2026-07-22,1784702366464669280,2048896,A,4194.9,750,false,false,0x549de4f045f71d962fff89e8c023b52b9db89c2c,1.2298934385181362,46.461476422992035,46.461476422992035,0.0,-27.52623320154468,68.72791984080418,-25.86063310336284,-16.831327307951227,48.30240284730114
2026-07-22,1784707406423268338,2048957,A,16.3,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,-31.577461807146268,-1.2348728081001958,30.34258899904607,-49.39491232403004,4.851286031823943,-42.51490667889879,-3.263592421407502,-31.577461807146268
2026-07-22,1784708284217951743,2048989,A,4080.1,1350,false,false,0x549de4f045f71d962fff89e8c023b52b9db89c2c,1.2298934385181362,-7.58477752789366,-7.58477752789366,0.0,-63.14768267407622,11.641751554437585,-30.074524848966444,-34.748864488247655,-13.934823830314969
2026-07-22,1784715388632053534,2049107,A,3924.3,1410,false,false,0x549de4f045f71d962fff89e8c023b52b9db89c2c,1.2298934385181362,118.48299451663435,118.48299451663435,0.0,-49.456071371900556,140.08145705873054,-49.456071371900556,-28.65102173951417,-13.047234515224382
2026-07-22,1784715882217224761,2049119,B,1000.0,15,true,false,0x051748895c6ed4fab50828bebe8e62e665134d23,1.2298934385181362,-47.13130940783073,-49.149968842432386,-2.018659434601659,-47.13130940783073,0.0,-6.670352914331934,-47.13130940783073,-22.81962839112972
2026-07-22,1784720148626418484,2049200,B,35.3,95,false,false,0xc3d57402e590fa4f83009c450a3078bb7fcdb9b2,1.2298934385181362,-63.08841226021045,130.6009768528349,193.68938911304534,-127.32710412684867,4.689601472358529,-32.47327811991107,-59.10667516103807,-71.49430169179571
2026-07-22,1784720212253340133,2049201,B,35.3,95,false,false,0xc3d57402e590fa4f83009c450a3078bb7fcdb9b2,1.2298934385181362,-58.20896842738343,74.13239444095554,132.34136286833896,-127.91818897568086,0.0,-50.68957280986663,-40.958590246016335,-76.87476225440304
2026-07-22,1784724950432546569,2049288,B,178.4,90,true,false,0x42982dafd5577db35255bb1dab0b288464844de1,1.2298934385181362,386.25192902955297,300.70560109898724,-85.54632793056572,-35.592267825125255,449.58654094894746,-1.4272588601571545,18.28675414573988,93.7530663764563
2026-07-22,1784725958322327520,2049321,B,20.3,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,247.16182070536385,332.04028613117885,84.878465425815,-0.6227979643391723,247.16182070536385,20.730275098757023,64.77098829139827,247.16182070536385
2026-07-22,1784728179652216409,2049398,B,3000.0,30,false,false,0x051748895c6ed4fab50828bebe8e62e665134d23,1.2298934385181362,157.80607658133272,127.34461600230506,-30.46146057902766,-11.34667586038307,157.80607658133272,106.30962459959204,101.50910788943035,157.80607658133272
2026-07-22,1784728305158385018,2049413,B,24.8,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,184.2532961350263,65.01012524009475,-119.24317089493154,0.0,184.2532961350263,92.73503159248797,64.83630137581686,184.2532961350263
2026-07-22,1784728730814717211,2049450,B,2.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.2298934385181362,-13.647396197732364,34.723121971445,48.370518169177366,-13.647396197732364,41.46044414500727,-7.428329575980275,5.959938845845336,56.057975521062176
2026-07-22,1784729577344673686,2049515,B,5000.0,60,true,false,0x051748895c6ed4fab50828bebe8e62e665134d23,1.2298934385181362,60.52558973651534,13.536349841356543,-46.9892398951588,-49.05849082632252,100.3586701614001,9.915160711819748,41.12636225686251,-21.38225962201812
2026-07-22,1784730363198716567,2049535,B,39.2,30,false,false,0x155a60da6382cbfa27feef8707b2275406f3def8,1.2298934385181362,-79.48020290626357,15.878874230732531,95.3590771369961,-89.0075274447033,24.11872248019531,21.62960165483563,-51.49905155913292,-79.48020290626357
2026-07-22,1784733849310861022,2049682,B,100.0,5,true,false,0x051748895c6ed4fab50828bebe8e62e665134d23,1.2298934385181362,-0.7717703554444011,10.204519144192403,10.976289499636804,-8.060712601295483,19.9802769798052,-0.7717703554444011,-34.558161471510694,2.2295588046139514
2026-07-22,1784734278111367997,2049699,B,100.0,5,true,false,0x051748895c6ed4fab50828bebe8e62e665134d23,1.2298934385181362,-8.493698362175284,21.877707902571153,30.371406264746437,-33.88899851574756,0.0,-8.493698362175284,-4.375541580514675,21.277143371913887
2026-07-22,1784734324158510518,2049702,A,500.0,150,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.2298934385181362,-49.524496171937656,-49.524496171937656,0.0,-69.43729185978853,39.568098328012226,5.57901603323252,1.8024513338144033,-19.74113365605934
2026-07-22,1784734341461148230,2049703,A,500.0,150,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.2298934385181362,-53.592132949713545,-53.592132949713545,0.0,-72.57268003607153,35.212779662472386,15.71692360544441,-5.926053162708111,-32.63623480912025
2026-07-22,1784740248166393284,2049941,A,272.0,510,false,false,0x92af6aa06b613df7556a9a9a7726a4e5bd33ce3d,1.2298934385181362,85.76138858280125,85.76138858280125,0.0,-21.013248596981615,142.30923643321458,23.2341610503195,-1.7083941948770054,31.34903347598361
2026-07-22,1784743564705178756,2050073,A,258.3,180,false,false,0x0ce048fe42c170e41740ee392e187f19515f339d,1.2298934385181362,124.66423307390228,124.66423307390228,0.0,-41.755630553068634,124.66423307390228,15.75521730146745,12.741924374957136,45.6298643157238
2026-07-22,1784747853790544015,2050219,B,3000.0,5,true,true,0xd9069b019738add3ca541c741a83b885101da7db,1.2298934385181362,28.00275719455403,19.300361881786632,-8.702395312767397,-1.2062726176120808,28.00275719455403,28.00275719455403,26.107185938306632,7.151473375839323
2026-07-22,1784750792951439808,2050299,A,1000.0,150,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.2298934385181362,-328.754666829878,-328.754666829878,0.0,-459.8193598027467,6.207867378970056,-95.0415752244882,-264.22781998933107,-242.0193930279524
2026-07-22,1784750795582179675,2050300,A,1000.0,150,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.2298934385181362,-332.4528565930818,-332.4528565930818,0.0,-462.2502886331037,5.072945457089695,-91.92527026554265,-271.6649756848488,-244.72588601616386
2026-07-22,1784750797289412072,2050301,A,1000.0,150,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.2298934385181362,-332.8143586872856,-332.8143586872856,0.0,-462.09152613532865,0.7872087327687183,-90.70393954236921,-271.32460989433895,-234.5882023651247
2026-07-22,1784750798826000371,2050302,A,1000.0,150,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.2298934385181362,-336.8653151221901,-336.8653151221901,0.0,-462.2492103352038,-0.0,-96.68472031429064,-267.56730743991096,-234.93074574105987
2026-07-22,1784751301201707285,2050330,B,109.3,270,false,false,0xd80adf681abe30a3d644db1daae9abaa2d25a895,1.2298934385181362,68.01674784243205,68.01674784243205,0.0,-73.65632743740913,222.50704947449407,30.163206015552113,-4.016064257027496,-55.455866017261044
2026-07-22,1784751444770321742,2050339,A,500.0,90,false,false,0xa86eb6037c5cb64302aa2b2475a27419f711c355,1.2298934385181362,-156.85636206320464,-96.97509658959547,59.881265473609176,-247.23509607559313,49.515552852282816,-45.06086643650819,-21.845096846595524,35.894492465581294
2026-07-22,1784751449570487315,2050340,A,500.0,90,false,false,0xa86eb6037c5cb64302aa2b2475a27419f711c355,1.2298934385181362,-156.85636206320464,-92.86307835964847,63.99328370355617,-246.80676084330554,47.202542597938326,-55.512246104290064,-21.15976047494028,35.29482314038157
2026-07-22,1784751462498219062,2050341,A,500.0,90,false,false,0xa86eb6037c5cb64302aa2b2475a27419f711c355,1.2298934385181362,-140.4004106776191,-76.31759069130828,64.08281998631082,-227.07049965776883,56.21149897330535,-43.03559206023433,-19.849418206707714,44.23340177960311
2026-07-22,1784754417909338442,2050428,B,102.5,15,false,false,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.2298934385181362,-62.711736173575176,-74.6488226838271,-11.93708651025193,-104.57560294896528,61.03045638339965,-20.763805408675616,-62.711736173575176,-35.895323520263034
2026-07-22,1784757186442699643,2050496,A,250.0,30,false,true,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.2298934385181362,14.584057590069088,58.76018552277928,44.176127932710195,-45.95673961521829,20.43463883259711,-15.092803785072828,-6.7832826000313595,14.584057590069088
2026-07-22,1784757186845988326,2050497,B,250.0,30,false,true,0xa86eb6037c5cb64302aa2b2475a27419f711c355,1.2298934385181362,-14.49926655756939,-58.76018552277928,-44.26091896520989,-20.43463883259711,45.95673961521829,14.838430687569293,6.7832826000313595,-14.49926655756939
2026-07-22,1784757299274358905,2050498,B,125.0,30,false,true,0xa86eb6037c5cb64302aa2b2475a27419f711c355,1.2298934385181362,-6.367263774513798,-58.74862042618334,-52.381356651669535,-9.593344086935574,58.66372357585359,36.50564564054548,-0.2546905509803743,-6.367263774513798
2026-07-22,1784757299945092587,2050499,A,125.0,30,false,true,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.2298934385181362,6.791632708503803,58.747622928552175,51.95599022004837,-58.57783211083989,10.18744906275515,-36.33523499049218,0.5942678619941244,6.791632708503803
2026-07-22,1784757342688408505,2050501,A,125.0,30,false,true,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.2298934385181362,10.430889000078158,68.0127884395243,57.58189943944614,-45.200519000330175,21.116189926984053,-45.200519000330175,4.494610707350688,10.430889000078158
2026-07-22,1784757343297358141,2050502,B,125.0,30,false,true,0xa86eb6037c5cb64302aa2b2475a27419f711c355,1.2298934385181362,-10.346085024467433,-68.0127884395243,-57.666703415056865,-22.049033658699813,45.2853229759409,45.2853229759409,-4.494610707350688,-10.346085024467433
2026-07-22,1784759643343488426,2050568,A,27.3,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.2298934385181362,52.52449582442975,21.537597153290513,-30.986898671139237,-0.0,79.76572542543137,40.265942503978636,75.76466982778362,52.52449582442975
2026-07-22,1784763853113098681,2050672,B,164.5,15,false,false,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.2298934385181362,85.44673876857756,NaN,NaN,-7.084994323468541,93.21462411117531,46.180505168631484,85.44673876857756,NaN
2026-07-22,1784763859232668136,2050673,B,164.5,15,false,false,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.2298934385181362,87.66688291733438,NaN,NaN,-4.012018984531629,93.47150612899924,50.44900467784386,87.66688291733438,NaN
2026-07-23,1784766201814737660,2050727,B,2.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.369440925741307,-60.67797751295956,-13.465293206759155,47.2126843062004,-64.21261697973412,4.965326869992293,-3.113849054062756,-61.18292600821418,-51.420588433312986
2026-07-23,1784768986397862124,2050815,B,17.8,15,false,false,0x6896f714f6a3c51dfe7652c78e2566b9e5d2232b,1.369440925741307,-50.37698779197575,-137.44521502577655,-87.0682272338008,-58.437305838692225,21.99795133583038,21.99795133583038,-50.37698779197575,-74.80982687108617
2026-07-23,1784769985970141083,2050838,B,400.0,600,false,false,0xa41bbc2063daeaa250d5cd624ccdc4d5904f46b4,1.369440925741307,-154.93124503154542,-154.93124503154542,0.0,-251.93241209005012,27.654212404646383,-42.62300627505433,-15.645349525565955,-55.5621331799816
2026-07-23,1784773685682437841,2050916,B,184.4,15,false,false,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.369440925741307,35.76376861794239,33.252511257362286,-2.511257360580103,0.0,76.0304814686541,51.091098025632945,35.76376861794239,116.90335988916001
2026-07-23,1784776487577401200,2050956,B,25.1,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.369440925741307,85.79074630204798,105.92618725959957,20.135440957551594,-28.826379148632064,85.79074630204798,-11.014258301567104,54.89919372187346,85.79074630204798
2026-07-23,1784778841884342967,2050994,B,509.7,30,false,false,0x2f5a3931b2898870d67034615bc55015a384b312,1.369440925741307,-8.747791819541106,-21.657154504687306,-12.9093626851462,-85.52452778910258,3.567060741949124,-23.016034787335382,-58.26199211849459,-8.747791819541106
2026-07-23,1784780502223415421,2051030,B,1000.0,30,false,false,0x523852be2db1a76a0e088ecbff32e849544054e5,1.369440925741307,20.503658329078522,-8.167432363450633,-28.671090692529155,0.0,43.38948443083357,31.47864556746649,34.796664965117685,20.503658329078522
2026-07-23,1784780527542019449,2051031,B,4000.0,30,false,false,0x523852be2db1a76a0e088ecbff32e849544054e5,1.369440925741307,5.102127587204297,-6.632765863365808,-11.734893450570105,-3.7415602306156703,37.925815064883125,27.976666269833306,37.925815064883125,5.102127587204297
2026-07-23,1784782136410473446,2051085,B,17.6,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.369440925741307,-75.67723489636747,-59.04860480703156,16.628630089335907,-94.68138356989564,0.0,-32.833060431496364,-42.419974717694544,-75.67723489636747
2026-07-23,1784784070988353639,2051183,B,2.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.369440925741307,78.83343560373568,-15.425785777595236,-94.25922138133092,-11.164518988204808,78.83343560373568,39.459330469762136,72.95288743437655,-18.493897865957678
